dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,adv_inception_v3,128,0.9998,226.5592,1.8002,0.9903
cuda,beit_base_patch16_224,64,1.0000,129.8108,1.1276,0.9965
cuda,botnet26t_256,128,0.9850,152.2585,1.3926,0.9915
cuda,cait_m36_384,4,1.0006,217.8605,3.0995,0.9998
cuda,coat_lite_mini,128,1.0000,191.6559,1.0597,1.0046
cuda,convit_base,64,0.9997,197.1851,1.1024,0.9975
cuda,convmixer_768_32,32,0.9996,364.7705,1.3220,0.9986
cuda,convnext_base,64,0.9998,263.8312,1.3389,0.9976
cuda,crossvit_9_240,128,1.0002,98.6142,1.5669,0.9884
cuda,cspdarknet53,64,0.9583,130.4647,2.4144,0.9953
cuda,deit_base_distilled_patch16_224,64,1.0001,121.5099,0.8711,0.9966
cuda,dla102,128,0.9999,269.7217,2.0488,0.9844
cuda,dm_nfnet_f0,128,1.0007,206.0793,2.1245,0.9369
cuda,dpn107,32,0.9584,191.3172,4.2278,0.9994
cuda,eca_botnext26ts_256,128,0.9854,163.4249,1.5030,0.9938
cuda,eca_halonext26ts,128,0.9863,169.3154,1.5741,0.9938
cuda,ese_vovnet19b_dw,128,0.9787,99.5545,0.9882,0.9923
cuda,fbnetc_100,128,0.9657,123.5834,2.2499,0.9891
cuda,fbnetv3_b,128,0.9643,162.7065,3.4506,0.9939
cuda,gernet_l,128,0.9732,164.9449,2.1695,0.9882
cuda,ghostnet_100,128,0.9989,115.0088,3.3403,0.9865
cuda,gluon_inception_v3,128,0.9998,226.6460,1.8151,0.9903
cuda,gluon_xception65,32,0.9996,183.0982,2.1457,0.9976
cuda,gmixer_24_224,128,0.9997,146.8263,1.2106,0.9951
cuda,gmlp_s16_224,128,0.9996,152.6131,1.1354,0.9959
cuda,hrnet_w18,128,0.9998,417.1499,6.4870,0.9965
cuda,inception_v3,128,0.9999,226.7645,1.9044,0.9903
cuda,jx_nest_base,32,1.0000,121.7775,1.9767,1.0007
cuda,lcnet_050,128,0.9530,38.3984,1.0124,0.9669
cuda,mixer_b16_224,128,1.0004,160.6391,0.6555,0.9952
cuda,mixnet_l,128,0.9848,247.4579,3.4184,0.9950
cuda,mnasnet_100,128,0.9659,98.7769,1.8190,0.9877
cuda,mobilenetv2_100,128,0.9660,97.6866,1.8363,0.9926
cuda,mobilenetv3_large_100,128,0.9652,85.7106,1.6906,0.9870
cuda,mobilevit_s,64,0.9795,117.2309,1.8379,0.9959
cuda,nfnet_l0,128,1.0001,176.1885,1.8153,0.9927
cuda,pit_b_224,64,1.0001,158.7851,0.9837,0.9976
cuda,pnasnet5large,16,0.9997,289.9566,4.8296,1.0707
cuda,poolformer_m36,64,0.9998,174.7424,1.6760,0.9982
cuda,regnety_002,128,0.9799,52.1665,1.6695,0.9734
cuda,repvgg_a2,128,0.9635,127.1863,2.1206,0.9867
cuda,res2net101_26w_4s,64,0.9997,152.4700,3.4335,0.9972
cuda,res2net50_14w_8s,128,0.9999,229.8463,2.9777,0.9957
cuda,res2next50,128,0.9999,206.7359,1.7710,0.9952
cuda,resmlp_12_224,128,0.9997,71.3537,0.5915,0.9893
cuda,resnest101e,64,0.9996,229.5944,3.6630,0.9971
cuda,rexnet_100,128,0.9719,119.3956,2.1178,0.9944
cuda,sebotnet33ts_256,64,0.9760,114.5285,1.8120,0.9952
cuda,selecsls42b,128,0.9996,89.5907,0.8184,0.9897
cuda,spnasnet_100,128,0.9611,105.9563,2.1877,0.9889
cuda,swin_base_patch4_window7_224,64,0.9999,237.3439,2.8836,0.9978
cuda,swsl_resnext101_32x16d,32,0.9999,219.9419,1.9915,0.9992
cuda,tf_efficientnet_b0,128,0.9765,134.2016,2.0257,0.9939
cuda,tf_mixnet_l,128,0.9853,256.7538,3.7134,0.9954
cuda,tinynet_a,128,0.9662,110.2044,2.2071,0.9941
cuda,tnt_s_patch16_224,128,0.9998,469.9221,1.8160,0.9959
cuda,twins_pcpvt_base,64,0.9994,138.0080,2.3869,0.9971
cuda,visformer_small,128,0.9993,128.1511,0.9762,0.9941
cuda,vit_base_patch16_224,64,1.0010,120.8769,0.8697,0.9961
cuda,volo_d1_224,64,0.9999,153.5758,1.3749,0.9961
cuda,xcit_large_24_p8_224,5,1.0002,136.8790,3.2069,0.9996
