
cuda,adv_inception_v3,0,0.0000
cuda,beit_base_patch16_224,0,0.0000
cuda,botnet26t_256,128,0.8042,5.5659,37.2739
cuda,cait_m36_384,0,0.0000
cuda,coat_lite_mini,0,0.0000
cuda,convit_base,0,0.0000
cuda,convmixer_768_32,0,0.0000
cuda,convnext_base,32,0.8276,9.6919,29.4472
cuda,crossvit_9_240,64,0.7620,9.5566,13.5999
cuda,cspdarknet53,64,0.7733,8.1378,35.2340
cuda,deit_base_distilled_patch16_224,64,0.7704,5.9288,36.8936
cuda,densenet121,64,0.7624,16.6273,26.5011
cuda,dla102,64,0.8032,11.3480,29.7603
cuda,dm_nfnet_f0,0,0.0000
cuda,dpn107,0,0.0000
cuda,eca_botnext26ts_256,64,0.6299,6.0693,31.6650
cuda,eca_halonext26ts,64,0.6379,6.4796,31.7980
cuda,ecaresnet101d,0,0.0000
cuda,ese_vovnet19b_dw,128,0.7596,4.4544,30.2962
cuda,fbnetc_100,128,0.8273,6.8265,21.9717
cuda,fbnetv3_b,128,0.7968,11.7331,36.1401
cuda,gernet_l,128,0.8612,6.6439,27.9106
cuda,ghostnet_100,128,0.8406,9.5095,16.7508
cuda,gluon_inception_v3,0,0.0000
cuda,gluon_senet154,0,0.0000
cuda,gluon_xception65,0,0.0000
cuda,gmixer_24_224,64,0.6488,10.3937,27.7743
cuda,gmlp_s16_224,64,0.7278,8.9547,29.0966
cuda,hardcorenas_a,128,0.8196,4.9783,18.8796
cuda,hrnet_w18,2,2.1551,43.1290,2.3340
cuda,inception_v3,0,0.0000
cuda,jx_nest_base,0,0.0000
cuda,lcnet_050,128,0.8227,3.4736,7.0072
cuda,legacy_senet154,0,0.0000
cuda,mixer_b16_224,64,0.7597,4.4538,27.5507
cuda,mixnet_l,64,0.7514,15.0644,28.7263
cuda,mnasnet_100,128,0.8221,5.5635,18.0491
cuda,mobilenetv2_100,128,0.7333,5.8234,33.6384
cuda,mobilenetv3_large_100,128,0.7995,6.0263,18.3720
cuda,mobilevit_s,32,0.6275,8.4040,24.2002
cuda,nasnetalarge,0,0.0000
cuda,nfnet_l0,64,0.6961,10.2295,25.2011
cuda,pit_b_224,0,0.0000
cuda,pnasnet5large,0,0.0000
cuda,poolformer_m36,0,0.0000
cuda,regnety_002,128,0.9811,6.5191,8.1344
cuda,repvgg_a2,128,0.8787,5.4456,17.9998
cuda,res2net101_26w_4s,64,0.7761,22.3136,36.9627
cuda,res2net50_14w_8s,2,2.2402,18.7480,2.5996
cuda,res2next50,2,2.1796,9.1108,2.5720
cuda,resmlp_12_224,128,0.6956,4.2858,29.6360
cuda,resnest101e,32,0.7607,21.4873,29.6090
cuda,resnet18,128,0.8352,2.4071,10.3717
cuda,rexnet_100,0,0.0000
cuda,sebotnet33ts_256,0,0.0000
cuda,selecsls42b,128,0.8176,4.4354,20.3949
cuda,spnasnet_100,128,0.8152,6.6510,19.8214
cuda,swin_base_patch4_window7_224,0,0.0000
cuda,swsl_resnext101_32x16d,0,0.0000
cuda,tf_efficientnet_b0,0,0.0000
cuda,tf_mixnet_l,64,0.7506,15.3424,29.7627
cuda,tinynet_a,128,0.6433,9.7734,35.8817
cuda,tnt_s_patch16_224,64,0.8519,15.0733,33.3348
cuda,twins_pcpvt_base,0,0.0000
cuda,visformer_small,128,0.7952,6.0017,35.7291
cuda,vit_base_patch16_224,64,0.7688,6.1100,36.5130
cuda,volo_d1_224,64,0.8028,10.7781,34.1067
cuda,xcit_large_24_p8_224,5,0.7697,27.3632,36.7134
