dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,AlbertForMaskedLM,2,1.090406
cuda,AlbertForQuestionAnswering,2,1.107838
cuda,AllenaiLongformerBase,1,1.153924
cuda,BartForCausalLM,2,1.008865
cuda,BartForConditionalGeneration,1,2.488281
cuda,BertForMaskedLM,64,1.268573
cuda,BertForQuestionAnswering,64,1.235047
cuda,BigBird,1,6.259049
cuda,BlenderbotSmallForCausalLM,64,0.743479
cuda,BlenderbotSmallForConditionalGeneration,32,1.709060
cuda,CamemBert,1,1.242541
cuda,DebertaForMaskedLM,4,2.911179
cuda,DebertaForQuestionAnswering,4,2.949175
cuda,DistilBertForMaskedLM,16,0.578914
cuda,DistilBertForQuestionAnswering,32,0.580422
cuda,DistillGPT2,1,0.718279
cuda,ElectraForCausalLM,1,1.280802
cuda,ElectraForQuestionAnswering,64,1.292177
cuda,GPT2ForSequenceClassification,4,1.326859
cuda,GoogleFnet,1,0.814474
cuda,LayoutLMForMaskedLM,16,1.360715
cuda,LayoutLMForSequenceClassification,16,1.363556
cuda,M2M100ForConditionalGeneration,2,2.444735
cuda,MBartForCausalLM,16,1.024448
cuda,MBartForConditionalGeneration,8,2.513764
cuda,MT5ForConditionalGeneration,2,2.867326
cuda,MegatronBertForCausalLM,2,2.609609
cuda,MegatronBertForQuestionAnswering,8,2.773549
cuda,MobileBertForMaskedLM,16,6.386621
cuda,MobileBertForQuestionAnswering,32,6.388288
cuda,OPTForCausalLM,4,1.075685
cuda,PLBartForCausalLM,16,0.641862
cuda,PLBartForConditionalGeneration,8,1.319049
cuda,PegasusForCausalLM,8,1.065599
cuda,PegasusForConditionalGeneration,4,2.324468
cuda,RobertaForCausalLM,4,1.295610
cuda,RobertaForQuestionAnswering,64,1.266621
cuda,Speech2Text2ForCausalLM,64,0.677534
cuda,T5ForConditionalGeneration,4,1.884819
cuda,T5Small,1,1.903451
cuda,TrOCRForCausalLM,8,1.032661
cuda,XGLMForCausalLM,1,1.982861
cuda,XLNetLMHeadModel,4,3.158269
cuda,YituTechConvBert,1,1.783226
