,Compiler,torchbench,huggingface,timm_models
eager,eager,"98%, 50/51","100%, 44/44","100%, 68/68"
ts_nvfuser,ts_nvfuser,"90%, 46/51","89%, 39/44","100%, 68/68"
aot_eager,aot_eager,"90%, 46/51","100%, 44/44","91%, 62/68"
aot_cudagraphs,aot_cudagraphs,"80%, 41/51","77%, 34/44","62%, 42/68"
aot_nvfuser,aot_nvfuser,"82%, 42/51","100%, 44/44","87%, 59/68"
inductor_cudagraphs,inductor_cudagraphs,"69%, 35/51","89%, 39/44","72%, 49/68"
