dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function
cuda,AlbertForMaskedLM,4,8.464681,6.362081,6.343662
cuda,AlbertForQuestionAnswering,4,8.501717,6.397303,6.382966
cuda,AllenaiLongformerBase,4,28.456800,18.719169,18.682775
cuda,BartForCausalLM,4,10.511543,6.807975,6.788533
cuda,BartForConditionalGeneration,2,26.537186,17.908575,17.892553
cuda,BertForMaskedLM,16,11.356528,6.989111,6.973654
cuda,BertForQuestionAnswering,16,11.546032,7.087973,7.071725
cuda,BlenderbotForCausalLM,4,20.401248,13.301428,13.284608
cuda,BlenderbotSmallForCausalLM,64,6.857477,4.436515,4.422258
cuda,BlenderbotSmallForConditionalGeneration,64,17.269682,11.705970,11.689953
cuda,CamemBert,16,11.348243,6.911196,6.895852
cuda,DebertaForMaskedLM,4,12.397938,6.858430,6.833442
cuda,DebertaForQuestionAnswering,8,12.263217,7.025193,6.991821
cuda,DebertaV2ForMaskedLM,1,24.774861,13.237000,13.199816
cuda,DebertaV2ForQuestionAnswering,2,24.488955,12.771821,12.735119
cuda,DistilBertForMaskedLM,128,5.266206,3.575100,3.560691
cuda,DistilBertForQuestionAnswering,256,5.248359,3.575384,3.560955
cuda,DistillGPT2,16,4.768180,3.158825,3.145643
cuda,ElectraForCausalLM,32,11.457411,6.892284,6.876729
cuda,ElectraForQuestionAnswering,64,11.499035,7.079014,7.063473
cuda,GPT2ForSequenceClassification,4,9.113654,6.001117,5.986706
cuda,LayoutLMForMaskedLM,16,11.430423,7.185244,7.170139
cuda,LayoutLMForSequenceClassification,16,11.308821,6.925068,6.910029
cuda,M2M100ForConditionalGeneration,16,25.099524,16.627437,16.609253
cuda,MBartForCausalLM,4,10.515309,7.067803,7.053117
cuda,MBartForConditionalGeneration,2,25.891481,17.425979,17.409922
cuda,MT5ForConditionalGeneration,16,17.267424,11.405736,11.389723
cuda,MegatronBertForCausalLM,4,22.519911,13.897346,13.880572
cuda,MegatronBertForQuestionAnswering,8,22.631886,13.992688,13.976608
cuda,MobileBertForMaskedLM,64,38.290717,25.272849,25.254014
cuda,MobileBertForQuestionAnswering,128,39.142953,25.810692,25.792200
cuda,OPTForCausalLM,2,9.785761,6.640946,6.626896
cuda,PLBartForCausalLM,8,5.297595,3.478372,3.464642
cuda,PLBartForConditionalGeneration,4,13.306617,9.011409,8.996321
cuda,PegasusForCausalLM,32,9.979525,6.606143,6.590081
cuda,PegasusForConditionalGeneration,32,19.877795,15.377139,15.359570
cuda,RobertaForCausalLM,16,11.465876,7.053820,7.038501
cuda,RobertaForQuestionAnswering,16,11.311106,6.970062,6.954846
cuda,Speech2Text2ForCausalLM,256,5.166727,3.348843,3.334824
cuda,T5ForConditionalGeneration,4,11.886233,7.958817,7.943575
cuda,T5Small,4,12.053943,8.073912,8.058207
cuda,TrOCRForCausalLM,32,9.885061,6.434613,6.420334
cuda,XGLMForCausalLM,8,20.352899,13.694335,13.676716
cuda,XLNetLMHeadModel,8,27.371983,18.552141,18.531775
cuda,YituTechConvBert,16,16.759432,10.619442,10.604037
