dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,AlbertForMaskedLM,4,2.095229,0.000935
cuda,AlbertForQuestionAnswering,4,2.078865,0.000884
cuda,AllenaiLongformerBase,4,9.134510,0.021643
cuda,BartForCausalLM,4,3.492268,0.000631
cuda,BartForConditionalGeneration,2,9.267138,0.001200
cuda,BertForMaskedLM,16,4.516270,0.000944
cuda,BertForQuestionAnswering,16,4.311232,0.000926
cuda,BlenderbotForCausalLM,4,7.046786,0.000868
cuda,BlenderbotSmallForCausalLM,64,2.489833,0.000586
cuda,BlenderbotSmallForConditionalGeneration,64,5.783369,0.001062
cuda,CamemBert,16,4.439685,0.000986
cuda,DebertaForMaskedLM,4,5.356935,0.013144
cuda,DebertaForQuestionAnswering,8,5.271376,0.015757
cuda,DebertaV2ForMaskedLM,1,11.460868,0.023037
cuda,DebertaV2ForQuestionAnswering,2,11.328352,0.023000
cuda,DistilBertForMaskedLM,128,1.737535,0.000632
cuda,DistilBertForQuestionAnswering,256,1.669332,0.000499
cuda,DistillGPT2,16,1.586460,0.000470
cuda,ElectraForCausalLM,32,4.423518,0.001244
cuda,ElectraForQuestionAnswering,64,4.471945,0.001228
cuda,GPT2ForSequenceClassification,4,3.286303,0.000999
cuda,LayoutLMForMaskedLM,16,4.238999,0.001272
cuda,LayoutLMForSequenceClassification,16,4.234523,0.001304
cuda,M2M100ForConditionalGeneration,16,8.695380,0.001927
cuda,MBartForCausalLM,4,3.664233,0.000693
cuda,MBartForConditionalGeneration,2,8.832848,0.001005
cuda,MT5ForConditionalGeneration,16,5.949696,0.001792
cuda,MegatronBertForCausalLM,4,8.595421,0.001299
cuda,MegatronBertForQuestionAnswering,8,8.610869,0.001193
cuda,MobileBertForMaskedLM,64,13.443830,0.002562
cuda,MobileBertForQuestionAnswering,128,13.184593,0.000752
cuda,OPTForCausalLM,2,3.252271,0.000607
cuda,PLBartForCausalLM,8,1.814429,0.000558
cuda,PLBartForConditionalGeneration,4,4.267966,0.000686
cuda,PegasusForCausalLM,32,3.583219,0.001126
cuda,PegasusForConditionalGeneration,32,4.530394,0.001281
cuda,RobertaForCausalLM,16,4.429036,0.001016
cuda,RobertaForQuestionAnswering,16,4.355879,0.000914
cuda,Speech2Text2ForCausalLM,256,1.817075,0.000937
cuda,T5ForConditionalGeneration,4,4.252109,0.001951
cuda,T5Small,4,4.243118,0.002044
cuda,TrOCRForCausalLM,32,3.479650,0.000621
cuda,XGLMForCausalLM,8,6.831379,0.001394
cuda,XLNetLMHeadModel,8,8.580174,0.004259
cuda,YituTechConvBert,16,6.334946,0.001357
