dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function
cuda,adv_inception_v3,128,13.110186,9.163763,9.147830
cuda,beit_base_patch16_224,64,8.637000,5.631314,5.616262
cuda,botnet26t_256,128,5.997669,3.824013,3.809973
cuda,cait_m36_384,4,31.866438,21.305314,21.286212
cuda,coat_lite_mini,128,8.017932,5.612126,5.598137
cuda,convit_base,64,9.234094,6.361449,6.346674
cuda,convmixer_768_32,32,7.672990,6.131106,6.114854
cuda,convnext_base,64,12.095804,7.769533,7.753479
cuda,crossvit_9_240,128,13.140648,9.150690,9.134546
cuda,cspdarknet53,64,11.175574,6.797235,6.781096
cuda,deit_base_distilled_patch16_224,64,7.237675,4.892761,4.877709
cuda,dla102,128,14.935482,10.189963,10.172983
cuda,dm_nfnet_f0,128,11.330785,7.094250,7.079123
cuda,dpn107,32,19.375369,12.453453,12.438110
cuda,eca_botnext26ts_256,128,6.850634,4.551014,4.537470
cuda,eca_halonext26ts,128,7.037110,4.669658,4.655596
cuda,ese_vovnet19b_dw,128,4.470809,2.643532,2.630260
cuda,fbnetc_100,128,9.609396,5.815255,5.800925
cuda,fbnetv3_b,128,17.799638,11.416744,11.400823
cuda,gernet_l,128,8.889867,5.306987,5.292047
cuda,ghostnet_100,128,15.141071,9.476792,9.459784
cuda,gluon_inception_v3,128,13.122973,9.181381,9.165788
cuda,gluon_xception65,32,17.882411,12.370222,12.352043
cuda,gmixer_24_224,128,13.157771,9.165914,9.150546
cuda,gmlp_s16_224,128,12.325589,8.398883,8.382745
cuda,hrnet_w18,128,38.383607,30.995823,30.824629
cuda,inception_v3,128,13.188893,9.213739,9.197708
cuda,jx_nest_base,32,14.316814,9.692748,9.676676
cuda,lcnet_050,128,5.217002,3.323518,3.309587
cuda,mixer_b16_224,128,5.940881,4.011323,3.997266
cuda,mixnet_l,128,15.686723,9.806224,9.790036
cuda,mnasnet_100,128,7.858776,4.900071,4.885379
cuda,mobilenetv2_100,128,8.151150,5.154161,5.139163
cuda,mobilenetv3_large_100,128,8.680461,5.601414,5.587023
cuda,mobilevit_s,64,11.243368,7.543346,7.528450
cuda,nfnet_l0,128,10.506366,6.817044,6.802248
cuda,pit_b_224,64,8.322456,5.641368,5.626424
cuda,pnasnet5large,16,26.994067,21.250318,21.228501
cuda,poolformer_m36,64,12.602676,7.846773,7.830941
cuda,regnety_002,128,8.653170,5.266893,5.251601
cuda,repvgg_a2,128,8.885303,5.317119,5.300920
cuda,res2net101_26w_4s,64,26.968592,18.698900,18.679237
cuda,res2net50_14w_8s,128,24.295803,17.399047,17.379693
cuda,res2next50,128,12.853312,9.119183,9.102544
cuda,resmlp_12_224,128,5.251344,3.378978,3.364392
cuda,resnest101e,64,25.003612,16.820770,16.801969
cuda,rexnet_100,128,11.128423,7.127105,7.112550
cuda,sebotnet33ts_256,64,7.470303,5.437587,5.422752
cuda,selecsls42b,128,5.723225,3.964629,3.949802
cuda,spnasnet_100,128,9.657200,5.841994,5.827068
cuda,swin_base_patch4_window7_224,64,19.088093,13.121785,13.105366
cuda,swsl_resnext101_32x16d,32,14.807261,10.083494,10.066138
cuda,tf_efficientnet_b0,128,10.437783,6.650376,6.634736
cuda,tf_mixnet_l,128,16.992029,10.464930,10.448266
cuda,tinynet_a,128,12.241799,8.001505,7.986752
cuda,tnt_s_patch16_224,128,16.605860,11.598022,11.581938
cuda,twins_pcpvt_base,64,24.184229,16.331719,16.314081
cuda,visformer_small,128,6.315185,4.388634,4.373567
cuda,vit_base_patch16_224,64,7.189339,4.914701,4.899818
cuda,volo_d1_224,64,11.793182,8.307451,8.292339
cuda,xcit_large_24_p8_224,5,28.461592,19.014173,18.995844
