dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,shufflenet_v2_x1_0,128,1.663388,6.006670,2.373323,8.626369,4.198433,1.976794,0.270302,5.078865
cuda,soft_actor_critic,256,0.114095,1.506846,0.055827,2.433027,0.050189,0.030543,0.005732,0.985807
cuda,speech_transformer,32,2.651325,7.925490,2.393817,12.754594,4.030788,1.734723,0.286575,7.337862,7.345152
cuda,squeezenet1_1,32,0.245968,1.918485,0.385348,2.600022,0.557491,0.422907,0.029730,1.077307
cuda,tacotron2,64,7.722373,17.139781,3.328717,20.061981,5.419139,3.216022,0.459714,3.946518,6.865768
cuda,timm_efficientdet,1,21.963871,18.539188,13.776838,29.176646,16.076060,4.919968,1.273796,44.031897,24.776779
cuda,timm_efficientnet,32,2.477711,6.189614,3.312572,8.880258,3.869180,1.659974,0.272457,6.103369,2.910954
cuda,timm_nfnet,128,2.744938,10.591706,5.788096,10.979195,6.081766,1.809313,0.300401,6.318412,0.720453
cuda,timm_regnet,32,3.132425,5.389328,3.813459,7.189265,2.980655,1.363099,0.320667,5.727653,2.924820
cuda,timm_resnest,32,0.815556,4.976318,1.184138,7.848353,2.914133,1.372355,0.089568,27.790355,4.236790
cuda,timm_vision_transformer,8,1.149243,4.653606,1.751328,7.347766,2.554430,1.365527,0.182491,17.806959,4.510525
cuda,timm_vision_transformer_large,8,3.885712,12.432821,6.788931,17.201911,9.356034,3.363109,1.063525,10.968466,12.437242
cuda,timm_vovnet,32,1.935669,4.738678,1.728894,7.630955,3.278880,1.597198,0.137361,4.682410,2.676204
cuda,tts_angular,64,0.092673,0.945246,0.049362,1.445985,0.027847,0.014519,0.001518,0.551860
cuda,vgg16,64,0.163538,1.537479,0.255985,2.538530,0.662035,0.219867,0.019286,1.265170
cuda,yolov3,16,3.766459,23.884147,4.972630,347.821735,13.106023,4.969050,0.325410,329.023346
