
cuda,AlbertForMaskedLM,0,0.0000
cuda,AlbertForQuestionAnswering,0,0.0000
cuda,AllenaiLongformerBase,0,0.0000
cuda,BartForCausalLM,4,0.7552,163.4677,7.4671,0.3643
cuda,BartForConditionalGeneration,0,0.0000
cuda,BertForMaskedLM,64,0.7307,138.4714,8.0628,0.3646
cuda,BertForQuestionAnswering,0,0.0000
cuda,BigBird,0,0.0000
cuda,BlenderbotSmallForCausalLM,64,0.6832,94.5627,4.9860,0.3879
cuda,BlenderbotSmallForConditionalGeneration,0,0.0000
cuda,CamemBert,1,1.3390,23.0917,7.5725,0.3615
cuda,DebertaForMaskedLM,4,0.7294,83.2591,34.1195,0.3553
cuda,DebertaForQuestionAnswering,8,0.6835,120.0699,34.1024,0.3072
cuda,DistilBertForMaskedLM,64,0.7076,89.6764,4.6481,0.3665
cuda,DistilBertForQuestionAnswering,64,0.7131,55.7904,4.5614,0.3177
cuda,DistillGPT2,1,1.0666,16.5123,3.7276,0.3793
cuda,ElectraForCausalLM,0,0.0000
cuda,ElectraForQuestionAnswering,0,0.0000
cuda,GPT2ForSequenceClassification,0,0.0000
cuda,GoogleFnet,1,0.9879,19.0226,10.6021,0.3852
cuda,LayoutLMForMaskedLM,0,0.0000
cuda,LayoutLMForSequenceClassification,16,0.7380,153.5057,9.2329,0.3324
cuda,M2M100ForConditionalGeneration,8,0.8322,101.8318,21.7824,0.3674
cuda,MBartForCausalLM,32,0.7335,117.3984,7.2200,0.3743
cuda,MBartForConditionalGeneration,16,0.7595,138.5967,21.2127,0.3438
cuda,MT5ForConditionalGeneration,8,1.2197,63.4320,17.8775,0.4150
cuda,MegatronBertForCausalLM,16,0.7449,108.4846,17.0283,0.3520
cuda,MegatronBertForQuestionAnswering,16,0.7651,98.5954,16.9136,0.3483
cuda,MobileBertForMaskedLM,32,1.1343,117.0940,40.5337,0.3242
cuda,MobileBertForQuestionAnswering,64,0.8769,155.1693,40.9278,0.2587
cuda,OPTForCausalLM,32,0.7163,87.0769,8.8539,0.3605
cuda,PLBartForCausalLM,32,0.7155,57.9336,3.8528,0.3948
cuda,PLBartForConditionalGeneration,16,0.8151,60.9075,9.9247,0.3584
cuda,PegasusForCausalLM,32,0.7327,116.9449,7.8155,0.3909
cuda,PegasusForConditionalGeneration,16,0.8113,138.9564,20.9775,0.3704
cuda,RobertaForCausalLM,64,0.7461,146.5663,8.2212,0.3642
cuda,RobertaForQuestionAnswering,0,0.0000
cuda,Speech2Text2ForCausalLM,128,0.6619,53.3276,4.3772,0.3524
cuda,T5ForConditionalGeneration,4,0.7267,143.5514,11.5841,0.3543
cuda,T5Small,1,1.0353,57.0683,11.3346,0.3432
cuda,TrOCRForCausalLM,32,0.7356,117.6216,7.6706,0.3743
cuda,XGLMForCausalLM,8,0.7390,108.9926,21.9631,0.3971
cuda,YituTechConvBert,1,1.7767,28.2815,12.5291,0.3686
