,Compiler,torchbench,huggingface,timm_models
eager,eager,"100%, 53/53","100%, 43/43","100%, 61/61"
aot_eager,aot_eager,"98%, 52/53","100%, 43/43","97%, 59/61"
aot_cudagraphs,aot_cudagraphs,"26%, 14/53","7%, 3/43","11%, 7/61"
aot_nvfuser,aot_nvfuser,"58%, 31/53","0%, 0/43","92%, 56/61"
inductor,inductor,"85%, 45/53","93%, 40/43","95%, 58/61"
