dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,adv_inception_v3,128,6.066762,0.000126
cuda,beit_base_patch16_224,64,4.055141,0.000172
cuda,botnet26t_256,128,3.069855,0.000237
cuda,cait_m36_384,4,13.544988,0.000376
cuda,coat_lite_mini,128,3.577892,0.000160
cuda,convit_base,64,3.877756,0.000185
cuda,convmixer_768_32,32,1.685107,0.000128
cuda,convnext_base,64,6.833900,0.000206
cuda,crossvit_9_240,128,5.879926,0.000203
cuda,cspdarknet53,64,5.791044,0.000386
cuda,deit_base_distilled_patch16_224,64,3.343400,0.000135
cuda,dla102,128,6.644530,0.000151
cuda,dm_nfnet_f0,128,6.233221,0.000236
cuda,dpn107,32,9.515787,0.000691
cuda,eca_botnext26ts_256,128,3.291154,0.000260
cuda,ese_vovnet19b_dw,128,2.589190,0.000159
cuda,fbnetc_100,128,5.105583,0.000338
cuda,fbnetv3_b,128,8.371181,0.000548
cuda,gernet_l,128,5.012223,0.000327
cuda,ghostnet_100,128,7.565530,0.000126
cuda,gluon_inception_v3,128,6.012186,0.000121
cuda,gluon_xception65,32,7.959809,0.000128
cuda,gmixer_24_224,128,5.980681,0.000226
cuda,gmlp_s16_224,128,6.034575,0.000165
cuda,hrnet_w18,128,8.882329,0.000450
cuda,inception_v3,128,6.001822,0.000116
cuda,jx_nest_base,32,6.587945,0.000259
cuda,lcnet_050,128,2.484285,0.000186
cuda,mixer_b16_224,128,3.015415,0.000107
cuda,mixnet_l,128,8.725715,0.000406
cuda,mnasnet_100,128,3.991324,0.000319
cuda,mobilenetv2_100,128,4.026531,0.000293
cuda,mobilenetv3_large_100,128,4.230598,0.000276
cuda,mobilevit_s,64,5.367534,0.000286
cuda,nfnet_l0,128,5.480501,0.000235
cuda,pit_b_224,64,3.776951,0.000170
cuda,pnasnet5large,16,7.669570,0.000337
cuda,poolformer_m36,64,7.791826,0.000266
cuda,regnety_002,128,4.782386,0.000290
cuda,repvgg_a2,128,4.837692,0.000329
cuda,res2net101_26w_4s,64,10.456059,0.000250
cuda,res2net50_14w_8s,128,9.131447,0.000229
cuda,res2next50,128,5.407468,0.000154
cuda,resmlp_12_224,128,2.899654,0.000121
cuda,resnest101e,64,10.964116,0.000288
cuda,rexnet_100,128,5.677042,0.000289
cuda,sebotnet33ts_256,64,4.235763,0.000298
cuda,selecsls42b,128,2.591969,0.000082
cuda,spnasnet_100,128,4.970810,0.000356
cuda,swin_base_patch4_window7_224,64,8.543877,0.000403
cuda,swsl_resnext101_32x16d,32,6.357699,0.000190
cuda,tf_efficientnet_b0,128,5.142414,0.000333
cuda,tf_mixnet_l,128,9.270930,0.000425
cuda,tinynet_a,128,5.933821,0.000375
cuda,tnt_s_patch16_224,128,7.158454,0.000248
cuda,twins_pcpvt_base,64,10.419360,0.000288
cuda,visformer_small,128,2.833917,0.000122
cuda,vit_base_patch16_224,64,3.312412,0.000149
cuda,volo_d1_224,64,5.271174,0.000213
cuda,xcit_large_24_p8_224,5,12.256267,0.000584
