dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio,eager_peak_mem,dynamo_peak_mem,calls_captured,unique_graphs,graph_breaks,unique_graph_breaks
cuda,adv_inception_v3,128,0.9962,159.7988,5.6418,1.0000,7.4412,7.4412,317,1,11,6
cuda,beit_base_patch16_224,64,0.9973,101.4106,3.7670,0.9999,8.0382,8.0393,472,1,11,6
cuda,botnet26t_256,128,0.9726,101.9881,2.8734,0.9994,6.5538,6.5580,340,1,13,6
cuda,cait_m36_384,4,0.9947,168.1332,13.3321,0.9998,13.2405,13.2430,1345,1,11,6
cuda,coat_lite_mini,128,0.9973,113.1414,3.2453,1.0445,7.4215,7.1057,463,1,11,6
cuda,convit_base,64,0.9982,163.2445,3.4133,1.0000,11.7728,11.7734,501,1,11,6
cuda,convmixer_768_32,32,0.9986,300.8411,1.6699,1.0000,6.9724,6.9724,234,1,5,4
cuda,convnext_base,64,0.9829,124.3487,6.4932,1.0052,9.3938,9.3455,498,1,11,6
cuda,crossvit_9_240,128,0.9896,82.8649,5.7820,0.9990,6.2898,6.2961,603,1,11,6
cuda,cspdarknet53,64,0.9314,95.1611,5.5474,0.9996,5.7233,5.7255,442,1,13,6
cuda,deit_base_distilled_patch16_224,64,0.9963,85.0111,3.1269,0.9995,7.6517,7.6555,380,1,11,6
cuda,dla102,128,0.9957,172.7311,6.2043,0.9709,9.7714,10.0643,419,1,11,6
cuda,dm_nfnet_f0,128,0.9868,128.4365,5.9382,0.9808,7.5870,7.7353,619,1,11,6
cuda,dpn107,32,0.9326,113.9433,9.3652,0.9932,6.1719,6.2143,746,1,13,6
cuda,eca_botnext26ts_256,128,0.9725,108.9071,3.0581,0.9995,8.7111,8.7150,370,1,13,6
cuda,ese_vovnet19b_dw,128,0.9576,64.6682,2.4797,0.9986,5.5337,5.5415,160,1,13,6
cuda,fbnetc_100,128,0.9490,83.1474,4.9679,0.9989,3.7569,3.7609,383,1,13,6
cuda,fbnetv3_b,128,0.9493,115.6090,8.1589,0.9989,5.8569,5.8631,610,1,13,6
cuda,gernet_l,128,0.9343,77.9156,4.8667,0.9989,4.6338,4.6388,409,1,13,6
cuda,ghostnet_100,128,0.9918,90.7093,7.3748,0.9983,2.9281,2.9330,328,1,13,6
cuda,gluon_inception_v3,128,0.9966,160.6820,5.6132,1.0000,7.4412,7.4412,317,1,11,6
cuda,gluon_xception65,32,0.9920,99.7805,7.6746,0.9998,7.2849,7.2861,356,1,11,6
cuda,gmixer_24_224,128,0.9957,118.2158,5.6924,1.0014,9.0260,9.0137,635,1,11,6
cuda,gmlp_s16_224,128,0.9944,137.9820,5.6239,1.0015,12.2402,12.2222,491,1,11,6
cuda,hrnet_w18,128,0.9917,281.4834,8.8108,0.9999,8.6762,8.6767,1373,1,5,4
cuda,inception_v3,128,0.9972,159.5691,5.5963,1.0000,7.4412,7.4412,317,1,11,6
cuda,jx_nest_base,32,0.9869,101.3988,6.3978,1.0006,8.8309,8.8256,862,1,11,6
cuda,lcnet_050,128,0.9382,31.9108,2.4829,0.9982,1.3628,1.3653,168,1,13,6
cuda,mixer_b16_224,128,0.9971,116.6040,2.6752,1.0000,9.5366,9.5366,227,1,11,6
cuda,mixnet_l,128,0.9760,186.0012,8.3245,0.9997,7.8238,7.8259,677,1,13,6
cuda,mnasnet_100,128,0.9477,64.3025,3.8846,0.9992,3.1775,3.1801,304,1,13,6
cuda,mobilenetv2_100,128,0.9496,65.5955,3.9247,0.9996,5.3429,5.3451,304,1,13,6
cuda,mobilenetv3_large_100,128,0.9491,61.4215,4.1723,0.9993,3.1753,3.1774,315,1,13,6
cuda,mobilevit_s,64,0.9618,84.8856,5.1709,0.9998,7.1866,7.1878,519,1,13,6
cuda,nfnet_l0,128,0.9891,112.9300,5.2295,1.0005,6.5084,6.5053,550,1,11,6
cuda,pit_b_224,64,0.9948,118.7600,3.4332,1.0005,10.8027,10.7972,426,1,11,6
cuda,pnasnet5large,16,0.9859,199.0760,7.5097,1.0593,10.5997,10.0062,958,1,7,4
cuda,poolformer_m36,64,0.9862,146.9563,7.5234,1.0014,10.7806,10.7657,699,1,11,6
cuda,regnety_002,128,0.9538,43.1360,4.8012,0.9992,1.5587,1.5600,368,1,13,6
cuda,repvgg_a2,128,0.9355,77.6860,4.7004,0.9997,3.1051,3.1061,397,1,13,6
cuda,res2net101_26w_4s,64,1.0022,100.7704,10.3656,1.0002,5.9741,5.9728,807,1,11,6
cuda,res2net50_14w_8s,128,0.9988,141.3766,8.8667,1.0002,8.2633,8.2612,703,1,11,6
cuda,res2next50,128,0.9989,125.8212,5.0831,1.0003,8.4846,8.4820,399,1,11,6
cuda,resmlp_12_224,128,0.9920,53.5855,2.7870,0.9999,4.3940,4.3944,203,1,11,6
cuda,resnest101e,64,0.9948,165.6632,10.6764,0.9998,9.8296,9.8315,1022,1,11,6
cuda,rexnet_100,128,0.9519,80.1441,5.5014,1.0000,6.2473,6.2473,404,1,13,6
cuda,sebotnet33ts_256,64,0.9571,80.5551,4.0964,0.9957,7.0407,7.0710,464,1,13,6
cuda,selecsls42b,128,0.9985,60.1194,2.4633,1.0006,3.5485,3.5465,136,1,11,6
cuda,spnasnet_100,128,0.9423,70.2881,4.8477,0.9992,3.4748,3.4777,376,1,13,6
cuda,swin_base_patch4_window7_224,64,0.9912,147.5830,8.2206,1.0010,10.6109,10.6001,1382,1,11,6
cuda,swsl_resnext101_32x16d,32,0.9979,118.7046,6.0282,1.0001,8.6451,8.6440,415,1,11,6
cuda,tf_efficientnet_b0,128,0.9597,85.0172,4.9885,0.9992,6.0664,6.0714,371,1,13,6
cuda,tf_mixnet_l,128,0.9763,193.9732,8.8316,0.9995,8.5537,8.5577,692,1,13,6
cuda,tinynet_a,128,0.9460,73.8933,5.8645,0.9998,4.8898,4.8906,435,1,13,6
cuda,tnt_s_patch16_224,128,0.9988,324.0206,6.4108,1.0000,14.0769,14.0762,826,1,11,6
cuda,twins_pcpvt_base,64,0.9972,120.0845,10.3484,1.0001,7.6505,7.6498,1022,1,11,6
cuda,visformer_small,128,0.9964,91.3589,2.5537,1.0005,6.9708,6.9675,317,1,11,6
cuda,vit_base_patch16_224,64,0.9965,87.1461,3.0619,1.0001,7.5881,7.5873,377,1,11,6
cuda,volo_d1_224,64,0.9939,121.1001,4.9632,1.0010,7.4831,7.4758,618,1,11,6
cuda,xcit_large_24_p8_224,5,0.9904,131.7326,12.2353,0.9989,6.7350,6.7424,1195,1,11,6
