dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,27.397428,22.255238,18.787180,10.264787,2.635710,16.247586,4.493745,2.141929,0.331789,26.207933,9.058783
cuda,Background_Matting,4,22.951064,19.612725,16.237136,9.507820,2.532856,16.891269,5.619033,2.996155,0.241366,33.726594,10.105560
cuda,LearningToPaint,96,14.884184,13.206946,8.709698,5.992534,1.020803,10.078132,1.265976,0.757785,0.077967,23.724076,5.183184
cuda,Super_SloMo,6,24.158315,20.911379,17.650856,10.904419,2.947763,16.806406,5.991994,2.776268,0.154858,8.998858,8.193070
cuda,alexnet,128,6.914163,6.420031,2.756516,2.355392,0.187281,6.042756,0.957445,0.332911,0.015846,3.885508,4.261095
cuda,attention_is_all_you_need_pytorch,256,27.733512,23.430967,19.952957,11.145142,2.863056,17.921015,4.741437,2.361368,0.395726,32.955983,9.877509
cuda,dcgan,32,5.780605,5.354523,2.496190,1.993388,0.341383,2.944025,0.211232,0.116090,0.012840,1.307330
cuda,demucs,4,13.945157,12.449564,9.517288,8.416742,0.465071,13.673819,1.171123,0.818280,0.045402,8.379046,5.752290
cuda,densenet121,4,51.075335,43.555605,40.500870,23.494066,6.769775,35.710133,13.809317,6.280969,0.713772,57.230280,19.762934
cuda,drq,1,7.009977,6.348832,3.100848,2.626316,0.132443,4.342201,0.190398,0.113214,0.016380,1.861728
cuda,fastNLP_Bert,6,30.340989,25.326056,21.839870,14.314112,2.317906,20.137218,4.101251,2.438694,0.321575,7.250486,8.335214
cuda,functorch_dp_cifar10,64,12.998279,11.572659,8.425009,5.668591,1.340837,11.449600,2.415264,1.102812,0.069800,34.626176,7.200573
cuda,hf_Albert,8,19.687796,17.174814,14.200978,7.464206,1.888694,13.214180,3.480956,1.571895,0.159278,10.328180,7.796346
cuda,hf_Bart,4,40.272841,29.609023,26.576578,16.741479,2.713818,25.580138,4.989805,3.018600,0.297927,4.009751,11.807655
cuda,hf_Bert,4,24.029785,19.189958,16.187281,8.822730,2.247550,14.034199,3.863719,1.995091,0.302824,3.072126,7.640854
cuda,hf_Bert_large,4,41.869053,31.520869,28.518514,13.892222,3.927145,22.293600,8.086389,4.176680,0.834750,3.291297,12.712239
cuda,hf_BigBird,2,78.257072,65.483431,61.859129,34.515853,8.977556,55.678871,24.161729,11.070675,0.613148,8.931014,30.840430
cuda,hf_DistilBert,8,16.558436,13.907258,10.858432,6.962177,1.087896,11.044038,1.930004,1.086146,0.121102,6.859689,5.265538
cuda,hf_GPT2,4,23.963876,19.161681,15.564500,8.998216,2.217376,13.282706,3.847508,1.843472,0.269110,7.486942,6.676859
cuda,hf_GPT2_large,4,58.760722,44.037207,40.932612,21.366243,6.542000,35.068269,12.163349,5.405426,1.435416,15.667232,21.303783
cuda,hf_Longformer,2,77.874450,66.685821,63.621186,42.242937,8.738227,57.517486,22.784183,7.752151,0.452536,6.377493,25.428071
cuda,hf_Reformer,4,27.959537,23.786654,20.977052,18.842577,0.805915,22.851439,1.580157,0.990938,0.074454,5.367186,4.926709
cuda,hf_T5,8,29.287699,23.634246,19.799118,10.653209,3.053949,16.973729,4.125315,1.957576,0.309929,8.782778,9.615221
cuda,hf_T5_large,2,100.828690,74.121441,70.593450,34.647802,10.662162,53.003753,22.365549,7.597714,2.646717,26.712168,29.998499
cuda,lennard_jones,1000,4.726550,4.189144,1.642766,1.357023,0.068167,2.339368,0.084473,0.064306,0.006478,1.057173
cuda,mnasnet1_0,32,24.631443,21.646484,17.492761,10.647196,2.638740,16.354466,3.706923,1.943105,0.214310,76.817464,8.533978
cuda,mobilenet_v2,96,25.686915,22.635529,18.658344,11.596041,2.659667,17.211773,4.480301,2.124732,0.247602,92.504269,8.481215
cuda,mobilenet_v3_large,32,26.604275,22.976174,18.973925,11.712985,3.022109,19.104900,4.719334,2.239858,0.245636,99.520193,10.621516
cuda,nvidia_deeprecommender,256,5.528435,5.045001,2.192179,1.729836,0.138494,4.804665,0.275927,0.094357,0.010225,3.225685,0.549871
cuda,phlippe_densenet,128,26.428005,23.311381,20.021978,13.447313,2.814721,20.386938,4.642537,2.413620,0.231184,130.477884,9.947589
cuda,phlippe_resnet,128,11.642822,10.138887,7.020277,4.451067,0.958696,7.309985,1.068595,0.725480,0.075330,15.802583,3.889105
