dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,27.263867,22.624444,19.108430,10.493067,2.635049,16.525857,4.533867,2.118123,0.330107,11.617896,26.701661,20.498886
cuda,Background_Matting,4,22.707576,19.395203,16.105222,9.408108,2.522031,16.697883,5.578176,2.987434,0.239706,17.019809,33.248868,27.021180
cuda,LearningToPaint,96,14.464105,13.080593,8.569407,5.846377,1.024522,9.853688,1.274194,0.753496,0.077564,12.580808,24.026861,17.692171
cuda,Super_SloMo,6,24.198200,20.961007,17.694364,10.927556,2.921258,16.835626,5.974920,2.765922,0.153652,8.985317,7.986973
cuda,alexnet,128,6.932969,6.447105,2.790227,2.391103,0.182292,5.937621,0.950398,0.331107,0.015700,4.489186,8.228900,4.339334
cuda,attention_is_all_you_need_pytorch,256,27.625902,23.385908,19.970375,11.226323,2.546999,18.254334,5.013448,2.360940,0.391948,14.344123,32.659362,24.156676
cuda,dcgan,32,6.151862,5.723540,2.591384,2.084386,0.348337,3.181607,0.209884,0.117664,0.013423,0.126962,1.588401
cuda,demucs,4,14.990993,13.512967,9.861430,8.896450,0.462095,14.088047,1.166470,0.680861,0.045780,5.707265,8.557930,11.392470
cuda,densenet121,4,52.534946,45.382444,41.382373,23.965399,6.790035,35.598712,13.959502,5.717532,0.713439,28.148241,54.978407,47.379298
cuda,drq,1,7.586468,6.940387,3.229563,2.765355,0.129765,4.484216,0.199319,0.111748,0.016312,0.264629,2.127039
cuda,fastNLP_Bert,6,30.339844,25.462168,21.921513,14.377667,2.061306,20.250391,4.409714,2.138916,0.325785,0.544890,7.179776,8.679291
cuda,functorch_dp_cifar10,64,12.720781,11.521909,8.374330,5.631502,1.317929,11.196505,2.215223,1.092945,0.069287,26.550859,35.213341,33.510741
cuda,hf_Albert,8,19.922387,17.427041,14.437148,7.752294,1.873731,13.223755,3.440072,1.546283,0.155895,0.000007,9.987307,7.500852
cuda,hf_Bart,4,39.172509,29.065815,25.998101,16.557566,2.693830,24.802130,4.710615,2.749144,0.297462,4.266188,4.122253,15.457522
cuda,hf_Bert,4,23.963845,19.079543,16.064653,8.668261,2.241765,13.979172,3.836784,1.967914,0.299935,0.000007,2.910913,7.738649
cuda,hf_Bert_large,4,41.627134,31.168745,28.134938,13.430591,3.867513,21.698376,7.918036,4.149370,0.837481,0.000017,3.012377,12.512841
cuda,hf_BigBird,2,73.854471,61.762003,58.236333,32.183054,8.853146,51.893823,21.205325,10.316335,0.611524,16.199700,9.360118,45.478945
cuda,hf_DistilBert,8,16.035769,13.666835,10.713213,6.877334,1.081570,11.234408,1.908943,1.085770,0.121401,1.883623,6.616582,7.417202
cuda,hf_GPT2,4,23.689359,19.229457,15.604936,9.069291,2.178641,13.260159,3.749403,1.836360,0.268526,0.333792,7.760629,6.875005
cuda,hf_GPT2_large,4,57.277128,43.474744,40.372100,21.125824,6.555713,35.623251,12.066020,6.112246,1.448305,0.690063,15.659210,22.274939
cuda,hf_Longformer,2,78.516324,67.716877,64.424097,42.999481,8.534816,59.050904,21.624900,7.792639,0.453363,17.772517,6.331783,43.112315
cuda,hf_Reformer,4,29.295418,25.234133,22.177290,19.981613,0.803795,24.152358,1.411795,0.821875,0.074899,0.470179,5.376679,5.561601
cuda,hf_T5,8,28.801451,23.303073,19.440983,10.379874,2.732798,16.822914,4.498170,1.947610,0.307106,3.206502,8.424288,12.626000
cuda,hf_T5_large,2,97.519546,72.953660,69.561981,34.292690,9.666219,53.540815,23.184192,7.577367,2.624979,3.747557,26.694661,33.624866
cuda,lennard_jones,1000,4.702182,4.315366,1.568928,1.278916,0.067369,2.346523,0.084790,0.065332,0.006716,0.103844,1.245653
cuda,mnasnet1_0,32,23.793870,20.824171,16.971651,10.373669,2.489495,16.045160,3.781128,2.278634,0.224798,37.152136,72.251575,45.506095
cuda,mobilenet_v2,96,25.412368,22.386929,18.514736,11.498532,2.652510,16.657448,4.199714,2.137175,0.240187,40.649057,91.408704,48.672732
cuda,mobilenet_v3_large,32,26.261585,22.996421,19.034598,11.762809,2.981752,19.077746,4.596514,2.234047,0.243949,60.410620,95.437940,70.916891
cuda,nvidia_deeprecommender,256,5.233572,4.761970,2.100052,1.645227,0.133240,4.618725,0.271407,0.092762,0.010041,0.682037,3.800899,0.551228
