dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,39.686595,33.815515,29.808496,17.491839,5.302934,26.796087,9.623007,5.125518,0.596604,43.502067,98.269475,58.492870
cuda,beit_base_patch16_224,64,21.495152,17.514673,14.195681,8.338628,1.896337,13.375408,3.724961,2.071634,0.273825,0.645678,3.251070,7.745280
cuda,botnet26t_256,128,26.038234,23.053575,18.943578,14.121852,2.667785,21.309233,5.974917,3.030098,0.146632,25.860719,51.978486,35.861090
cuda,cait_m36_384,4,57.105125,43.332552,40.100599,18.178645,6.110926,35.480282,15.827214,7.674209,2.183895,8.157432,21.630524,32.169175
cuda,coat_lite_mini,128,26.848200,23.441533,20.004931,14.145310,2.603066,26.797462,7.804364,3.236782,0.238374,13.284875,42.572354,28.699378
cuda,convit_base,64,24.377075,20.618236,16.505908,9.670714,2.168198,19.464943,5.391060,2.505699,0.294386,5.859407,9.021258,18.006372
cuda,convmixer_768_32,32,21.507682,19.837942,15.662277,6.685658,2.913982,12.093057,3.828889,2.126950,0.320428,3.624531,12.218219,2.936466
cuda,convnext_base,64,27.595286,20.868343,17.640152,9.609373,3.723925,18.469007,5.837483,2.943204,0.508073,6.452152,12.299809,19.275633
cuda,crossvit_9_240,128,32.008167,26.359440,22.164197,11.966503,3.067071,25.831942,7.671264,3.684791,0.466208,17.698666,32.957677,34.902526
cuda,cspdarknet53,64,30.860459,25.184182,21.197152,11.676882,3.984056,17.712137,5.090415,2.672331,0.336420,24.354294,52.964878,34.654247
cuda,deit_base_distilled_patch16_224,64,21.115345,17.897602,13.743150,8.489055,1.637158,25.960254,4.168363,1.929986,0.249764,2.394030,3.832354,21.652263
cuda,dla102,128,38.932062,32.525899,28.652286,14.896969,5.282254,22.281971,7.889146,3.909631,0.588094,17.312057,39.471399,30.400035
cuda,dm_nfnet_f0,128,27.930794,21.938195,17.908480,8.769179,3.626016,17.107343,5.606707,2.347251,0.288700,22.734449,28.166180,34.963594
cuda,dpn107,32,45.985470,36.896966,33.493473,17.442906,5.574588,26.508461,7.941008,4.772891,0.588210,16.183012,29.767617,31.582527
cuda,eca_botnext26ts_256,128,27.430615,24.286829,20.084538,14.487189,2.783145,21.913370,6.245479,2.973037,0.166088,29.355644,54.048977,39.935024
cuda,ese_vovnet19b_dw,128,18.667325,16.173455,11.977943,8.523190,1.686898,13.732409,3.486276,1.647722,0.124280,25.258813,47.384458,32.263044
cuda,fbnetc_100,128,29.224413,24.290795,20.240245,12.308549,3.392394,18.558261,4.943766,2.552749,0.306333,41.282110,91.581958,51.167237
cuda,fbnetv3_b,128,45.495006,37.419975,33.217769,18.108845,5.980722,27.076529,8.778228,4.335747,0.677973,52.480693,103.629771,68.215006
cuda,gernet_l,128,24.738690,19.896969,15.932564,8.731417,2.881610,13.497714,2.998304,1.941314,0.240227,23.314861,46.247013,31.178967
cuda,ghostnet_100,128,41.419715,33.948049,29.878723,17.787886,4.591182,29.852991,8.818829,4.290699,0.496563,102.774281,179.284599,119.802752
cuda,gluon_inception_v3,128,38.603142,32.788483,29.490388,17.323007,5.253191,26.755519,9.339115,5.080379,0.591857,42.748588,96.194529,57.801443
cuda,gluon_xception65,32,42.880900,35.207647,31.326774,14.609996,6.091148,20.722866,7.598498,3.740260,0.740133,15.141762,31.995998,27.856457
cuda,gmixer_24_224,128,28.909158,22.838999,18.867679,9.753202,2.765889,17.809687,5.660692,3.068202,0.417150,0.000017,6.899070,11.064859
cuda,gmlp_s16_224,128,30.321530,24.087668,19.898681,10.749438,2.900556,20.488910,6.320837,3.188225,0.445375,0.000012,12.031871,12.907578
cuda,hrnet_w18,128,102.173199,93.251359,89.117598,42.075238,18.940517,59.885798,29.408558,12.487711,4.977310,42.899990,88.178355,81.014228
cuda,inception_v3,128,39.663909,33.851479,29.801886,17.484041,5.310887,26.810381,9.607536,5.093560,0.607801,40.705911,95.554750,55.725629
cuda,jx_nest_base,32,35.939756,29.371239,26.039410,15.346609,4.169473,28.831146,10.868492,4.310197,0.609852,12.376798,24.303849,30.360362
cuda,lcnet_050,128,19.768263,17.435189,13.295839,8.719857,2.058156,13.118601,3.126772,1.546424,0.132220,36.399901,66.439520,42.991375
cuda,mixer_b16_224,128,18.827010,15.982741,11.970500,7.461068,1.432366,12.629062,2.265130,1.335737,0.157962,0.000009,6.074851,6.720459
cuda,mixnet_l,128,40.447287,32.045022,27.952580,16.208734,4.191997,26.112610,7.375785,4.414910,0.546086,61.902053,96.864029,76.342503
cuda,mnasnet_100,128,25.788815,21.888161,17.631964,11.161593,2.556333,16.825202,4.084304,2.122431,0.223858,40.788354,85.899953,49.210565
cuda,mobilenetv2_100,128,26.933686,23.071905,18.856585,11.924767,2.961977,17.450537,4.028253,2.386410,0.240401,39.367099,90.460776,48.070944
cuda,mobilenetv3_large_100,128,27.364460,23.379833,19.823536,12.755229,3.216563,20.301136,4.782050,2.704663,0.260074,63.006045,114.639337,73.972634
cuda,mobilevit_s,64,37.512915,32.329432,28.336090,19.405119,4.434774,35.974117,14.172651,6.198701,0.412044,50.107220,96.709660,71.366091
cuda,nfnet_l0,128,25.136041,20.006350,16.630518,8.467235,3.142793,16.544037,5.089005,2.265905,0.283359,31.394619,40.665505,42.840119
cuda,pit_b_224,64,22.374762,18.814736,15.443907,9.546201,2.105749,15.962479,4.267154,2.172828,0.266660,0.000010,11.819152,8.684858
cuda,pnasnet5large,16,71.501531,63.847663,60.442414,30.240736,11.354203,46.465747,21.806891,10.178979,1.980018,28.992785,51.338370,57.479131
cuda,poolformer_m36,64,40.933227,33.546631,30.216575,17.790996,5.914320,32.096094,15.065937,6.371144,0.627880,16.570973,33.365215,37.168326
cuda,regnety_002,128,24.751694,20.143999,16.780265,10.156857,2.570467,16.430945,4.219304,2.134912,0.250523,39.978535,68.968709,49.017062
cuda,repvgg_a2,128,23.796489,19.163214,15.805869,8.661435,2.984304,13.186532,3.373366,1.716433,0.219079,12.981016,26.604185,20.701478
cuda,res2net101_26w_4s,64,61.705326,51.593885,48.212987,23.740365,8.420623,35.301227,15.490860,7.250088,1.520150,28.077366,60.221117,48.757893
cuda,res2net50_14w_8s,128,54.952287,46.196207,42.899980,20.958475,7.888170,33.059430,13.687456,6.782616,1.291576,21.113241,39.426731,41.712957
cuda,res2next50,128,33.617319,28.665989,25.237943,13.669510,4.505230,21.256627,7.521929,3.910456,0.496416,16.599334,36.094231,29.041225
cuda,resmlp_12_224,128,16.026391,13.255351,9.972332,6.707606,1.032457,20.635095,2.188641,1.766725,0.134445,0.000009,7.816291,15.047770
cuda,resnest101e,64,56.328065,45.712271,42.337724,20.246364,7.358438,32.166243,12.695348,6.235197,1.183425,42.582384,78.116978,62.504363
cuda,rexnet_100,128,35.924809,30.489804,27.122469,17.663633,3.994647,29.935337,6.550304,3.324786,0.336780,145.203564,236.594209,161.754991
cuda,sebotnet33ts_256,64,31.069487,26.926542,23.637682,16.501257,3.669315,25.231780,8.436103,3.353160,0.231031,37.542589,62.750719,50.157288
cuda,selecsls42b,128,21.467030,19.045913,15.785433,10.384336,2.216510,17.203869,4.431412,2.407199,0.178883,25.931828,56.982538,35.131173
cuda,spnasnet_100,128,28.152117,23.543366,20.100603,12.385009,3.327240,18.880843,4.962545,2.512241,0.308497,45.667498,94.472087,55.729875
cuda,swin_base_patch4_window7_224,64,43.970089,35.837198,32.502223,18.772087,5.008464,39.391097,14.373094,6.591129,0.735330,22.245748,30.474632,48.264086
cuda,swsl_resnext101_32x16d,32,34.545749,28.564498,25.174754,11.799088,4.982987,17.178217,6.225180,3.022492,0.488885,7.236947,10.798446,17.994370
cuda,tf_efficientnet_b0,128,29.882015,25.040720,21.552965,13.220192,3.536195,21.703102,5.657346,2.804985,0.310064,61.790588,105.818254,74.056441
cuda,tf_mixnet_l,128,40.479187,31.629189,28.273673,16.547832,4.191381,27.081540,7.816505,4.298368,0.548363,63.272383,99.856001,78.335765
cuda,tinynet_a,128,32.853748,27.135916,23.847714,14.054998,4.044229,22.621735,6.498979,3.140597,0.385239,66.520339,113.510366,79.428109
cuda,tnt_s_patch16_224,128,36.346986,29.372472,26.033696,13.258061,3.757615,23.721074,8.401015,3.927886,0.756906,7.715782,12.887267,22.277809
cuda,twins_pcpvt_base,64,49.149518,38.516246,35.157474,18.203007,5.376623,33.758241,13.697003,5.698469,1.386212,38.209494,68.571548,59.601462
cuda,visformer_small,128,22.081055,19.396300,15.961145,10.558786,2.462403,16.008557,3.305266,1.687891,0.207112,18.517695,34.107190,26.598783
cuda,vit_base_patch16_224,64,19.750786,16.623420,13.119462,7.898163,1.631816,23.711710,3.540525,1.841238,0.232711,2.392351,3.924231,19.981953
cuda,volo_d1_224,64,31.268300,26.263697,22.752792,13.177359,3.354986,23.784712,7.844886,3.594627,0.446049,13.753518,24.351699,27.982753
cuda,xcit_large_24_p8_224,5,59.726747,46.622268,43.255762,21.317933,8.925220,37.873279,16.901718,7.641690,2.036788,0.000012,35.323555,26.110410
