dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,AllenaiLongformerBase,1,9.222419
cuda,BartForCausalLM,4,2.340317
cuda,BertForMaskedLM,64,2.757447
cuda,BertForQuestionAnswering,128,2.721293
cuda,BigBird,1,11.073305
cuda,BlenderbotSmallForCausalLM,64,1.625493
cuda,BlenderbotSmallForConditionalGeneration,64,3.965008
cuda,CamemBert,1,2.705137
cuda,DebertaForMaskedLM,4,6.597922
cuda,DebertaForQuestionAnswering,8,6.483944
cuda,DistilBertForMaskedLM,64,1.266168
cuda,DistilBertForQuestionAnswering,64,1.292100
cuda,DistillGPT2,1,1.334137
cuda,ElectraForCausalLM,32,2.786108
cuda,ElectraForQuestionAnswering,64,2.766944
cuda,LayoutLMForMaskedLM,16,3.109298
cuda,LayoutLMForSequenceClassification,16,3.265628
cuda,M2M100ForConditionalGeneration,8,5.093428
cuda,MBartForCausalLM,32,2.312350
cuda,MBartForConditionalGeneration,16,6.433283
cuda,MT5ForConditionalGeneration,8,5.060533
cuda,MegatronBertForCausalLM,16,5.927794
cuda,MegatronBertForQuestionAnswering,16,5.556301
cuda,MobileBertForMaskedLM,32,13.425406
cuda,MobileBertForQuestionAnswering,64,13.417015
cuda,OPTForCausalLM,32,2.352866
cuda,PLBartForCausalLM,32,1.300843
cuda,PLBartForConditionalGeneration,16,3.172274
cuda,PegasusForCausalLM,32,2.381330
cuda,PegasusForConditionalGeneration,16,6.080661
cuda,RobertaForCausalLM,64,2.716814
cuda,RobertaForQuestionAnswering,128,2.815930
cuda,Speech2Text2ForCausalLM,128,1.354205
cuda,T5ForConditionalGeneration,4,3.537970
cuda,T5Small,1,3.643063
cuda,TrOCRForCausalLM,32,2.355180
cuda,XGLMForCausalLM,8,4.698102
cuda,YituTechConvBert,1,4.064291
