dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,adv_inception_v3,128,3.014872
cuda,botnet26t_256,128,1.994688
cuda,coat_lite_mini,128,1.910222
cuda,convit_base,64,2.060138
cuda,crossvit_9_240,128,2.923178
cuda,cspdarknet53,64,3.528656
cuda,deit_base_distilled_patch16_224,64,1.748559
cuda,dla102,128,3.402543
cuda,dm_nfnet_f0,128,3.123517
cuda,eca_botnext26ts_256,128,2.080453
cuda,ese_vovnet19b_dw,128,1.525341
cuda,fbnetc_100,128,3.099624
cuda,gernet_l,128,2.921681
cuda,ghostnet_100,128,4.258814
cuda,gluon_inception_v3,128,3.049628
cuda,gmixer_24_224,128,2.761128
cuda,gmlp_s16_224,128,2.470273
cuda,inception_v3,128,3.042234
cuda,lcnet_050,128,1.593570
cuda,mixer_b16_224,128,1.428392
cuda,mnasnet_100,128,2.510994
cuda,mobilenetv2_100,128,2.547582
cuda,mobilenetv3_large_100,128,2.505182
cuda,nfnet_l0,128,2.846572
cuda,pit_b_224,64,2.080117
cuda,regnety_002,128,2.502752
cuda,repvgg_a2,128,3.042115
cuda,res2net50_14w_8s,128,5.041906
cuda,res2next50,128,3.044146
cuda,resmlp_12_224,128,1.290394
cuda,sebotnet33ts_256,64,2.492156
cuda,selecsls42b,128,1.473790
cuda,spnasnet_100,128,3.023281
cuda,tf_efficientnet_b0,128,2.841309
cuda,tinynet_a,128,3.318731
cuda,vit_base_patch16_224,64,1.676758
