dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,2.652472,7.284756,4.032637,10.366850,4.041056,1.552781,0.319533,0.000016,11.587402,7.243777
cuda,Background_Matting,4,1.554842,5.338185,2.452341,8.969303,4.560915,1.931941,0.206646,0.471374,6.640853
cuda,LearningToPaint,96,0.662453,2.871165,1.047665,3.771825,1.121615,0.511617,0.074630,0.244899,2.231636
cuda,Super_SloMo,6,1.511048,6.908820,2.446905,8.414451,4.057704,1.535975,0.116960,0.357391,4.376215
cuda,alexnet,128,0.136394,1.710004,0.212808,2.482702,0.442433,0.189090,0.014804,0.125678,1.117543
cuda,attention_is_all_you_need_pytorch,256,2.122148,7.840168,3.388955,10.995264,4.508666,1.708963,0.385170,3.567081,15.966949,10.234469
cuda,dcgan,32,0.131317,2.159332,0.206033,2.813892,0.211980,0.091993,0.012787,0.112046,6.982540,0.980437
cuda,demucs,4,0.270114
cuda,densenet121,4,3.856517,15.100559,9.645845,22.500721,13.099265,4.200742,0.651238,1.176724,18.477963
cuda,drq,1,0.238012,1.856602,0.157942,2.922388,0.149723,0.075309,0.015090,0.376117,1.608990
cuda,fastNLP_Bert,6,2.631703,8.806226,2.967052,12.539331,4.168243,1.628345,0.313331,3.012176,6.256902,9.822119
cuda,functorch_dp_cifar10,64,0.390036,3.806670,1.475295,6.373751,2.219731,0.747862,0.069400,8.626463,12.341967,12.713417
cuda,hf_Albert,8,2.101856,3.898155,2.501104,7.430602,3.418484,1.141831,0.165318,5.159592,11.282858,4.678301
cuda,hf_Bart,4,3.027194,9.472165,4.371067,13.714737,5.390560,1.986758,0.422039,4.327356,4.866822,13.345693
cuda,hf_Bert,4,2.576962,5.574873,3.254381,8.581252,3.920765,1.469839,0.315345,2.810829,9.183889,2.294955
cuda,hf_BigBird,2,10.979407,7.229254,1.957173,10.931262,2.701969,1.304995,0.223708,8.467740,14.250777,0.363412
cuda,hf_DistilBert,8,1.114804,3.399899,1.580725,5.427523,1.945906,0.789487,0.129540,3.509467,7.175863,3.205258
cuda,hf_GPT2,4,2.475897,5.174789,2.471721,7.545364,2.767169,1.343123,0.246974,2.540679,7.477907,2.224269
cuda,hf_Reformer,4,2.298719,8.159213,0.763189,8.931520,1.218430,0.600096,0.056809,2.415920,3.142325,4.000300
cuda,hf_T5,8,3.282464,7.595110,3.272826,11.785537,4.817844,1.552933,0.315444,3.041574,6.079002,10.630832
cuda,hf_T5_large,2,17.859164,31.088740,24.537055,43.263469,25.839889,6.335663,2.639685,8.865590,24.964979,46.113513
cuda,lennard_jones,1000,0.104146,1.003185,0.072875,1.567971,0.072041,0.045732,0.006687,0.097967,0.740140
cuda,mnasnet1_0,32,1.523878,6.118695,2.823993,8.802492,3.492708,1.809951,0.213909,2.818031,8.419419,2.480712
cuda,mobilenet_v2,96,1.578409,6.883573,3.071985,8.451485,3.624903,1.563737,0.238064,0.457155,5.203098
cuda,mobilenet_v3_large,32,1.662351,6.653698,3.218863,9.768003,4.298057,1.643371,0.239176,5.163656,11.604217,4.712460
cuda,nvidia_deeprecommender,256,0.199299,1.150896,0.124548,2.271176,0.116336,0.063284,0.009686,0.564199,1.815670,0.435751
cuda,pytorch_CycleGAN_and_pix2pix,1,0.629645,2.785815,1.137321,4.813935,1.766566,0.854917,0.073589,0.214053,3.423856
cuda,pytorch_stargan,16,0.618832,2.409246,1.022396,3.785110,1.021611,0.330474,0.047650,19.853993,22.289666,19.677845
cuda,pytorch_struct,200,0.284883,1.314376,0.188314,2.745986,0.244981,0.138286,0.023971,19.157331,20.788744,19.015037
cuda,pytorch_unet,1,0.644544,3.018421,1.104584,4.327730,1.636167,0.635357,0.074962,0.219468,2.670219
cuda,resnet152,32,4.689829,13.000885,11.412941,16.270544,9.341847,3.159884,0.928373,4.093517,19.079767,2.515199
cuda,resnet18,16,0.630950,3.377329,1.187959,4.685619,1.548913,0.630383,0.072898,2.890023,5.422443,2.692926
cuda,resnet50,32,1.595825,5.362579,2.836358,7.750990,3.194540,1.291062,0.209569,2.752661,8.077375,2.461836
cuda,resnext50_32x4d,8,1.603059,4.730230,2.706278,7.287816,3.111070,1.299314,0.194230,3.277719,8.638842,2.898397
cuda,shufflenet_v2_x1_0,128,1.776616,6.373573,2.991436,9.004448,4.256370,2.099404,0.298775,0.393671,6.122636
cuda,soft_actor_critic,256,0.141204,1.624758,0.068618,2.600497,0.068183,0.040479,0.006302,0.264531,1.314033
cuda,speech_transformer,32,3.146067,8.319855,3.322113,13.558444,5.136612,2.018335,0.351976,0.000029,8.690420,6.509925
cuda,squeezenet1_1,32,0.297993,2.264268,0.490079,3.078648,0.843364,0.389612,0.040916,0.150737,1.469712
cuda,timm_efficientdet,1,22.665608,20.085721,16.762932,33.436584,18.767360,5.889243,1.263940,34.687236,46.775477,65.243574
cuda,timm_efficientnet,32,2.636255,7.161736,3.869472,10.834819,4.716643,1.955630,0.293670,3.065385,10.736623,2.542788
cuda,timm_nfnet,128,2.849820,7.924120,7.370067,10.561999,5.833655,1.802631,0.256177,0.767694,10.965811
cuda,timm_regnet,32,3.415519,6.385356,4.457270,9.479922,4.587567,1.685467,0.340871,3.214603,10.914944,2.567738
cuda,timm_resnest,32,0.882626,5.280729,1.475551,8.321877,3.141732,1.273979,0.098417,14.188784,25.591561,18.754021
cuda,timm_vision_transformer,8,1.484274,5.113829,2.536188,10.866548,3.516741,1.338089,0.226393,11.814276,15.080322,20.197545
cuda,timm_vision_transformer_large,8,4.842033,14.141740,10.607477,23.353263,12.337073,4.101472,1.376437,12.008285,12.305398,32.546744
cuda,timm_vovnet,32,2.005229,5.317901,2.208928,8.490366,3.821226,1.475663,0.162217,3.051549,8.507768,2.759518
cuda,tts_angular,64,0.155630,1.004972,0.045425,1.516966,0.026805,0.014106,0.001522,0.094155,0.653605
cuda,vgg16,64,0.211814,1.932534,0.330295,3.009118,0.675741,0.400262,0.025977,0.222963,1.640700
cuda,yolov3,16,3.955166,35.597949,5.546014,390.793996,14.956496,5.184936,0.353651,0.781253,361.670499
