dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,2.679921,7.114151,4.004144,10.395082,4.158234,1.536603,0.318512,11.784304,7.410928
cuda,Background_Matting,4,1.550048,5.186627,2.728887,8.463334,4.189230,1.915596,0.210068,6.086915
cuda,LearningToPaint,96,0.672214,2.827285,1.309836,3.744958,1.120904,0.517320,0.074569,2.266201
cuda,Super_SloMo,6,1.527316,6.947620,2.657782,8.441071,4.066422,1.528702,0.115159,4.215240
cuda,alexnet,128,0.134450,1.658220,0.215513,2.576655,0.443069,0.188955,0.014724,1.139930
cuda,attention_is_all_you_need_pytorch,256,2.128078,7.762598,3.787856,10.562107,4.066803,1.702275,0.386637,15.940640,6.709225
cuda,dcgan,32,0.132160,2.151915,0.212033,2.804260,0.211993,0.088093,0.012950,6.749055,0.871505
cuda,demucs,4,0.271444
cuda,densenet121,4,3.858505,15.019890,9.531498,22.321251,12.974627,4.162175,0.647037,17.663070
cuda,drq,1,0.231517,1.842785,0.155112,2.902542,0.150825,0.074329,0.014698,1.223141
cuda,fastNLP_Bert,6,2.650677,8.726511,3.364817,12.131531,3.781533,1.639431,0.312645,6.243371,6.877092
cuda,functorch_dp_cifar10,64,0.394604,3.906758,1.477815,6.528576,2.218914,0.755511,0.069312,12.346045,4.142723
cuda,hf_Albert,8,2.089511,3.839456,2.489017,7.423535,3.441376,1.135444,0.160580,6.159998,4.412144
cuda,hf_Bart,4,3.007014,9.555977,4.340554,13.849240,5.314116,1.974662,0.428696,4.625588,9.031681
cuda,hf_Bert,4,2.559878,5.566063,3.239970,8.580033,3.911178,1.470376,0.311609,6.366566,2.185852
cuda,hf_BigBird,2,11.428154,7.251681,1.928926,11.394151,3.054588,1.285962,0.225643,6.188876,0.368345
cuda,hf_DistilBert,8,1.117851,3.411019,1.579362,5.432803,1.937762,0.798086,0.129593,3.656040,3.264665
cuda,hf_GPT2,4,2.410538,5.086979,2.766149,7.424601,2.741803,1.322712,0.248965,5.194044,1.966526
cuda,hf_GPT2_large,4,8.319987,15.675592,10.986883,21.760887,10.217807,5.497849,1.283379,17.348525,1.494601
