dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,33.944547,29.244004,25.909847,15.318089,8.532224,19.343543,4.894268,2.484987,0.364550,28.021404,12.823477
cuda,Background_Matting,4,30.006176,27.092779,22.001496,13.687065,2.957190,22.005208,6.219524,3.275835,0.275349,33.357425,11.506936
cuda,LearningToPaint,96,18.031185,16.875120,12.493728,8.913593,1.318603,13.850471,1.490094,0.862179,0.093070,26.610121,6.349710
cuda,Super_SloMo,6,30.084758,27.569802,23.019609,14.965850,3.204547,21.704533,6.533190,2.912503,0.174972,10.118520,8.257942
cuda,alexnet,128,9.766943,9.395898,5.090580,4.562069,0.736467,9.336411,1.172319,0.359012,0.021956,5.526303,4.822722
cuda,attention_is_all_you_need_pytorch,256,35.704261,31.912681,28.448207,17.710896,10.804443,22.676735,5.420971,2.643489,0.431034,32.955817,16.044808
cuda,dcgan,32,9.212849,8.874363,4.509364,3.870517,0.231176,5.490227,0.385469,0.137160,0.015765,1.872429
cuda,demucs,4,21.210476,20.116514,15.365096,13.825223,0.598078,22.104881,1.411777,0.940072,0.059749,8.690272,8.926375
cuda,densenet121,4,68.388145,60.501858,55.910426,34.752139,8.438250,50.448280,15.642059,6.352177,0.801417,54.003575,24.760987
cuda,drq,1,10.661276,9.940054,5.433180,4.809973,0.822366,6.760212,0.250477,0.141744,0.022467,2.790280
cuda,fastNLP_Bert,6,37.939117,33.191031,29.770306,20.205685,8.370217,23.954925,5.466512,2.550543,0.359544,6.659918,12.365164
cuda,functorch_dp_cifar10,64,17.946750,16.722922,12.424211,9.330312,1.638182,16.665106,2.760779,1.058435,0.081987,35.499284,9.063864
cuda,hf_Albert,8,34.027151,31.644188,27.746928,19.979990,7.964622,28.522417,3.399135,1.611387,0.163388,9.603789,16.675886
cuda,hf_Bart,4,48.140419,39.549156,36.104504,23.544134,10.655724,30.403325,5.849416,3.256637,0.338260,4.472253,17.836381
cuda,hf_Bert,4,36.272271,30.596959,26.997798,17.144443,7.977189,21.761287,4.869815,2.378174,0.345171,8.521551,13.221576
cuda,hf_Bert_large,4,60.223589,48.132081,44.564640,26.257098,15.179676,32.107554,9.537451,5.162570,0.949382,12.672094,22.207635
cuda,hf_BigBird,2,91.455539,79.690045,76.066816,43.540996,25.529598,59.267320,24.901131,11.391404,0.636341,10.168501,42.298720
cuda,hf_DistilBert,8,21.878719,19.470633,16.104291,11.116680,4.454052,14.589859,2.281761,1.281152,0.148170,6.438229,8.052929
cuda,hf_GPT2,4,29.145928,25.179083,21.565941,13.316343,7.144470,15.980305,4.090638,2.123112,0.308348,2.803417,10.268864
cuda,hf_GPT2_large,4,71.366485,57.335775,53.579432,29.583405,19.904659,38.331558,14.665389,6.738733,1.584969,2.422898,29.664881
cuda,hf_Reformer,4,31.307288,28.336778,24.778618,21.821969,2.203326,25.935202,1.764508,1.068733,0.073889,5.119688,6.430997
cuda,hf_T5,8,41.814487,36.513465,33.136264,22.837452,10.081322,28.889384,5.076688,2.472331,0.299459,10.503873,16.403351
cuda,hf_T5_large,2,124.162877,100.853051,96.987874,56.993434,39.430269,64.439484,19.767508,8.386787,1.905026,39.036425,47.928234
cuda,lennard_jones,1000,6.507885,6.206872,2.924006,2.545951,0.765831,3.266616,0.118101,0.082621,0.009589,1.496451
cuda,mnasnet1_0,32,32.203629,29.587686,25.128000,17.125214,3.132217,25.013804,4.539697,2.267648,0.249262,77.838468,11.262347
cuda,mobilenet_v2,96,34.517565,31.612632,27.174812,18.134212,3.508450,25.528933,4.715214,2.402413,0.274053,94.889231,11.154100
cuda,mobilenet_v3_large,32,35.473652,32.354228,27.839045,18.920389,3.654191,29.497614,5.189471,2.564095,0.285124,95.203660,14.482641
cuda,nvidia_deeprecommender,256,7.374624,7.003884,3.636516,3.050112,1.126925,6.744049,0.180488,0.112840,0.012861,4.837849,0.563408
cuda,phlippe_densenet,128,37.113196,34.344077,29.911909,21.680116,3.486454,30.702481,5.173170,2.665303,0.264982,130.706196,12.757550
cuda,phlippe_resnet,128,16.349098,15.238251,10.874342,7.701667,1.243462,11.592894,1.409019,0.825217,0.084867,16.447841,5.225978
cuda,pytorch_CycleGAN_and_pix2pix,1,16.828838,15.838752,11.419172,7.931602,1.173255,12.764862,2.332038,1.097498,0.087232,19.402127,6.091065
cuda,pytorch_stargan,16,17.477675,16.465005,12.027165,8.512748,1.034213,13.821473,1.411570,0.640421,0.074414,29.097623,6.437361
cuda,pytorch_struct,200,8.106295,7.535112,4.171677,3.200846,1.500601,7.233391,0.504278,0.221809,0.026973,5.561630,9.270441
cuda,pytorch_unet,1,20.384674,19.022045,14.566485,10.689715,1.669003,16.714957,2.659829,1.303622,0.103947,37.214941,7.800871
cuda,resnet152,32,64.688863,55.141883,50.495021,25.721922,8.956437,32.581759,11.390467,5.661957,1.123395,34.196577,16.859487
cuda,resnet18,16,19.240315,18.133506,13.736697,10.507793,1.349256,16.297014,2.464748,0.982026,0.086794,24.237147,7.231004
cuda,resnet50,32,30.031733,27.262820,22.666616,14.283806,3.313153,21.039735,4.378460,2.178792,0.257121,32.466840,10.316509
cuda,resnext50_32x4d,8,29.075623,26.366080,21.946321,13.704856,2.819715,20.704628,3.869572,2.203855,0.240890,22.072069,10.294300
cuda,shufflenet_v2_x1_0,128,32.878947,29.920443,25.439293,16.193582,3.765419,23.076826,4.991584,3.134701,0.315532,46.727351,10.921355
cuda,soft_actor_critic,256,7.251642,6.917036,3.501161,3.184987,0.528803,4.936210,0.242158,0.067468,0.008467,2.289184
cuda,speech_transformer,32,43.889858,38.140134,34.751875,22.546165,11.464616,28.924404,6.678473,3.246552,0.397837,27.937798,18.156204
cuda,squeezenet1_1,32,12.526793,11.701044,7.321572,5.982549,0.670135,12.212496,1.787353,0.858282,0.060285,6.938954,9.869833
cuda,timm_efficientdet,1,116.596865,88.978851,84.165993,47.970303,15.224379,78.704972,23.087281,9.059125,1.637278,136.346068,46.961496
cuda,timm_efficientnet,32,39.509188,34.774987,30.171540,19.871166,3.908639,30.724619,5.909600,2.910754,0.352304,100.674193,15.059715
cuda,timm_nfnet,128,35.739682,30.143901,25.500592,14.719575,4.612336,25.001906,6.524498,2.855314,0.356771,30.984940,15.203564
cuda,timm_regnet,32,39.332382,32.984092,28.306474,15.998982,4.172011,23.246918,5.861585,2.979374,0.428883,29.972879,12.074195
cuda,timm_resnest,32,25.234940,23.678838,18.969613,14.667906,1.748218,22.992706,3.884188,1.771938,0.125183,74.639555,10.198375
cuda,timm_vision_transformer,32,28.788126,25.992694,21.457920,14.491423,6.342395,24.569280,4.072162,2.078767,0.273684,13.468584,16.602204
cuda,timm_vovnet,32,27.453294,24.374629,19.824532,13.665012,2.382872,22.565797,5.126578,2.146247,0.183221,32.276068,11.465836
cuda,tts_angular,64,7.134248,6.682812,3.020331,2.734439,0.157480,3.796176,0.111110,0.077613,0.005999,1.233222
cuda,vgg16,64,10.412905,9.862695,5.531534,4.558315,0.822152,10.008843,1.081975,0.513957,0.034897,6.298556,4.258888
cuda,yolov3,16,45.173338,40.188529,35.687592,22.979153,4.603578,33.010449,8.192056,3.679726,0.408609,68.851514,15.388241
