dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function
cuda,adv_inception_v3,128,10.756152,6.966468,6.949031
cuda,beit_base_patch16_224,64,6.459622,3.889028,3.874303
cuda,botnet26t_256,128,5.145640,3.021762,3.007456
cuda,cait_m36_384,4,22.164701,14.082011,14.063436
cuda,coat_lite_mini,128,6.005488,3.839807,3.825059
cuda,convit_base,64,7.018366,4.548905,4.534259
cuda,convmixer_768_32,32,6.410809,4.962086,4.946050
cuda,convnext_base,64,8.897095,4.445359,4.429596
cuda,crossvit_9_240,128,9.870061,6.488840,6.473107
cuda,cspdarknet53,64,9.077736,4.976443,4.962050
cuda,deit_base_distilled_patch16_224,64,5.206188,3.293509,3.278735
cuda,dla102,128,12.067823,7.804448,7.787690
cuda,dm_nfnet_f0,128,9.199456,4.948853,4.934510
cuda,dpn107,32,16.718568,9.863191,9.844490
cuda,eca_botnext26ts_256,128,5.887851,3.608330,3.593640
cuda,ese_vovnet19b_dw,128,3.772519,2.073049,2.058921
cuda,fbnetc_100,128,7.953402,4.523345,4.508426
cuda,fbnetv3_b,128,13.946770,8.185056,8.169138
cuda,gernet_l,128,7.606999,3.944852,3.930011
cuda,ghostnet_100,128,12.590814,7.268441,7.252401
cuda,gluon_inception_v3,128,10.864108,7.029287,6.885634
cuda,gluon_xception65,32,14.189074,9.181736,9.164716
cuda,gmixer_24_224,128,9.295541,5.769150,5.753474
cuda,gmlp_s16_224,128,8.455095,5.147365,5.131699
cuda,hrnet_w18,128,33.816619,26.062375,26.036187
cuda,inception_v3,128,11.024880,7.128898,7.111749
cuda,jx_nest_base,32,11.389606,6.917744,6.896187
cuda,lcnet_050,128,4.191268,2.587636,2.572719
cuda,mixer_b16_224,128,4.129508,2.460881,2.446357
cuda,mixnet_l,128,13.174682,7.121731,7.105605
cuda,mnasnet_100,128,6.264931,3.621579,3.607075
cuda,mobilenetv2_100,128,6.752061,3.914187,3.899631
cuda,mobilenetv3_large_100,128,6.944674,4.046176,4.031556
cuda,mobilevit_s,64,8.801409,5.272834,5.257366
cuda,nfnet_l0,128,8.843011,5.142315,5.127478
cuda,pit_b_224,64,6.140693,3.731850,3.715874
cuda,pnasnet5large,16,24.296519,17.365282,17.342386
cuda,poolformer_m36,64,10.299969,5.325442,5.309510
cuda,regnety_002,128,6.977965,3.652420,3.637924
cuda,repvgg_a2,128,7.572351,4.014326,4.000126
cuda,res2net101_26w_4s,64,21.537931,14.785256,14.765899
cuda,res2net50_14w_8s,128,19.814774,14.042708,14.024951
cuda,res2next50,128,10.574719,7.374088,7.357749
cuda,resmlp_12_224,128,3.774050,2.093419,2.078700
cuda,resnest101e,64,19.647265,12.717228,12.697458
cuda,rexnet_100,128,9.297061,5.424776,5.409876
cuda,sebotnet33ts_256,64,7.618786,4.687269,4.672254
cuda,selecsls42b,128,4.691146,3.136778,3.121445
cuda,spnasnet_100,128,7.925641,4.495388,4.479985
cuda,swin_base_patch4_window7_224,64,15.211991,9.414458,9.397424
cuda,swsl_resnext101_32x16d,32,11.687021,7.740299,7.718587
cuda,tf_efficientnet_b0,128,8.344197,5.015527,5.000225
cuda,tf_mixnet_l,128,13.802624,7.407013,7.390664
cuda,tinynet_a,128,9.478481,5.755612,5.740591
cuda,tnt_s_patch16_224,128,12.357332,8.209808,8.061354
cuda,twins_pcpvt_base,64,16.349983,10.107102,10.089949
cuda,visformer_small,128,5.169945,3.325814,3.311021
cuda,volo_d1_224,64,9.196460,6.032234,6.016605
cuda,xcit_large_24_p8_224,5,20.615884,13.182092,13.161759
