,Compiler,torchbench,huggingface,timm_models
eager,eager,"69%, 42/61","100%, 46/46","98%, 59/60"
aot_eager,aot_eager,"64%, 39/61","100%, 46/46","97%, 58/60"
inductor,inductor,"59%, 36/61","87%, 40/46","95%, 57/60"
inductor_no_cudagraphs,inductor_no_cudagraphs,"64%, 39/61","100%, 46/46","97%, 58/60"
