dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,20.842765,18.943636,16.656948,11.006487,1.646595,20.206796,2.966025,1.455059,0.151208,3.323286,7.444120,14.315198
cuda,AlbertForQuestionAnswering,4,19.602971,17.728074,15.405652,9.770030,1.596410,17.673000,2.917040,1.434006,0.149053,1.184716,3.745701,10.828769
cuda,BartForCausalLM,4,22.145935,18.865402,16.038860,10.186647,1.656869,16.442876,2.664676,1.717869,0.201342,3.371714,1.845012,11.456803
cuda,BartForConditionalGeneration,2,40.320800,33.213046,30.310759,14.462998,4.315013,21.892414,7.717914,3.839186,1.054477,0.715613,0.433975,12.870093
cuda,BertForMaskedLM,16,24.053852,19.780585,16.514321,9.760386,1.723018,17.058749,2.969658,1.610728,0.273066,0.544382,6.645097,9.731989
cuda,BertForQuestionAnswering,16,23.833377,19.590410,16.402041,9.755302,1.719657,15.776754,2.944361,1.596365,0.268467,0.190857,6.030282,8.097695
cuda,BlenderbotSmallForCausalLM,64,16.766777,14.255281,11.310215,7.034863,1.144629,13.797055,1.927221,1.209377,0.139430,3.400583,2.420659,11.427778
cuda,BlenderbotSmallForConditionalGeneration,64,27.551442,22.884840,20.299552,9.731434,2.649342,16.097574,5.147687,2.596209,0.569158,1.492555,2.313340,10.783456
cuda,CamemBert,16,23.730094,19.294866,16.435084,9.844874,1.702865,15.330386,2.936833,1.590368,0.272002,0.546082,5.022429,7.901543
cuda,DebertaForMaskedLM,4,25.670576,20.389842,17.894323,11.759486,1.702166,19.356750,3.085028,1.813694,0.267037,15.107016,3.361608,24.678306
cuda,DebertaForQuestionAnswering,8,25.987369,20.771316,18.257037,12.180505,1.683880,20.628310,3.073950,1.965266,0.266319,16.556504,3.167229,26.958725
cuda,DebertaV2ForMaskedLM,1,35.497036,25.296903,22.836805,12.098766,2.187893,18.071276,3.507521,2.384739,0.517889,34.590712,1.301688,43.260382
cuda,DebertaV2ForQuestionAnswering,2,33.161772,23.122288,20.784773,10.127873,2.510773,16.891223,4.434319,2.936819,0.534711,34.060160,43.838195
cuda,DistilBertForMaskedLM,128,14.128917,12.638839,10.113932,6.797968,0.936906,10.924998,1.595189,1.047860,0.118814,3.418502,8.636115,8.566821
