dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function
cuda,AlbertForMaskedLM,4,6.410747,4.546528,4.532145
cuda,AlbertForQuestionAnswering,4,6.505552,4.488358,4.472678
cuda,AllenaiLongformerBase,4,29.962239,20.347657,20.309912
cuda,BartForCausalLM,4,7.764017,4.387252,4.370595
cuda,BartForConditionalGeneration,2,18.284578,11.185299,11.168545
cuda,BertForMaskedLM,16,8.704726,4.481731,4.466419
cuda,BertForQuestionAnswering,16,8.775104,4.559251,4.544125
cuda,BlenderbotForCausalLM,4,15.012983,8.435550,8.414238
cuda,BlenderbotSmallForCausalLM,64,5.448314,3.024582,3.008339
cuda,BlenderbotSmallForConditionalGeneration,64,12.371274,7.426838,7.411549
cuda,CamemBert,16,8.965374,4.637414,4.622277
cuda,DebertaForMaskedLM,4,10.997622,5.225242,5.196987
cuda,DebertaForQuestionAnswering,8,10.867051,5.185231,5.157184
cuda,DebertaV2ForMaskedLM,1,18.720554,8.292100,8.248962
cuda,DebertaV2ForQuestionAnswering,2,18.500762,8.302799,8.261325
cuda,DistilBertForMaskedLM,128,3.882242,2.392814,2.378666
cuda,DistilBertForQuestionAnswering,256,3.910072,2.424960,2.411119
cuda,DistillGPT2,16,3.981334,2.371121,2.357234
cuda,ElectraForCausalLM,32,8.910856,4.611332,4.595294
cuda,ElectraForQuestionAnswering,64,8.818716,4.575114,4.559800
cuda,GPT2ForSequenceClassification,4,7.634780,4.459763,4.445585
cuda,GoogleFnet,16,4.261395,2.296469,2.278229
cuda,LayoutLMForMaskedLM,16,8.800308,4.686800,4.671253
cuda,LayoutLMForSequenceClassification,16,8.783716,4.669977,4.649572
cuda,M2M100ForConditionalGeneration,16,17.859079,10.830549,10.810012
cuda,MBartForCausalLM,4,7.730495,4.340794,4.323893
cuda,MBartForConditionalGeneration,2,18.642208,11.596668,11.578616
cuda,MT5ForConditionalGeneration,16,15.193272,9.181484,9.164843
cuda,MegatronBertForCausalLM,4,17.237291,8.963131,8.947270
cuda,MegatronBertForQuestionAnswering,8,17.098772,8.918454,8.903011
cuda,MobileBertForMaskedLM,64,34.922820,17.721883,17.701900
cuda,MobileBertForQuestionAnswering,128,34.728898,17.622553,17.602049
cuda,OPTForCausalLM,2,7.640522,4.413678,4.396761
cuda,PLBartForCausalLM,8,4.397187,2.441461,2.425846
cuda,PLBartForConditionalGeneration,4,11.006488,5.698797,5.680723
cuda,PegasusForCausalLM,32,7.541273,4.151556,4.133006
cuda,PegasusForConditionalGeneration,32,15.113347,11.012927,10.993742
cuda,RobertaForCausalLM,16,8.852343,4.581420,4.565763
cuda,RobertaForQuestionAnswering,16,8.823526,4.570491,4.555147
cuda,Speech2Text2ForCausalLM,256,4.095558,2.324513,2.308815
cuda,T5ForConditionalGeneration,4,10.594047,6.263147,6.247261
cuda,T5Small,4,10.654954,6.290241,6.274456
cuda,TrOCRForCausalLM,32,7.832638,4.259730,4.242544
cuda,XGLMForCausalLM,8,14.914780,9.206027,9.184410
cuda,XLNetLMHeadModel,8,23.132926,14.644435,14.623557
cuda,YituTechConvBert,16,13.070702,7.203930,7.188179
