dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,23.433178,20.464327,17.436566,9.971153,2.258024,15.366780,4.140104,1.814160,0.258748,23.629997,7.832743
cuda,alexnet,128,6.722410,6.422077,2.600985,2.271748,0.170400,6.295223,0.847710,0.281263,0.012160,4.202835,4.271747
cuda,attention_is_all_you_need_pytorch,256,22.430101,19.753070,17.497617,9.643168,2.113055,15.936023,4.386222,1.949253,0.340541,31.431067,8.607002
cuda,dcgan,32,4.978600,4.693565,2.116212,1.652891,0.179204,2.567731,0.315752,0.097941,0.010721,1.107658
cuda,demucs,4,12.624660,11.832311,8.509331,7.626675,0.411431,12.618473,1.024871,0.528403,0.031890,8.468388,5.427994
cuda,densenet121,4,49.266442,44.714377,40.538935,23.172606,7.081599,34.371084,12.851544,5.289907,0.682045,53.917733,18.771473
cuda,drq,1,7.707225,7.258732,3.330572,2.958098,0.113355,4.830639,0.117432,0.077239,0.013199,1.997438
cuda,functorch_dp_cifar10,64,10.379633,9.663888,7.102591,4.584981,1.180094,9.826371,1.967456,0.844468,0.055696,34.322402,6.486783
cuda,hf_Albert,8,20.622525,18.744357,16.354585,10.598961,1.632743,17.368378,2.762152,1.451635,0.150134,9.078023,8.747061
cuda,hf_Bart,4,29.278415,23.401465,20.761185,12.118809,2.309676,19.172937,3.966677,2.422268,0.277770,3.697526,9.582825
cuda,hf_Bert,4,22.413474,18.322624,15.907010,9.575861,1.719300,15.208712,3.313778,1.579298,0.266391,8.126624,7.509704
cuda,hf_Bert_large,4,36.179924,28.335218,25.937062,13.410567,3.568997,21.261263,6.332468,3.056422,0.751219,11.863216,12.052436
cuda,hf_BigBird,2,68.684463,58.514319,55.534311,28.165916,8.240922,46.704358,20.355720,10.540842,0.560711,7.726896,27.554535
cuda,hf_DistilBert,8,14.867715,13.362767,9.880479,6.559339,0.938857,10.407636,1.831073,0.860744,0.113352,5.292752,5.030088
cuda,hf_GPT2,4,20.441205,17.475296,14.307080,8.223058,1.824545,11.684093,3.506870,1.590049,0.234392,2.999331,5.437728
cuda,hf_GPT2_large,4,46.583981,36.972280,34.662210,16.720559,5.636286,24.990802,11.427682,4.680119,1.214833,1.984831,14.373258
cuda,hf_Longformer,2,77.448195,68.172331,65.270100,41.672353,8.126162,55.085705,21.945940,7.508112,0.430030,6.907063,22.540651
cuda,hf_T5,8,32.379742,27.824718,24.260773,15.994415,2.084741,23.141181,3.761392,1.628877,0.257670,8.642960,9.455471
cuda,hf_T5_large,2,86.483035,68.680148,65.446707,32.883302,8.053999,47.874128,15.482164,6.064981,1.662943,35.394188,24.553891
