dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,23.495810,20.532832,17.611595,9.881975,2.297271,15.003251,4.097213,1.798111,0.258353,10.080139,23.695064,17.675191
cuda,alexnet,128,5.672824,5.372880,2.346442,2.017220,0.170529,5.488397,0.856108,0.281008,0.012074,4.354519,8.005151,4.208958
cuda,attention_is_all_you_need_pytorch,256,21.787329,19.139197,17.089569,9.260177,2.097797,15.179090,4.320743,1.953867,0.337703,14.760070,31.399922,22.978175
cuda,dcgan,32,4.763055,4.487273,2.145892,1.688402,0.177509,2.631039,0.299308,0.097242,0.010702,0.113587,1.247344
cuda,demucs,4,12.481778,11.696730,8.335034,7.578309,0.409028,12.400219,0.895778,0.525421,0.031918,5.720727,8.692189,10.976197
cuda,densenet121,4,44.648825,40.220103,37.702850,20.838767,6.408610,30.401118,12.625888,5.182663,0.677319,27.021307,53.586838,43.487683
cuda,drq,1,6.990148,6.539886,2.929528,2.533637,0.112456,4.176414,0.116046,0.070951,0.013149,0.265522,2.032515
cuda,functorch_dp_cifar10,64,9.788703,9.089722,6.827544,4.332875,1.150771,9.166671,1.921458,0.829321,0.055297,26.710402,35.598382,32.764454
cuda,hf_Albert,8,22.602566,20.639130,17.789600,11.896548,1.605644,19.032328,2.937021,1.431221,0.150994,2.532547,8.929402,11.416748
cuda,hf_Bart,4,28.072697,22.252448,19.845455,11.650497,2.321930,18.025755,3.565305,2.205631,0.279416,4.343344,3.772264,13.261395
cuda,hf_Bert,4,21.631234,17.473742,15.251174,8.832184,1.702791,13.867174,2.865294,1.573501,0.267889,0.552397,8.099903,7.452235
cuda,hf_Bert_large,4,35.501505,27.666409,25.443325,12.831656,3.283242,20.603410,6.545157,2.991755,0.718045,0.631148,11.904981,12.006325
cuda,hf_BigBird,2,65.323442,55.949471,52.956655,26.863849,8.486219,44.703836,19.443959,9.444883,0.566986,13.346337,7.713389,40.327340
cuda,hf_DistilBert,8,12.616507,11.166952,8.919750,5.714570,0.900376,8.834523,1.526480,0.842337,0.112018,2.092736,5.430835,6.342087
cuda,hf_GPT2,4,19.920054,16.986732,14.042687,8.030631,1.802147,11.192618,3.250061,1.576315,0.234207,0.310835,2.931789,5.425121
cuda,hf_Longformer,2,74.234571,65.312963,62.654273,39.833166,8.107652,52.361557,20.312783,7.228376,0.427550,15.966644,6.677300,37.312879
cuda,hf_T5_large,2,80.706909,63.808664,61.439055,29.419478,7.727531,42.410436,14.898957,6.023324,1.650113,5.582343,35.804611,27.131572
cuda,lennard_jones,1000,3.592572,3.353535,1.192509,0.977507,0.027371,1.754682,0.066964,0.037451,0.005909,0.098081,0.907690
cuda,mnasnet1_0,32,21.937022,20.136494,16.182395,9.685085,2.191527,14.993049,3.319286,1.736807,0.196653,37.358420,71.809199,45.038653
cuda,mobilenet_v2,96,24.032407,22.165133,18.057298,11.131393,2.364633,16.497467,3.718043,1.877822,0.219324,41.252109,93.047631,49.173175
cuda,mobilenet_v3_large,32,23.482030,21.470489,17.526248,10.560673,2.439772,17.567221,3.705098,2.134119,0.223217,61.042654,96.187435,70.677923
cuda,nvidia_deeprecommender,256,4.562571,4.256756,1.626310,1.272226,0.106086,3.971991,0.082043,0.057545,0.008769,0.620024,3.435366,0.494198
cuda,phlippe_densenet,128,25.185417,23.187959,19.857080,12.985854,2.565215,19.853143,4.039376,2.364544,0.213604,54.524764,125.372692,64.147428
cuda,phlippe_resnet,128,11.015080,10.187095,7.006559,4.507237,0.859255,7.413597,0.906715,0.624433,0.064011,6.301492,14.053172,10.136288
