dev,name,batch_size,speedup
cuda,adv_inception_v3,128,0.9995
cuda,beit_base_patch16_224,64,1.0000
cuda,botnet26t_256,128,0.9994
cuda,cait_m36_384,2,1.0005
cuda,coat_lite_mini,128,1.0001
cuda,convit_base,32,0.9998
cuda,convmixer_768_32,32,0.9996
cuda,convnext_base,32,0.9975
cuda,crossvit_9_240,64,1.0049
cuda,cspdarknet53,64,0.9984
cuda,deit_base_distilled_patch16_224,64,0.9998
cuda,densenet121,64,1.0176
cuda,dla102,64,1.0012
cuda,dm_nfnet_f0,128,0.9996
cuda,dpn107,32,0.9992
cuda,eca_botnext26ts_256,64,0.9988
cuda,eca_halonext26ts,64,0.9991
cuda,ecaresnet101d,64,1.0047
cuda,ese_vovnet19b_dw,128,0.9989
cuda,fbnetc_100,128,0.9992
cuda,fbnetv3_b,128,1.0095
cuda,gernet_l,128,0.9988
cuda,ghostnet_100,128,1.0039
cuda,gluon_inception_v3,128,0.9994
cuda,gluon_senet154,32,1.0028
cuda,gluon_xception65,32,0.9992
cuda,gmixer_24_224,64,1.0003
cuda,gmlp_s16_224,64,0.9982
cuda,hardcorenas_a,128,0.9988
cuda,hrnet_w18,2,1.0054
cuda,inception_v3,128,0.9995
cuda,jx_nest_base,32,0.9993
cuda,lcnet_050,128,1.0104
cuda,legacy_senet154,32,1.0009
cuda,mixer_b16_224,64,0.9990
cuda,mixnet_l,64,1.0122
cuda,mnasnet_100,128,0.9990
cuda,mobilenetv2_100,128,0.9991
cuda,mobilenetv3_large_100,128,1.0110
cuda,mobilevit_s,32,1.0087
cuda,nasnetalarge,16,1.0044
cuda,nfnet_l0,64,1.0075
cuda,pit_b_224,64,0.9995
cuda,pnasnet5large,16,1.0054
cuda,poolformer_m36,64,0.9997
cuda,regnety_002,128,1.0165
cuda,repvgg_a2,128,0.9989
cuda,res2net101_26w_4s,64,1.0014
cuda,res2net50_14w_8s,2,0.9995
cuda,res2next50,2,1.0013
cuda,resmlp_12_224,128,0.9987
cuda,resnest101e,32,1.0032
cuda,resnet18,128,0.9991
cuda,rexnet_100,128,1.0104
cuda,sebotnet33ts_256,64,0.9996
cuda,selecsls42b,128,0.9989
cuda,spnasnet_100,128,1.0086
cuda,swin_base_patch4_window7_224,64,0.9993
cuda,swsl_resnext101_32x16d,32,0.9987
cuda,tf_efficientnet_b0,128,0.9992
cuda,tf_mixnet_l,64,1.0109
cuda,tinynet_a,128,1.0133
cuda,tnt_s_patch16_224,64,0.9993
cuda,twins_pcpvt_base,32,1.0041
cuda,visformer_small,128,0.9994
cuda,vit_base_patch16_224,64,0.9996
cuda,volo_d1_224,64,0.9996
cuda,xcit_large_24_p8_224,5,1.0012
