dev,name,batch_size,speedup
cuda,AlbertForMaskedLM,2,1.6300
cuda,AlbertForQuestionAnswering,2,1.6377
cuda,AllenaiLongformerBase,1,1.9555
cuda,BartForCausalLM,2,1.4331
cuda,BartForConditionalGeneration,1,0.7138
cuda,BertForMaskedLM,64,1.2827
cuda,BertForQuestionAnswering,64,1.4164
cuda,BigBird,0,0.0000
cuda,BlenderbotSmallForCausalLM,64,1.2240
cuda,BlenderbotSmallForConditionalGeneration,32,1.7422
cuda,CamemBert,1,3.1117
cuda,DebertaForMaskedLM,4,1.3389
cuda,DebertaForQuestionAnswering,4,1.9212
cuda,DistilBertForMaskedLM,16,1.7022
cuda,DistilBertForQuestionAnswering,32,1.7056
cuda,DistillGPT2,1,2.3999
cuda,ElectraForCausalLM,1,4.6428
cuda,ElectraForQuestionAnswering,64,1.8963
cuda,GPT2ForSequenceClassification,4,2.5244
cuda,LayoutLMForMaskedLM,16,1.4675
cuda,LayoutLMForSequenceClassification,16,1.6113
cuda,M2M100ForConditionalGeneration,2,3.2355
cuda,MBartForCausalLM,16,1.3006
cuda,MBartForConditionalGeneration,0,0.0000
cuda,MT5ForConditionalGeneration,2,5.3461
cuda,MegatronBertForCausalLM,2,3.7516
cuda,MegatronBertForQuestionAnswering,8,2.4859
cuda,MobileBertForMaskedLM,16,4.8186
cuda,MobileBertForQuestionAnswering,32,4.6105
cuda,OPTForCausalLM,0,0.0000
cuda,PLBartForCausalLM,16,1.3904
cuda,PLBartForConditionalGeneration,0,0.0000
cuda,PegasusForCausalLM,8,1.6907
cuda,PegasusForConditionalGeneration,4,2.9802
cuda,RobertaForCausalLM,4,3.5260
cuda,RobertaForQuestionAnswering,64,1.4303
cuda,Speech2Text2ForCausalLM,64,1.8557
cuda,T5ForConditionalGeneration,4,1.6610
cuda,T5Small,1,1.6508
cuda,TrOCRForCausalLM,8,1.8021
cuda,XGLMForCausalLM,0,0.0000
cuda,XLNetLMHeadModel,0,0.0000
cuda,YituTechConvBert,1,3.9197
