dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,adv_inception_v3,128,1.2985,175.1100,44.2132,0.9138
cuda,beit_base_patch16_224,64,1.1036,117.0163,23.3049,1.1929
cuda,botnet26t_256,128,1.2661,118.7152,37.2213,0.8605
cuda,cait_m36_384,4,1.2347,177.0364,78.3516,1.0800
cuda,coat_lite_mini,128,1.3589,141.5920,62.3872,0.9485
cuda,convit_base,64,1.1702,168.3036,31.9369,0.7408
cuda,convmixer_768_32,32,1.0654,342.4816,26.4180,0.9848
cuda,convnext_base,64,1.0521,251.1956,45.8980,1.0452
cuda,crossvit_9_240,128,1.3351,74.1248,41.0709,0.6934
cuda,cspdarknet53,64,1.2052,104.1785,31.2658,0.9463
cuda,deit_base_distilled_patch16_224,64,1.0875,110.6238,22.1127,1.1972
cuda,dla102,128,1.3559,199.1964,43.7238,0.9639
cuda,dm_nfnet_f0,128,1.4246,144.6354,30.2546,1.0328
cuda,dpn107,32,1.1445,160.7480,54.3824,0.9066
cuda,eca_botnext26ts_256,128,1.2467,129.4077,39.9741,1.1387
cuda,eca_halonext26ts,128,1.2381,134.9653,55.5576,1.1384
cuda,ese_vovnet19b_dw,128,1.2292,79.5683,15.9570,0.9518
cuda,fbnetc_100,128,1.2247,97.6943,29.6095,0.9058
cuda,fbnetv3_b,128,1.2558,125.4048,48.2297,0.9951
cuda,gernet_l,128,1.0618,151.9139,23.9472,0.7913
cuda,ghostnet_100,128,1.7753,64.9159,39.4290,0.9872
cuda,gluon_inception_v3,128,1.2984,174.5839,44.1237,0.9138
cuda,gluon_xception65,32,1.0547,173.7807,51.2416,0.9410
cuda,gmixer_24_224,128,1.2544,117.1084,37.4607,1.5798
cuda,gmlp_s16_224,128,1.2584,121.6595,41.2949,1.0086
cuda,hrnet_w18,128,1.3220,315.7604,138.3622,0.9394
cuda,inception_v3,128,1.2996,174.8374,43.6364,0.9138
cuda,jx_nest_base,32,1.1927,102.2207,58.3706,1.0537
cuda,lcnet_050,128,1.5877,23.1315,17.3741,0.9119
cuda,mixer_b16_224,128,1.0854,146.7081,22.5761,1.4678
cuda,mixnet_l,128,1.1554,211.1864,34.2357,0.9067
cuda,mnasnet_100,128,1.2429,77.1662,24.1547,0.9331
cuda,mobilenetv2_100,128,1.3083,72.3745,25.2952,1.1759
cuda,mobilenetv3_large_100,128,1.2879,64.5127,26.2975,0.9424
cuda,mobilevit_s,64,1.1604,99.0924,84.2509,1.1805
cuda,nfnet_l0,128,1.3758,128.3311,28.5468,1.2990
cuda,pit_b_224,64,1.1788,134.6211,22.8734,0.9579
cuda,pnasnet5large,16,1.1504,251.7063,86.6673,1.2354
cuda,poolformer_m36,64,1.1111,157.7173,53.1111,1.4674
cuda,regnety_002,128,1.2605,36.7508,23.5158,0.8632
cuda,repvgg_a2,128,1.1506,106.7712,24.8713,0.7654
cuda,res2net101_26w_4s,64,1.1564,131.7005,75.3939,0.9297
cuda,res2net50_14w_8s,128,1.3111,175.3278,69.3376,0.8824
cuda,res2next50,128,1.2842,161.5739,38.6653,0.9075
cuda,resmlp_12_224,128,0.9232,77.4909,22.8047,1.2271
cuda,resnest101e,64,1.2625,183.0931,77.0473,1.0037
cuda,rexnet_100,128,1.1889,97.8265,34.3633,1.2642
cuda,sebotnet33ts_256,64,1.2476,89.7760,46.1962,0.9925
cuda,selecsls42b,128,1.2359,72.6703,20.9232,0.9028
cuda,spnasnet_100,128,1.2084,84.6811,28.5925,0.9386
cuda,swin_base_patch4_window7_224,64,1.1286,210.6558,82.3430,1.0973
cuda,swsl_resnext101_32x16d,32,1.0712,205.6862,42.7317,0.8669
cuda,tf_efficientnet_b0,128,1.2399,105.7944,29.9260,1.2070
cuda,tf_mixnet_l,128,1.1748,215.6513,35.0850,0.9767
cuda,tinynet_a,128,1.1679,91.4281,33.8956,1.3533
cuda,tnt_s_patch16_224,0,0.0000
cuda,twins_pcpvt_base,64,1.1798,116.8250,93.0031,1.3064
cuda,visformer_small,128,1.0187,126.2781,24.3511,1.1931
cuda,vit_base_patch16_224,64,1.0764,111.0888,21.6388,1.2037
cuda,volo_d1_224,64,1.3686,112.4710,40.3190,1.1238
cuda,xcit_large_24_p8_224,5,1.3033,105.5828,87.0935,1.0196
