dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,28.394156,23.268371,20.389732,11.916725,3.013897,16.325624,4.258517,2.090395,0.318904,28.624879,11.004300
cuda,Background_Matting,4,24.661816,21.229430,17.603605,10.570967,2.722239,16.703389,5.851477,2.967960,0.236303,31.505549,11.704728
cuda,LearningToPaint,96,15.175012,13.760718,9.369909,6.527341,1.352691,9.898185,1.272722,0.739788,0.073287,23.750830,5.876129
cuda,Super_SloMo,6,25.101066,22.093840,18.997563,12.086033,2.824251,16.725154,6.156455,2.749181,0.147643,9.709399,7.499257
cuda,alexnet,128,7.024649,6.531186,2.737683,2.327749,0.184307,6.076240,0.948924,0.325670,0.015361,4.089134,4.603543
cuda,attention_is_all_you_need_pytorch,256,29.386831,25.055449,21.623838,12.641652,2.740076,18.057783,4.947266,2.298469,0.376487,32.507592,12.014669
cuda,dcgan,32,6.089452,5.658830,2.668670,2.147669,0.355281,3.058400,0.210760,0.114770,0.012406,1.482554
cuda,demucs,4,15.298123,13.646035,10.046272,8.886994,0.609936,13.827642,1.157840,0.671017,0.043913,8.319859,6.024100
cuda,densenet121,4,58.235252,49.577943,45.458928,27.242414,8.066143,35.968866,14.355187,5.688142,0.725716,53.331345,24.936196
cuda,dlrm,1024,5.591372,5.201648,2.459200,1.795309,0.186766,3.180302,0.396503,0.169691,0.016122,1.801664
cuda,drq,1,7.000175,6.334502,3.132821,2.640378,0.139057,4.399111,0.196822,0.112635,0.016132,2.101692
cuda,fastNLP_Bert,6,32.226422,27.031945,23.513982,15.623192,2.483117,19.854692,4.377043,2.125472,0.309622,7.295720,9.945430
cuda,functorch_dp_cifar10,64,12.918085,11.699549,8.653123,5.836669,1.407621,11.219425,2.569896,0.944944,0.066569,34.654679,8.009511
cuda,hf_Albert,8,20.405952,17.855561,14.987118,8.079026,2.003909,12.081446,3.431613,1.522077,0.150040,9.281657,8.652824
cuda,hf_Bart,4,42.306737,31.710495,28.556530,18.300831,2.926750,24.637675,5.024551,2.744569,0.286890,4.369309,13.963060
cuda,hf_Bert,4,25.663667,20.600124,17.568819,9.872997,2.189352,13.864434,4.092537,1.948088,0.289706,3.160561,9.307515
cuda,hf_Bert_large,4,44.401968,34.174376,31.292410,16.039402,4.973809,21.053112,8.052342,3.811211,0.824072,2.719669,16.106125
cuda,hf_BigBird,2,82.417825,69.506205,66.421004,38.281991,10.408294,51.113351,23.054452,10.352749,0.597642,9.934229,33.918471
cuda,hf_DistilBert,8,18.532634,15.984104,12.181859,7.924879,1.199060,12.176085,2.114292,1.558028,0.118852,6.231735,7.153253
cuda,hf_GPT2,4,25.009849,20.067518,17.172506,10.339358,2.627337,12.874468,3.530311,1.819680,0.263448,8.275120,7.974728
cuda,hf_GPT2_large,4,64.478834,48.580922,45.333594,25.301393,7.244524,34.787814,12.452876,5.346644,1.408162,16.274876,25.340048
cuda,hf_Longformer,2,84.031892,72.244340,68.987865,45.526839,8.630586,56.978000,22.717478,8.158374,0.450382,6.716254,27.838064
cuda,hf_Reformer,4,29.275858,24.736917,21.856469,19.556134,0.844204,22.504694,1.381684,0.784595,0.074289,5.628743,4.992315
cuda,hf_T5,8,31.157703,25.330231,21.517001,11.880075,2.968526,16.550006,4.436976,1.950242,0.302724,8.702630,11.596162
cuda,hf_T5_large,2,106.929797,79.799122,76.203695,39.253624,10.469346,51.476039,21.893562,7.425169,2.561876,28.893566,37.483370
cuda,lennard_jones,1000,4.583196,4.179699,1.546450,1.243328,0.203644,2.105433,0.086385,0.063048,0.006363,1.175523
cuda,mnasnet1_0,32,24.820940,21.572697,18.478132,11.633898,2.600205,15.904802,3.785504,1.950595,0.208971,68.614061,10.023186
cuda,mobilenet_v2,96,26.815009,23.602107,20.512882,13.199402,2.979659,17.108427,4.467030,2.103330,0.234126,87.226212,9.916893
cuda,mobilenet_v3_large,32,28.467925,24.845984,21.702694,13.475365,3.235219,19.078748,4.708870,2.238692,0.246941,97.608931,12.194324
cuda,nvidia_deeprecommender,256,5.654188,5.160906,2.351569,1.866477,0.145784,4.685412,0.284764,0.092217,0.009758,3.168648,0.528862
cuda,phlippe_densenet,128,27.901485,24.706432,21.570276,14.672486,2.924657,19.902880,4.631017,2.373739,0.228614,127.664499,11.070461
cuda,phlippe_resnet,128,11.941063,10.583481,7.610881,4.974560,0.987823,7.328074,1.056657,0.837105,0.068434,15.820467,4.409665
cuda,pytorch_CycleGAN_and_pix2pix,1,12.676401,11.454278,8.370896,5.258391,1.132067,8.717390,2.233284,1.023800,0.069060,17.119243,5.732583
cuda,pytorch_stargan,16,13.112551,11.868510,8.789625,5.755631,1.026554,8.957988,1.424064,0.553870,0.060865,27.758904,5.370627
cuda,pytorch_struct,200,6.276382,5.534473,2.771600,1.997615,0.168810,5.354989,0.268463,0.331898,0.021186,3.841280,8.730961
