dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function
cuda,BERT_pytorch,16,11.576615,6.607654,6.555632
cuda,Background_Matting,4,7.714473,4.122031,4.105845
cuda,LearningToPaint,96,2.879935,1.467712,1.453701
cuda,Super_SloMo,6,7.952940,4.853034,4.838621
cuda,alexnet,128,0.780763,0.289301,0.275746
cuda,attention_is_all_you_need_pytorch,256,10.855248,6.516919,6.502443
cuda,dcgan,32,0.702501,0.274607,0.261012
cuda,demucs,4,2.240575,0.737084,0.722733
cuda,densenet121,4,19.070367,11.139110,11.120794
cuda,dlrm,1024,0.786658,0.405129,0.390687
cuda,drq,1,1.018656,0.354443,0.340219
cuda,fastNLP_Bert,6,10.974529,5.948323,5.932532
cuda,functorch_dp_cifar10,64,2.387599,1.196979,1.183185
cuda,hf_Albert,8,8.643760,5.968869,5.954527
cuda,hf_Bart,4,18.047918,7.295857,7.276944
cuda,hf_Bert,4,10.571586,5.593061,5.578325
cuda,hf_Bert_large,4,21.387425,10.900048,10.883711
cuda,hf_BigBird,2,36.830885,23.575020,23.543910
cuda,hf_DistilBert,8,5.625032,3.106674,3.091812
cuda,hf_GPT2,4,9.650802,4.927384,4.912154
cuda,hf_GPT2_large,4,30.608653,15.234078,15.215203
cuda,hf_Longformer,2,30.931080,19.419508,19.370816
cuda,hf_Reformer,4,5.963812,1.828657,1.805791
cuda,hf_T5,8,13.267222,7.415452,7.400285
cuda,hf_T5_large,2,56.084591,28.437405,28.416064
cuda,lennard_jones,1000,0.594933,0.203110,0.189672
cuda,mnasnet1_0,32,6.688166,3.573724,3.558989
cuda,mobilenet_v2,96,6.993007,3.814268,3.798792
cuda,mobilenet_v3_large,32,8.086092,4.423424,4.408308
cuda,nvidia_deeprecommender,256,0.775778,0.285876,0.271429
cuda,phlippe_densenet,128,6.965272,3.737355,3.721968
cuda,phlippe_resnet,128,2.815917,1.373781,1.359989
cuda,pytorch_CycleGAN_and_pix2pix,1,2.906969,1.712192,1.697299
cuda,pytorch_stargan,16,3.198043,1.868693,1.854949
cuda,pytorch_struct,200,1.319344,0.588409,0.575733
cuda,pytorch_unet,1,3.649154,1.937454,1.923489
cuda,resnet152,32,20.104695,11.059844,11.042024
cuda,resnet18,16,2.833470,1.396682,1.382911
cuda,resnet50,32,6.936242,3.713203,3.698249
cuda,resnext50_32x4d,8,6.904551,3.699213,3.684599
cuda,shufflenet_v2_x1_0,128,7.679816,4.192515,4.177537
cuda,soft_actor_critic,256,0.598927,0.176900,0.163192
cuda,speech_transformer,32,14.458521,8.173365,8.154805
cuda,squeezenet1_1,32,1.748212,0.704597,0.691040
cuda,timm_efficientnet,32,10.133138,5.142406,5.127558
cuda,timm_nfnet,128,11.368918,5.298641,5.284173
cuda,timm_regnet,32,12.436979,5.549484,5.533341
cuda,timm_resnest,32,3.917224,1.947942,1.933722
cuda,timm_vision_transformer,32,7.633134,4.169229,4.154444
cuda,timm_vovnet,32,6.340173,2.850363,2.836703
cuda,tts_angular,64,0.513703,0.069221,0.054981
cuda,vgg16,64,1.192137,0.476128,0.463026
cuda,yolov3,16,11.038492,5.777729,5.758477
