dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,42.678666,36.227503,32.251980,19.559351,5.810809,26.043060,9.366197,5.006187,0.570436,95.734668,17.484775
cuda,beit_base_patch16_224,64,23.773581,19.703282,15.800707,9.806151,1.991480,13.577511,3.665123,2.004618,0.265656,3.234736,8.568885
cuda,botnet26t_256,128,27.154607,24.074889,19.830289,14.904314,2.545442,21.658653,6.644389,2.730383,0.141779,52.183443,11.414244
cuda,cait_m36_384,4,62.512005,48.522752,45.304114,22.655846,6.546421,35.600047,15.299328,8.375352,2.258874,21.593037,29.225019
cuda,coat_lite_mini,128,28.585104,25.066882,20.866464,14.898362,2.888590,26.491736,7.973965,3.368298,0.229466,42.645300,16.950839
cuda,convit_base,64,26.172086,22.037906,17.940917,10.914933,2.271341,18.713429,5.351571,2.435843,0.279114,9.049617,12.919974
cuda,convmixer_768_32,32,23.488971,21.755106,17.613959,8.574325,3.027437,11.745659,3.762693,2.064229,0.305936,10.291819,2.712724
cuda,convnext_base,64,31.140964,23.749903,20.350797,11.313089,4.014278,19.199944,5.940715,3.293222,0.509110,11.699096,16.017795
cuda,crossvit_9_240,128,34.681795,28.356154,24.185565,14.078419,3.285660,25.724653,7.770788,3.639115,0.451534,33.038436,19.880482
cuda,cspdarknet53,64,33.789509,27.471462,23.439574,13.649006,4.133512,18.494946,5.037030,2.634259,0.322691,54.024403,13.490085
cuda,deit_base_distilled_patch16_224,64,22.326757,18.777993,14.667057,9.346356,1.690305,21.132692,3.972348,1.869788,0.231283,3.761558,15.786872
cuda,dla102,128,41.919966,35.422416,31.465649,17.418445,5.117552,21.979788,7.765655,3.799173,0.564984,39.759801,15.698759
cuda,dm_nfnet_f0,128,29.299520,22.612007,19.276299,9.959076,4.055610,16.454598,5.469017,2.327963,0.275089,28.866637,14.811478
cuda,dpn107,32,50.975943,40.786840,37.230262,20.231599,6.325707,25.680117,7.516153,4.365837,0.570941,29.570563,18.682039
cuda,eca_botnext26ts_256,128,29.005567,25.705116,21.457495,15.719333,3.072213,21.751196,6.556576,2.549814,0.158108,58.239893,11.564248
cuda,ese_vovnet19b_dw,128,18.936592,16.388500,13.052139,9.570311,1.705453,14.148394,3.455480,1.656655,0.127706,50.891402,8.091554
cuda,fbnetc_100,128,32.380896,27.134726,22.888985,14.646595,3.766643,18.732524,4.594816,2.494943,0.292464,92.980256,11.345316
cuda,fbnetv3_b,128,49.530337,40.585388,36.530129,20.915615,6.142828,26.592971,8.685692,4.613885,0.646923,102.363218,19.221125
cuda,gernet_l,128,26.465163,21.456365,17.494818,10.086116,3.227521,12.792487,2.944849,1.872721,0.229928,44.894400,9.049028
cuda,ghostnet_100,128,44.244166,36.577558,32.533700,20.049253,4.807273,31.363747,8.988500,4.290043,0.489947,175.056064,21.751997
cuda,gluon_inception_v3,128,43.256970,37.104765,33.481305,20.096676,5.923969,26.517100,9.432141,5.044967,0.588413,101.491548,17.867459
cuda,gluon_xception65,32,47.398746,38.886701,34.952544,17.789852,6.270483,20.458312,7.577208,3.632561,0.724248,30.768043,16.398362
cuda,gmixer_24_224,128,30.488005,24.217834,20.882564,11.536504,2.882156,17.524935,5.696922,3.228326,0.401465,7.101156,12.917773
cuda,gmlp_s16_224,128,32.580989,26.120060,21.931895,12.700274,3.306913,20.621958,6.462039,3.122521,0.433622,12.573101,15.567669
cuda,hrnet_w18,128,111.457139,101.890194,98.546334,50.299613,19.033521,58.246625,28.406850,12.044611,4.949119,84.302041,44.872820
cuda,inception_v3,128,43.192561,36.382951,32.166169,19.475733,6.168318,26.113926,9.407080,4.998392,0.566782,94.600838,18.146622
cuda,jx_nest_base,32,40.292714,32.846770,28.750065,17.413584,4.816120,28.072304,10.738423,4.216838,0.595870,23.436307,20.349737
cuda,lcnet_050,128,20.166793,17.771302,14.376028,9.463070,2.115070,13.221633,3.095412,1.804309,0.130469,72.732575,7.934872
cuda,mixer_b16_224,128,18.905841,15.773551,12.676604,7.907180,1.464930,12.034594,2.189435,1.277240,0.154950,6.024552,7.846856
cuda,mixnet_l,128,42.643750,33.674652,30.506370,18.529787,4.235858,26.941641,7.056972,4.302477,0.527031,103.346305,17.986547
cuda,mnasnet_100,128,26.719986,22.492141,19.155424,12.504497,2.589185,16.626431,3.986788,2.033013,0.210983,81.997931,9.752204
cuda,mobilenetv2_100,128,28.134715,24.113551,20.753937,13.564914,3.013711,17.249868,4.456375,2.075430,0.232529,93.709639,9.751384
cuda,mobilenetv3_large_100,128,29.027056,24.869331,21.508902,14.185201,3.020090,20.230242,4.956012,2.622151,0.247677,115.878875,12.166960
cuda,mobilevit_s,64,39.575420,33.861224,30.629436,21.742509,4.743724,36.168946,13.908147,6.089504,0.397028,97.552378,23.288280
cuda,nfnet_l0,128,26.699525,21.398432,18.058946,9.619504,3.273161,16.102943,5.100045,2.233121,0.268747,37.025472,13.224324
cuda,pit_b_224,64,23.257262,19.608898,16.346622,10.311047,2.154281,15.408310,4.162160,2.085420,0.256689,12.081367,10.116933
cuda,pnasnet5large,16,79.708246,71.277308,67.962811,36.032637,11.948853,45.008897,20.966598,9.899391,1.907490,47.274027,33.933441
cuda,poolformer_m36,64,43.996770,35.737810,32.512726,19.489615,6.915783,31.318418,14.415131,6.224327,0.598330,32.748222,24.552737
cuda,regnety_002,128,25.965271,21.007414,17.758092,10.990185,2.875421,15.629122,3.841201,2.050660,0.236870,69.964436,10.346157
cuda,repvgg_a2,128,26.089859,21.263499,17.974833,10.615204,3.037531,13.758284,3.669174,1.891837,0.210868,26.645162,9.144946
cuda,res2net101_26w_4s,64,67.939937,56.396181,53.115901,27.863388,9.691622,33.872873,14.942163,7.037146,1.481915,56.603376,25.285725
cuda,res2net50_14w_8s,128,60.459139,50.993190,47.783568,25.034693,8.236603,32.248672,13.681422,6.675832,1.251512,39.992793,24.499385
cuda,res2next50,128,36.404233,31.250931,27.912210,15.917067,4.701953,20.654847,7.153797,3.810129,0.491598,35.746809,14.512820
cuda,resmlp_12_224,128,15.942023,13.154165,10.042466,6.743598,1.049396,20.050540,2.335046,1.530421,0.127358,7.814819,15.831329
cuda,resnest101e,64,62.432855,50.790607,47.542619,24.590420,8.059626,31.201638,12.297021,6.123653,1.137223,80.037785,24.869202
cuda,rexnet_100,128,37.929671,32.188752,28.977007,19.236054,3.867240,29.208124,6.829953,3.239143,0.318729,239.626727,17.920394
cuda,sebotnet33ts_256,64,32.862237,28.149631,24.956644,17.685898,3.771359,24.712586,8.389557,3.296326,0.219767,62.767064,14.195187
cuda,selecsls42b,128,22.528815,19.824728,16.652386,11.161264,2.477235,17.172789,4.400240,2.105434,0.170990,60.429281,10.779528
cuda,spnasnet_100,128,31.994617,26.803407,23.434666,15.211049,3.756746,19.458311,4.675559,2.482458,0.291652,92.950015,11.467786
cuda,swin_base_patch4_window7_224,64,48.417693,39.363524,36.103299,21.964691,5.280158,38.729819,14.295686,6.520418,0.727866,31.104005,27.822958
cuda,swsl_resnext101_32x16d,32,38.104583,31.437552,28.093901,14.355178,5.652619,16.401029,5.785507,2.972803,0.481020,10.125127,13.265004
cuda,tf_efficientnet_b0,128,32.237384,26.882035,23.468772,14.902739,3.678385,21.156708,5.360002,2.747117,0.299990,111.486516,13.883656
cuda,tf_mixnet_l,128,42.682460,33.583479,30.347155,18.413333,4.307479,26.457983,7.681765,4.168768,0.526747,103.174729,17.305788
cuda,tinynet_a,128,35.693093,29.733155,26.501619,16.241613,4.161554,22.451118,6.531056,3.089744,0.372647,110.913991,14.796740
cuda,tnt_s_patch16_224,128,39.136053,31.668281,28.318400,15.573065,3.898315,22.818269,8.143138,3.832829,0.743483,12.772445,17.059082
cuda,twins_pcpvt_base,64,52.561021,41.658453,38.414513,21.046767,6.071666,32.557546,13.058707,5.489188,1.367867,69.508310,24.817540
cuda,visformer_small,128,23.282692,20.200515,17.001798,11.298685,2.503916,16.113711,3.492292,1.637626,0.199221,35.609303,9.714195
cuda,vit_base_patch16_224,64,20.700752,17.243645,13.952323,8.687741,1.668072,19.014418,3.483115,1.737518,0.224885,3.909974,14.298904
cuda,volo_d1_224,64,33.592292,28.008735,24.614005,14.821050,3.547351,23.174978,7.840533,3.520529,0.432627,24.821347,15.790002
cuda,xcit_large_24_p8_224,5,64.421297,51.240045,47.995797,25.528135,8.936468,37.548835,16.630787,7.385149,2.004846,36.301448,30.746136
