,Compiler,torchbench,huggingface,timm_models
eager,eager,1.76,2.14,2.02
aot_eager,aot_eager,6.40,9.10,8.87
aot_cudagraphs,aot_cudagraphs,4.48,0.0,5.79
aot_nvfuser,aot_nvfuser,20.37,9.44,49.20
inductor,inductor,131.38,102.01,213.14
