dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,resmlp_12_224,128,0.755560,25.961553,1.045521,75.242075,2.181608,0.853956,0.117286,18.027133,68.403229
cuda,resnest101e,32,5.469728,75.180954,4.484286,152.213906,9.790921,3.779992,1.053477,31.314025,113.124565
cuda,rexnet_100,128,2.735596,138.599083,2.513015,244.221317,5.534601,2.186210,0.281013,0.871764,109.134976
cuda,sebotnet33ts_256,64,2.215935,98.045341,3.021088,203.384729,6.837609,2.952154,0.209090,59.701966,168.160697
cuda,selecsls42b,128,1.194471,44.671404,1.441371,95.535764,3.912517,1.661281,0.163189,0.630181,53.005229
cuda,spnasnet_100,128,2.807292,61.178916,1.997831,112.448041,3.742115,1.639453,0.267159,0.852068,54.459813
cuda,swin_base_patch4_window7_224,64,3.681161,223.773725,5.095904,419.110076,12.632032,4.820162,0.522752,71.225123,272.230593
cuda,swsl_resnext101_32x16d,32,3.091576,28.144193,2.705270,62.832046,3.664866,1.587279,0.384448,1.192090,38.756526
cuda,tf_efficientnet_b0,128,2.517442,76.519336,2.392575,146.196929,4.476393,1.868587,0.285778,0.753055,72.936290
cuda,tf_mixnet_l,64,6.743984,86.758434,2.902261,190.526100,5.774382,2.813665,0.495087,1.130817,107.950190
cuda,tinynet_a,128,3.108349,94.365235,2.739016,186.731063,4.814321,2.528917,0.365747,0.833485,96.071100
cuda,tnt_s_patch16_224,64,2.426845,39.487740,3.595510,85.783184,5.992609,2.906805,0.529092,25.333255,75.401916
cuda,twins_pcpvt_base,32,3.293706,140.545003,5.325506,286.329637,10.012419,4.028043,0.968141,260.673855,412.010582
cuda,visformer_small,128,1.299164,66.053763,2.126501,122.807601,2.742067,0.996128,0.162991,32.278191,91.252407
cuda,vit_base_patch16_224,64,1.089948,19.863753,1.464037,47.476924,2.438758,1.095208,0.164713,10.485090,39.638616
cuda,volo_d1_224,64,1.873844,96.293180,3.430753,165.760255,6.172051,3.143727,0.358858,20.954947,94.000394
cuda,xcit_large_24_p8_224,5,4.462856,78.283651,7.157786,151.688678,14.851584,5.210677,1.366925,54.788317,135.685442
