dev,name,batch_size,speedup
cuda,adv_inception_v3,128,1.0002
cuda,beit_base_patch16_224,128,0.9992
cuda,botnet26t_256,128,0.8294
cuda,cait_m36_384,4,0.7700
cuda,coat_lite_mini,128,1.1600
cuda,convit_base,0,0.0000
cuda,convmixer_768_32,64,1.0327
cuda,convnext_base,64,1.0979
cuda,crossvit_9_240,64,1.0678
cuda,cspdarknet53,64,0.7975
cuda,deit_base_distilled_patch16_224,128,1.0330
cuda,densenet121,128,1.0310
cuda,dla102,128,1.0024
cuda,dm_nfnet_f0,128,0.9996
cuda,dpn107,0,0.0000
cuda,eca_botnext26ts_256,128,0.8282
cuda,eca_halonext26ts,128,0.8290
cuda,ecaresnet101d,128,0.7958
cuda,ese_vovnet19b_dw,128,0.8519
cuda,fbnetc_100,0,0.0000
cuda,fbnetv3_b,0,0.0000
cuda,gernet_l,128,0.7686
cuda,ghostnet_100,0,0.0000
cuda,gluon_inception_v3,128,1.0000
cuda,gluon_senet154,64,0.8793
cuda,gluon_xception65,0,0.0000
cuda,gmixer_24_224,128,0.9646
cuda,gmlp_s16_224,128,0.8019
cuda,hardcorenas_a,0,0.0000
cuda,hrnet_w18,0,0.0000
cuda,inception_v3,128,1.0001
cuda,jx_nest_base,64,1.1662
cuda,lcnet_050,128,0.8918
cuda,legacy_senet154,0,0.0000
cuda,levit_128,0,0.0000
cuda,mixer_b16_224,128,0.8875
cuda,mixnet_l,0,0.0000
cuda,mnasnet_100,0,0.0000
cuda,mobilenetv2_100,0,0.0000
cuda,mobilenetv3_large_100,0,0.0000
cuda,mobilevit_s,0,0.0000
cuda,nasnetalarge,16,1.0055
cuda,nfnet_l0,128,1.0791
cuda,pit_b_224,64,1.0008
cuda,pnasnet5large,16,1.0058
cuda,poolformer_m36,64,1.0439
cuda,regnety_002,128,1.0404
cuda,repvgg_a2,0,0.0000
cuda,res2net101_26w_4s,128,0.9965
cuda,res2net50_14w_8s,128,1.0009
cuda,res2next50,128,0.9972
cuda,resmlp_12_224,128,1.2590
cuda,resnest101e,64,1.0123
cuda,resnet18,128,0.9996
cuda,rexnet_100,0,0.0000
cuda,sebotnet33ts_256,128,0.8502
cuda,selecsls42b,128,0.9998
cuda,spnasnet_100,0,0.0000
cuda,swin_base_patch4_window7_224,64,1.0783
cuda,swsl_resnext101_32x16d,32,0.9895
cuda,tf_efficientnet_b0,128,0.8796
cuda,tf_mixnet_l,128,0.9279
cuda,tinynet_a,0,0.0000
cuda,tnt_s_patch16_224,128,0.9536
cuda,twins_pcpvt_base,128,0.9332
cuda,visformer_small,0,0.0000
cuda,vit_base_patch16_224,128,0.9481
cuda,volo_d1_224,128,0.9666
cuda,xcit_large_24_p8_224,11,0.9892
