dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,1.225354,25.585969,21.226566,3.498023,10.282428,7.230083,2.530171,0.247972,54.179369,46.821765
cuda,Background_Matting,4,0.462277,18.421448,16.099790,2.007499,15.507972,9.482282,5.605898,0.145044,65.902888,67.371499
cuda,LearningToPaint,96,0.256804,10.984849,10.124936,0.598675,2.334716,1.369888,0.718260,0.056602,79.961024,72.791925
cuda,Super_SloMo,6,0.629691,55.451730,53.258213,2.172136,11.013532,6.226706,4.308838,0.123666,67.258687,27.237348
cuda,alexnet,128,0.147599,6.053238,5.875945,0.212636,1.756796,1.022570,0.611333,0.018574,16.558998,12.656769
cuda,attention_is_all_you_need_pytorch,256,0.958386,65.282357,60.753563,3.726642,10.496813,6.667537,3.247776,0.299067,140.684122,94.259353
cuda,dcgan,32,0.137706,3.501448,3.308980,0.154915,0.471147,0.241401,0.133535,0.012349,17.319501,14.641415
cuda,densenet121,4,1.158909,91.261731,83.514734,3.724403,38.387859,24.398998,12.465306,0.327272,406.176338,364.933019
cuda,drq,1,0.216216,5.688995,5.463386,0.087967,0.376890,0.177411,0.091307,0.019746,10.537223,5.545500
cuda,fastNLP_Bert,6,1.285521,24.606264,20.771159,3.305931,8.612514,5.427274,2.714732,0.255881,67.244137,58.480964
cuda,hf_Albert,8,0.987397,19.069067,15.371117,3.218068,8.495565,5.655748,2.444303,0.187593,68.255280,64.678999
cuda,hf_Bart,4,1.239588,17.826075,12.852133,3.972314,10.150670,6.456635,3.168149,0.320415,36.146889,37.522387
cuda,hf_Bert,4,1.151418,18.902862,15.034170,3.428096,8.087557,4.864456,2.784400,0.255182,18.114500,14.680547
cuda,hf_DistilBert,8,0.463771,10.513888,8.585561,1.807523,4.363079,2.679730,1.389876,0.133825,20.363367,18.132135
cuda,hf_GPT2,4,1.206714,22.687049,19.445066,2.574713,7.528410,4.559344,2.586970,0.213528,33.738380,24.470010
cuda,hf_Longformer,2,3.855232,101.716326,89.635948,14.107492,29.675270,19.835388,8.889221,0.326497,102.029418,56.377876
cuda,hf_Reformer,4,1.401709,33.860182,33.199535,0.990405,4.565095,2.813796,1.501287,0.072350,50.598635,22.995878
cuda,hf_T5,8,1.947923,30.141176,24.706638,3.257138,8.067109,4.933454,2.574877,0.277047,70.886261,57.599164
cuda,mnasnet1_0,32,0.446253,21.670971,19.233278,1.353134,5.992747,3.410750,2.116949,0.148522,157.619442,145.786652
cuda,mobilenet_v2,96,0.418050,22.064965,19.514721,1.769934,7.498097,4.470645,2.508397,0.187819,156.976483,146.798594
cuda,mobilenet_v3_large,32,0.508594,37.973567,35.216919,1.943441,8.157007,4.822003,2.713350,0.195662,164.488652,139.440081
cuda,nvidia_deeprecommender,256,0.157678,1.905048,1.722163,0.102064,0.344438,0.170452,0.085726,0.011860,18.398683,17.128334
cuda,pytorch_CycleGAN_and_pix2pix,1,0.255797,14.426478,12.947716,1.088766,7.107897,4.090845,2.757012,0.094451,24.753447,20.148702
cuda,pytorch_stargan,16,0.257653,7.991412,6.743176,0.582951,1.916522,1.170414,0.557615,0.058336,31.100001,26.882785
cuda,pytorch_struct,200,0.185767,18.429839,18.080914,0.238244,0.685484,0.358134,0.199033,0.028165,41.974948,24.826753
cuda,pytorch_unet,1,0.267249,13.583951,12.540435,0.694898,4.049924,2.507232,1.301440,0.063209,33.777607,26.006167
cuda,resnet18,16,0.252638,9.771907,8.854174,0.642269,3.031558,1.794761,0.999881,0.054130,64.292661,59.133400
cuda,resnet50,32,0.472887,5.418247,2.908508,1.390240,5.769120,3.234901,2.132637,0.140400,73.494289,77.800450
cuda,resnext50_32x4d,8,0.469096,15.453478,12.924180,1.301861,5.304780,2.937567,1.961334,0.139291,94.650563,88.389172
cuda,shufflenet_v2_x1_0,128,0.534326,20.358199,17.585607,2.032285,8.520119,5.100416,2.945431,0.172904,123.185559,116.219025
cuda,soft_actor_critic,256,0.174758,2.034887,1.901987,0.063808,0.238265,0.103567,0.052384,0.008189,7.134818,5.538773
cuda,squeezenet1_1,32,0.225131,9.763263,9.357923,0.339449,2.868571,1.688103,0.997503,0.051109,15.681466,9.542127
cuda,timm_efficientnet,32,0.944460,33.302581,30.127445,2.180510,9.575316,5.698127,3.202644,0.232785,137.973201,119.682398
cuda,timm_nfnet,128,1.508231,54.963416,47.691337,4.532824,16.131762,10.471045,4.844128,0.348220,100.850182,73.966416
cuda,timm_regnet,32,1.290667,23.406239,19.718974,1.946399,6.869763,3.893832,2.436969,0.229372,104.567265,93.746568
cuda,timm_resnest,32,0.335501,34.099936,32.839226,1.212057,8.562064,5.279360,2.888031,0.085349,96.963432,73.928742
cuda,timm_vision_transformer,8,0.597771,23.635511,20.498479,2.836447,7.771688,5.048330,2.350539,0.205028,77.832789,68.011743
cuda,timm_vovnet,32,0.710301,17.541741,15.636858,1.345966,9.871653,6.028568,3.348850,0.109209,181.288371,176.911281
cuda,vgg16,64,0.181280,7.384050,7.105108,0.238376,2.028395,1.141017,0.750585,0.029491,17.768557,12.937777
