dev,name,batch_size,speedup
cuda,AlbertForMaskedLM,2,1.2809
cuda,AlbertForQuestionAnswering,2,1.2840
cuda,AllenaiLongformerBase,1,2.0735
cuda,BartForCausalLM,2,1.1024
cuda,BartForConditionalGeneration,1,0.8438
cuda,BertForMaskedLM,64,1.0481
cuda,BertForQuestionAnswering,64,1.1072
cuda,BigBird,0,0.0000
cuda,BlenderbotSmallForCausalLM,64,1.0024
cuda,BlenderbotSmallForConditionalGeneration,32,1.1761
cuda,CamemBert,1,2.3445
cuda,DebertaForMaskedLM,4,1.2193
cuda,DebertaForQuestionAnswering,4,1.3124
cuda,DistilBertForMaskedLM,16,1.2031
cuda,DistilBertForQuestionAnswering,32,1.1515
cuda,DistillGPT2,1,1.8058
cuda,ElectraForCausalLM,1,4.3090
cuda,ElectraForQuestionAnswering,64,1.3959
cuda,GPT2ForSequenceClassification,4,1.7312
cuda,GoogleFnet,1,1.8820
cuda,LayoutLMForMaskedLM,16,1.1464
cuda,LayoutLMForSequenceClassification,16,1.2275
cuda,M2M100ForConditionalGeneration,2,2.4464
cuda,MBartForCausalLM,16,1.0164
cuda,MBartForConditionalGeneration,0,0.0000
cuda,MT5ForConditionalGeneration,2,4.6365
cuda,MegatronBertForCausalLM,2,2.5725
cuda,MegatronBertForQuestionAnswering,8,1.6316
cuda,MobileBertForMaskedLM,16,2.4698
cuda,MobileBertForQuestionAnswering,32,2.4135
cuda,OPTForCausalLM,4,2.3490
cuda,PLBartForCausalLM,16,1.1091
cuda,PLBartForConditionalGeneration,0,0.0000
cuda,PegasusForCausalLM,8,1.2511
cuda,PegasusForConditionalGeneration,4,1.8301
cuda,RobertaForCausalLM,4,2.4497
cuda,RobertaForQuestionAnswering,64,1.1152
cuda,Speech2Text2ForCausalLM,64,1.2711
cuda,T5ForConditionalGeneration,4,1.1511
cuda,T5Small,1,1.2650
cuda,TrOCRForCausalLM,8,1.2489
cuda,XGLMForCausalLM,0,0.0000
cuda,XLNetLMHeadModel,4,1.3555
cuda,YituTechConvBert,1,3.1305
