,Compiler,torchbench,huggingface,timm_models
eager,eager,1.56,2.63,1.94
aot_eager,aot_eager,5.89,9.04,8.25
inductor,inductor,25.96,33.90,38.66
inductor_no_cudagraphs,inductor_no_cudagraphs,25.39,28.50,37.13
