dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,BERT_pytorch,16,2.1949,22.0815,27.1391,0.8060
cuda,Background_Matting,4,1.0421,178.8603,20.8207,0.9103
cuda,LearningToPaint,96,1.1621,13.3441,8.2249,0.6933
cuda,Super_SloMo,6,1.1650,100.8274,20.4680,1.1181
cuda,alexnet,128,1.1254,10.5460,3.5642,0.8372
cuda,attention_is_all_you_need_pytorch,256,1.0515,68.5181,44.2215,0.4756
cuda,dcgan,32,1.4668,1.8401,2.9230,0.8324
cuda,demucs,4,0.9995,75.3832,0.2079,0.9871
cuda,densenet121,4,3.2331,20.3133,50.0631,0.8524
cuda,dlrm,1024,1.7386,1.9488,3.1267,0.9535
cuda,drq,1,2.2085,1.3443,4.3176,0.6886
cuda,fastNLP_Bert,6,1.4121,41.8925,26.7608,0.8848
cuda,functorch_dp_cifar10,64,3.4364,3.3617,10.0679,0.4104
cuda,hf_Albert,8,1.6454,45.7112,18.3964,0.8139
cuda,hf_Bart,4,1.1997,45.9095,30.0148,0.8200
cuda,hf_Bert,4,1.1859,32.5131,18.6639,0.7179
cuda,hf_Bert_large,4,1.1643,78.0302,35.7263,0.7400
cuda,hf_BigBird,0,0.0000
cuda,hf_DistilBert,8,1.1613,33.1003,11.6055,0.7029
cuda,hf_GPT2,4,1.4707,33.5946,18.4765,0.9677
cuda,hf_GPT2_large,0,0.0000
cuda,hf_Longformer,2,1.6854,87.3245,107.8943,0.3538
cuda,hf_Reformer,4,1.1312,73.7508,19.5423,0.5760
cuda,hf_T5,0,0.0000
cuda,hf_T5_large,2,1.6907,120.0833,109.8158,0.8371
cuda,lennard_jones,1000,1.4995,0.7556,2.0178,0.5645
cuda,mnasnet1_0,32,1.3675,21.9046,22.4546,0.8550
cuda,mobilenet_v2,96,1.3267,53.8865,20.0588,1.1761
cuda,mobilenet_v2_quantized_qat,0,0.0000
cuda,mobilenet_v3_large,32,1.7157,18.1122,54.1971,0.8739
cuda,moco,0,0.0000
cuda,nvidia_deeprecommender,256,0.7554,8.8608,3.4709,0.6394
cuda,phlippe_densenet,128,2.2287,13.9262,20.5119,0.8915
cuda,phlippe_resnet,128,1.9957,5.7354,7.7778,0.8107
cuda,pytorch_CycleGAN_and_pix2pix,1,1.8320,9.0182,8.6769,0.9081
cuda,pytorch_stargan,16,1.2297,19.6405,48.1469,0.8997
cuda,pytorch_struct,200,1.6862,2.2145,18.8353,0.7009
cuda,pytorch_unet,1,1.1770,49.6621,10.3023,0.9104
cuda,resnet152,32,1.1382,79.6907,51.4231,0.9047
cuda,resnet18,16,1.6213,7.4230,12.0427,0.6941
cuda,resnet50,32,1.1101,34.7672,20.8800,0.8550
cuda,resnet50_quantized_qat,0,0.0000
cuda,resnext50_32x4d,8,1.7029,15.4435,20.3069,0.8464
cuda,shufflenet_v2_x1_0,128,1.4290,26.2370,21.5790,1.0448
cuda,soft_actor_critic,256,1.2947,0.8465,3.5582,0.6760
cuda,speech_transformer,32,1.4182,35.2877,24.9669,0.9614
cuda,squeezenet1_1,32,1.7544,7.1244,4.9807,1.0828
cuda,tacotron2,0,0.0000
cuda,timm_efficientdet,1,3.2579,43.3985,129.3836,1.1856
cuda,timm_efficientnet,32,1.2500,34.1922,64.9267,1.3101
cuda,timm_nfnet,128,1.4222,143.9778,25.8559,1.0186
cuda,timm_regnet,32,1.0694,91.0274,46.8548,0.9409
cuda,timm_resnest,32,1.3884,22.6886,59.3016,0.9086
cuda,timm_vision_transformer,8,2.4386,9.9790,31.7093,0.8223
cuda,timm_vision_transformer_large,8,1.0098,187.5815,50.8627,0.7696
cuda,timm_vovnet,32,0.9626,40.0981,19.7977,0.7565
cuda,tts_angular,64,0.9946,9.2326,1.9970,0.9840
cuda,vgg16,64,1.1626,90.2835,3.9658,0.6733
cuda,yolov3,16,1.1452,88.9336,28.9700,0.9204
