dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio,eager_peak_mem,dynamo_peak_mem,calls_captured,unique_graphs,graph_breaks,unique_graph_breaks
cuda,adv_inception_v3,128,0.9972,223.3007,3.7624,1.0002,13.3513,13.3492,313,1,5,4
cuda,beit_base_patch16_224,64,0.9999,128.7797,2.6876,1.0000,10.9279,10.9279,468,1,5,4
cuda,botnet26t_256,128,0.9823,149.4081,2.2882,1.0000,11.6626,11.6621,336,1,5,4
cuda,cait_m36_384,4,0.9958,216.8743,8.5196,1.0001,19.3864,19.3838,1341,1,5,4
cuda,coat_lite_mini,128,0.9985,193.2026,2.2327,1.0111,11.9063,11.7757,459,1,5,4
cuda,convit_base,64,0.9981,196.4597,2.3472,1.0000,15.4685,15.4685,497,1,5,4
cuda,convmixer_768_32,32,0.9989,355.6757,1.4792,1.0000,13.4369,13.4369,230,1,4,3
cuda,convnext_base,64,0.9925,273.1057,4.1633,1.0001,15.7574,15.7553,494,1,5,4
cuda,crossvit_9_240,128,0.9916,95.1080,3.7626,1.0001,7.4529,7.4520,599,1,5,4
cuda,cspdarknet53,64,0.9496,129.4093,4.2056,1.0000,10.7665,10.7665,438,1,5,4
cuda,deit_base_distilled_patch16_224,64,0.9974,119.6984,2.0207,1.0005,10.0788,10.0736,376,1,5,4
cuda,dla102,128,0.9971,250.2258,4.0657,0.9831,18.3716,18.6878,415,1,5,4
cuda,dm_nfnet_f0,128,0.9913,196.8959,4.4194,0.9113,13.2235,14.5110,615,1,5,4
cuda,dpn107,32,0.9596,192.7760,7.1800,1.0001,11.4042,11.4028,742,1,5,4
cuda,eca_botnext26ts_256,128,0.9854,194.4870,2.3898,1.0000,16.0020,16.0020,366,1,5,4
cuda,ese_vovnet19b_dw,128,0.9736,98.9065,1.7209,0.9999,9.8990,9.8999,157,2,5,4
cuda,fbnetc_100,128,0.9650,120.4269,3.5276,0.9999,7.0842,7.0851,380,2,5,4
cuda,fbnetv3_b,128,0.9629,160.2763,5.9243,1.0000,12.4385,12.4385,606,1,5,4
cuda,gernet_l,128,0.9643,141.5232,3.6331,1.0000,8.4638,8.4638,405,1,5,4
cuda,ghostnet_100,128,0.9935,110.0784,5.4278,1.0005,5.5373,5.5347,324,1,5,4
cuda,gluon_inception_v3,128,0.9973,223.3971,3.7630,1.0002,13.3513,13.3492,313,1,5,4
cuda,gluon_xception65,32,0.9956,180.6016,4.9080,1.0000,13.9207,13.9212,352,1,5,4
cuda,gmixer_24_224,128,0.9959,145.4622,3.5065,1.0000,15.4324,15.4319,631,1,5,4
cuda,gmlp_s16_224,128,0.9952,162.8190,3.5934,1.0000,18.4390,18.4390,487,1,5,4
cuda,hrnet_w18,128,0.9946,375.3675,8.4955,0.9997,16.7721,16.7773,1369,1,4,3
cuda,inception_v3,128,0.9972,223.3550,4.0335,1.0002,13.3513,13.3492,313,1,5,4
cuda,jx_nest_base,32,0.9887,121.2399,4.4662,1.0020,10.3838,10.3628,858,1,5,4
cuda,lcnet_050,128,0.9503,36.8681,1.6422,1.0004,2.3656,2.3646,164,1,5,4
cuda,mixer_b16_224,128,0.9983,159.1553,1.7297,1.0000,15.9932,15.9932,223,1,5,4
cuda,mixnet_l,128,0.9823,248.7309,6.3833,1.0000,15.1814,15.1814,673,1,5,4
cuda,mnasnet_100,128,0.9645,95.4467,2.8515,0.9998,5.9581,5.9590,301,2,5,4
cuda,mobilenetv2_100,128,0.9645,95.5719,2.8631,1.0001,10.3112,10.3102,300,1,5,4
cuda,mobilenetv3_large_100,128,0.9636,83.2195,2.9486,0.9996,6.0360,6.0383,311,1,5,4
cuda,mobilevit_s,64,0.9729,120.3202,3.6011,1.0000,12.3998,12.3992,516,2,5,4
cuda,nfnet_l0,128,0.9932,169.4722,3.7394,0.9999,12.0041,12.0056,546,1,5,4
cuda,pit_b_224,64,0.9965,158.0667,2.2834,1.0001,12.0651,12.0641,422,1,5,4
cuda,pnasnet5large,16,0.9910,292.8583,7.4781,1.0694,18.7672,17.5497,954,1,4,3
cuda,poolformer_m36,64,0.9888,172.8891,5.0956,0.9998,16.2545,16.2572,695,1,5,4
cuda,regnety_002,128,0.9335,48.3527,3.3727,1.0001,2.7264,2.7261,364,1,5,4
cuda,repvgg_a2,128,0.9593,126.3507,3.5390,1.0005,5.5460,5.5434,393,1,5,4
cuda,res2net101_26w_4s,64,0.9985,151.2988,6.8647,1.0000,11.1593,11.1597,803,1,5,4
cuda,res2net50_14w_8s,128,0.9992,212.8535,5.8197,1.0001,15.6502,15.6486,699,1,5,4
cuda,res2next50,128,0.9993,251.9943,3.2271,1.0002,16.1121,16.1084,395,1,5,4
cuda,resmlp_12_224,128,0.9938,63.9886,1.7607,1.0000,7.1518,7.1518,199,1,5,4
cuda,resnest101e,64,0.9960,249.8767,7.3553,1.0000,17.3046,17.3046,1018,1,5,4
cuda,rexnet_100,128,0.9656,117.4931,3.9324,1.0000,12.0861,12.0858,400,1,5,4
cuda,sebotnet33ts_256,64,0.9710,115.1982,3.2899,1.0000,10.4679,10.4674,461,2,5,4
cuda,selecsls42b,128,0.9989,91.8618,1.4701,1.0003,6.8900,6.8880,132,1,5,4
cuda,spnasnet_100,128,0.9612,102.4076,3.5237,0.9996,6.5502,6.5530,372,1,5,4
cuda,swin_base_patch4_window7_224,64,0.9940,236.0163,6.1399,0.9999,15.4454,15.4464,1378,1,5,4
cuda,swsl_resnext101_32x16d,32,0.9987,217.1902,3.8599,1.0001,15.1022,15.1001,411,1,5,4
cuda,tf_efficientnet_b0,128,0.9743,131.7665,3.5232,1.0000,11.7368,11.7362,367,1,5,4
cuda,tf_mixnet_l,128,0.9825,258.1288,6.6940,0.9999,16.7147,16.7163,688,1,5,4
cuda,tinynet_a,128,0.9636,107.7238,4.0124,1.0001,9.3704,9.3696,431,1,5,4
cuda,tnt_s_patch16_224,128,0.9989,468.6005,4.3692,1.0001,19.0046,19.0035,822,1,5,4
cuda,twins_pcpvt_base,64,0.9921,135.2933,6.2440,1.0005,11.7481,11.7417,1018,1,5,4
cuda,visformer_small,128,0.9973,127.5900,1.8668,1.0004,11.0740,11.0695,313,1,5,4
cuda,vit_base_patch16_224,64,0.9972,119.5894,2.0048,1.0000,9.9911,9.9911,373,1,5,4
cuda,volo_d1_224,64,0.9955,152.9851,3.4366,0.9999,9.6263,9.6268,614,1,5,4
cuda,xcit_large_24_p8_224,5,0.9946,135.4418,7.9599,0.9995,10.0775,10.0822,1191,1,5,4
