dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio,eager_peak_mem,dynamo_peak_mem,calls_captured,unique_graphs,graph_breaks,unique_graph_breaks
cuda,BERT_pytorch,16,2.0102,24.7176,55.2406,1.1114,2.9107,2.6191,538,1,5,4
cuda,Background_Matting,4,1.0604,172.5203,58.5840,1.0422,11.5193,11.0525,183,1,5,4
cuda,LearningToPaint,96,1.0495,13.0575,41.5718,0.8274,0.9495,1.1477,71,1,5,4
cuda,Super_SloMo,6,1.1385,104.3369,34.6699,1.3192,6.3301,4.7985,374,1,5,4
cuda,alexnet,128,1.1129,11.0280,14.3890,1.0000,1.6078,1.6078,22,1,5,4
cuda,attention_is_all_you_need_pytorch,256,1.0418,69.2782,64.0979,0.9451,4.7293,5.0039,548,1,5,4
cuda,dcgan,32,0.8522,2.3693,5.9962,0.9999,0.0788,0.0788,13,1,5,4
cuda,demucs,4,1.0302,72.7371,25.1218,0.9974,5.1790,5.1926,83,4,7,5
cuda,densenet121,4,1.0235,45.5500,118.9404,0.7294,0.6318,0.8662,431,1,5,4
cuda,dlrm,1024,1.1720,3.0723,6.0891,1.0010,4.3721,4.3678,36,1,4,3
cuda,drq,1,0.9706,2.3101,6.9730,0.9801,0.0588,0.0600,30,2,4,3
cuda,fastNLP_Bert,6,1.3661,43.7590,36.7061,1.2176,5.3672,4.4079,445,6,9,6
cuda,functorch_dp_cifar10,64,1.2453,6.6470,51.7446,0.4230,0.1866,0.4411,69,1,5,4
cuda,gat,0,0.0000
cuda,gcn,0,0.0000
cuda,hf_Albert,8,1.6212,46.3353,33.3799,1.1702,6.5757,5.6192,436,1,4,3
cuda,hf_Bart,4,1.1962,52.0072,42.9466,1.0393,5.7607,5.5429,642,9,15,7
cuda,hf_Bert,4,1.2196,34.6336,29.0855,0.9889,4.1537,4.2005,367,1,4,3
cuda,hf_Bert_large,4,1.1420,80.6740,46.5520,1.0278,9.5187,9.2615,715,1,4,3
cuda,hf_BigBird,2,1.5291,122.1162,101.4481,1.0398,6.1191,5.8848,2905,64,60,8
cuda,hf_DistilBert,8,1.1644,34.1706,25.5446,0.9835,4.3259,4.3983,203,1,4,3
cuda,hf_GPT2,4,1.4375,36.5600,33.7532,1.1042,5.7904,5.2440,635,1,4,3
cuda,hf_GPT2_large,4,1.3597,176.8746,79.4390,1.1178,26.2394,23.4744,1883,1,4,3
cuda,hf_Longformer,2,1.4675,95.2676,104.5814,0.8798,5.5763,6.3381,1710,159,130,9
cuda,hf_Reformer,4,1.0967,74.6815,35.8221,0.7865,1.5087,1.9181,490,45,98,10
cuda,hf_T5,8,1.4023,131.5475,38.6818,1.1253,19.2917,17.1442,795,1,4,3
cuda,hf_T5_large,2,1.7149,130.9118,134.7584,1.1197,17.3599,15.5041,2883,1,4,3
cuda,lennard_jones,1000,0.8727,1.3512,5.2206,1.0000,0.0184,0.0184,9,1,5,4
cuda,mnasnet1_0,32,1.0393,25.8250,100.8928,0.8711,1.5412,1.7692,152,1,5,4
cuda,mobilenet_v2,96,1.3627,50.9999,121.4129,1.2563,7.7689,6.1842,153,1,5,4
cuda,mobilenet_v2_quantized_qat,0,0.0000
cuda,mobilenet_v3_large,32,1.1389,23.1202,128.6856,0.9303,1.6591,1.7833,187,1,5,4
cuda,moco,0,0.0000
cuda,nvidia_deeprecommender,256,0.9655,8.8506,7.3268,0.9844,3.2850,3.3370,13,1,5,4
cuda,phlippe_densenet,128,1.0481,23.4944,153.4019,0.9199,1.3470,1.4644,186,1,5,4
cuda,phlippe_resnet,128,1.0419,7.9205,27.7120,0.4791,0.2265,0.4728,71,1,5,4
cuda,pytorch_CycleGAN_and_pix2pix,1,1.4532,8.4357,27.6601,0.7115,0.5091,0.7155,91,1,5,4
cuda,pytorch_stargan,16,1.2018,19.6208,38.9267,1.0715,1.1983,1.1183,56,1,5,4
cuda,pytorch_struct,200,1.0316,3.6617,21.0475,0.7351,0.7118,0.9684,41,1,5,4
cuda,pytorch_unet,1,1.1816,49.3538,47.3190,0.9923,3.5526,3.5800,71,1,5,4
cuda,resnet152,32,1.0112,85.9233,84.8502,0.9668,6.2630,6.4779,515,1,5,4
cuda,resnet18,16,0.9842,9.9854,39.1255,0.6984,0.5302,0.7592,69,1,5,4
cuda,resnet50,32,1.0878,35.1355,56.6986,0.9571,3.1305,3.2709,175,1,5,4
cuda,resnet50_quantized_qat,0,0.0000
cuda,resnext50_32x4d,8,0.9901,21.9897,46.7158,0.9186,1.2826,1.3963,175,1,5,4
cuda,sage,0,0.0000
cuda,shufflenet_v2_x1_0,128,1.1996,27.7085,73.5522,1.0654,2.8612,2.6857,271,1,5,4
cuda,soft_actor_critic,256,0.8270,2.1541,8.2470,0.9997,0.0329,0.0329,17,2,4,3
cuda,speech_transformer,32,1.4226,33.6557,64.1909,0.8435,1.1026,1.3072,767,9,14,6
cuda,squeezenet1_1,32,1.2410,7.9210,21.0762,0.9904,0.7707,0.7782,66,1,5,4
cuda,tacotron2,0,0.0000
cuda,timm_efficientnet,32,1.0922,33.5440,131.9020,1.0585,3.0662,2.8968,362,1,5,4
cuda,timm_nfnet,128,1.3922,138.9852,61.2739,1.1331,13.2213,11.6684,615,1,5,4
cuda,timm_regnet,32,1.0389,88.9010,61.3560,0.9820,6.6279,6.7495,520,1,5,4
cuda,timm_resnest,32,1.3189,23.5769,89.7047,1.0034,2.3743,2.3661,148,1,5,4
cuda,timm_vision_transformer,32,1.1005,26.7852,36.1764,0.9267,2.5476,2.7491,373,1,5,4
cuda,timm_vovnet,32,0.9712,38.7344,54.1249,0.9531,2.7041,2.8371,208,1,5,4
cuda,torchrec_dlrm,0,0.0000
cuda,tts_angular,64,0.9884,9.4347,4.6968,1.0017,0.3909,0.3902,2,1,6,5
cuda,vgg16,64,1.1613,92.2483,12.8782,0.9999,6.5739,6.5744,40,1,5,4
cuda,yolov3,16,1.1532,86.1253,100.0193,1.1038,7.7353,7.0078,262,1,5,4
