dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,BERT_pytorch,16,1.2179,8.7876,0.3197
cuda,Background_Matting,4,0.8674,5.2552,0.3585
cuda,LearningToPaint,96,0.8431,2.0902,0.3427
cuda,Super_SloMo,6,0.8691,5.0409,0.3577
cuda,alexnet,128,0.7961,0.9305,0.4553
cuda,attention_is_all_you_need_pytorch,256,0.7596,8.6200,0.2869
cuda,dcgan,32,1.3640,0.7252,0.4813
cuda,demucs,4,0.9998,0.5770,1.0001
cuda,densenet121,4,2.0065,15.6651,0.3362
cuda,dlrm,0,0.0000
cuda,drq,1,1.5388,0.8810,0.5065
cuda,fastNLP_Bert,6,0.7511,7.8902,0.3229
cuda,functorch_dp_cifar10,64,1.9562,2.1888,0.4758
cuda,hf_Albert,8,0.7461,6.8495,0.2808
cuda,hf_Bart,4,0.7184,9.4734,0.3045
cuda,hf_Bert,4,0.7173,6.9660,0.3172
cuda,hf_BigBird,2,0.8657,28.9871,0.4035
cuda,hf_DistilBert,8,0.6680,4.0779,0.2858
cuda,hf_GPT2,4,0.7252,7.2906,0.3342
cuda,hf_GPT2_large,0,0.0000
cuda,hf_Longformer,0,0.0000
cuda,hf_Reformer,4,0.9806,4.2691,0.2616
cuda,hf_T5,0,0.0000
cuda,hf_T5_large,0,0.0000
cuda,lennard_jones,1000,0.9876,0.7467,0.3201
cuda,mnasnet1_0,32,0.8342,4.5397,0.3334
cuda,mobilenet_v2,96,0.7303,4.6819,0.3069
cuda,mobilenet_v2_quantized_qat,0,0.0000
cuda,mobilenet_v3_large,32,0.9700,4.9713,0.3289
cuda,moco,32,0.9960,1.9522,1.0079
cuda,nvidia_deeprecommender,256,0.5262,0.6351,0.5533
cuda,pytorch_CycleGAN_and_pix2pix,1,1.2057,2.8357,0.3700
cuda,pytorch_stargan,16,0.8631,2.5308,0.4061
cuda,pytorch_struct,200,0.8681,1.2221,0.4820
cuda,pytorch_unet,1,0.8461,2.1281,0.3401
cuda,resnet18,16,1.0988,2.0629,0.3526
cuda,resnet50,32,0.7628,4.9688,0.3310
cuda,resnet50_quantized_qat,0,0.0000
cuda,resnext50_32x4d,8,1.1438,4.8563,0.3522
cuda,shufflenet_v2_x1_0,128,0.7832,5.5395,0.3530
cuda,soft_actor_critic,256,1.0607,0.5834,0.4146
cuda,speech_transformer,0,0.0000
cuda,squeezenet1_1,32,1.0065,1.7778,0.3386
cuda,tacotron2,0,0.0000
cuda,timm_efficientdet,1,1.4199,72.1177,0.2861
cuda,timm_efficientnet,32,0.5875,13.8919,0.2631
cuda,timm_nfnet,0,0.0000
cuda,timm_regnet,32,0.7802,18.2123,0.3266
cuda,timm_resnest,32,0.7850,2.9403,0.3050
cuda,timm_vision_transformer,8,1.3841,4.7093,0.3072
cuda,timm_vision_transformer_large,0,0.0000
cuda,timm_vovnet,32,0.5448,8.5405,0.3140
cuda,tts_angular,64,0.9957,0.6316,0.9825
cuda,vgg16,64,0.8568,1.4478,0.3176
cuda,yolov3,16,0.7922,8.8802,0.3281
