dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,Background_Matting,4,0.845545,3.234666
cuda,LearningToPaint,96,0.551574,1.143170
cuda,alexnet,128,0.360166,0.400990
cuda,dcgan,32,0.343683,0.334084
cuda,demucs,4,0.598320
cuda,densenet121,4,2.012037,9.453826
cuda,drq,1,0.383773,0.409306
cuda,functorch_dp_cifar10,64,0.514041,1.369500
cuda,hf_Reformer,4,2.372383,0.603064
cuda,lennard_jones,1000,0.365631,0.189345
cuda,mnasnet1_0,32,0.855180,2.786176
cuda,mobilenet_v2,96,0.838392,2.617974
cuda,mobilenet_v3_large,32,0.911453,3.351372
cuda,nvidia_deeprecommender,256,0.356613,0.264367
cuda,pytorch_CycleGAN_and_pix2pix,1,0.526761,1.899071
cuda,pytorch_stargan,16,0.553813,1.678828
cuda,pytorch_struct,200,0.407793,0.595306
cuda,pytorch_unet,1,0.583630,1.228550
cuda,resnet18,16,0.523551,1.180506
cuda,resnet50,32,0.894378,3.144013
cuda,resnext50_32x4d,8,0.908600,3.170441
cuda,shufflenet_v2_x1_0,128,0.988641,3.475852
cuda,soft_actor_critic,256,0.301630,0.210896
cuda,squeezenet1_1,32,0.473384,1.194548
cuda,timm_efficientnet,32,1.699498,4.543816
cuda,timm_nfnet,128,1.974032,5.840247
cuda,timm_regnet,32,2.196479,5.394092
cuda,timm_resnest,32,0.602950,1.724190
cuda,timm_vision_transformer,8,0.973854,3.627268
cuda,timm_vision_transformer_large,8,2.904469,12.241518
cuda,timm_vovnet,32,1.468804,2.523196
cuda,tts_angular,64,0.472994,0.150643
cuda,vgg16,64,0.420006,0.698367
cuda,yolov3,16,2.787306,4.795848
