dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,1.194968,10.346048,3.780097,1.478286,5.383220,3.678856,1.111284,0.184194,10.780009,13.974002
cuda,Background_Matting,4,0.474314,7.977221,2.991527,1.287976,5.027277,3.080317,1.544874,0.122014,0.000009,3.396834
cuda,LearningToPaint,96,0.265671,3.083692,1.143809,0.460105,1.562533,0.900209,0.391131,0.055828,17.843799,18.755114
cuda,Super_SloMo,6,0.594512,9.013716,4.493148,1.114717,5.024061,3.404499,1.216366,0.076961,23.378184,25.087289
cuda,alexnet,128,0.146602,0.811452,0.461993,0.102452,0.632683,0.365254,0.160436,0.011895,5.471382,5.749682
cuda,attention_is_all_you_need_pytorch,256,0.976519,10.214556,3.475479,1.872461,5.702654,3.332284,1.682658,0.211200,31.831089,36.048923
cuda,dcgan,32,0.148085,0.616553,0.249044,0.094671,0.286139,0.133388,0.054966,0.010897,3.708125,3.846446
cuda,densenet121,4,1.209570,25.537463,10.251498,2.985557,15.251132,10.633194,3.222393,0.314267,0.000006,8.203860
cuda,dlrm,2048,0.424752,0.770605,0.390275,0.293494,0.553074,0.351663,0.093316,0.014071,6.616486,7.080059
cuda,fastNLP_Bert,6,1.330669,8.709698,2.976074,1.349853,4.887297,3.165808,1.185975,0.179543,1.847896,5.215663
cuda,functorch_dp_cifar10,64,0.264158,3.841682,1.478442,0.580205,2.535170,1.752235,0.500659,0.051576,16.327159,18.007566
cuda,hf_Albert,8,0.940312,6.886664,1.870108,1.173940,3.802278,2.608898,0.883650,0.119175,17.410420,20.600707
cuda,hf_Bart,4,1.213113,11.057800,3.324698,1.862790,6.089596,3.497842,1.795372,0.221052,42.895338,47.651361
cuda,hf_Bert,4,1.116018,8.568337,2.925104,1.303753,4.472307,2.919809,1.050550,0.175893,6.643534,9.590925
cuda,hf_BigBird,2,6.250304,28.625349,12.202292,2.564872,11.609571,7.761534,3.325118,0.293943,16.723125,18.892346
cuda,hf_DistilBert,8,0.453487,4.620847,1.657041,0.762456,2.457299,1.608732,0.558381,0.089509,9.258296,10.871614
cuda,hf_GPT2,4,1.172608,7.664971,2.714597,1.466556,3.940085,2.445837,1.022587,0.154714,8.411120,11.189724
cuda,lennard_jones,1000,0.133892,0.283186,0.097362,0.045760,0.122043,0.038158,0.021818,0.005566,1.643447,1.717595
cuda,mnasnet1_0,32,0.419749,8.063148,3.208416,1.073833,4.336525,2.693722,1.105710,0.137156,48.221887,50.502150
cuda,mobilenet_v2,96,0.435028,8.595165,3.568131,1.281085,5.030506,3.128413,1.308710,0.144021,55.866508,58.701629
cuda,mobilenet_v2_quantized_qat,96,2.020105,18.254258,5.948877,2.562075,8.627759,5.749788,1.961483,0.273150,5.395692
cuda,mobilenet_v3_large,32,0.479944,8.550205,3.411491,1.213913,4.920945,3.058827,1.213264,0.148929,47.920089,50.731644
cuda,nvidia_deeprecommender,256,0.149615,0.360173,0.124543,0.063616,0.196054,0.083441,0.036311,0.008003,4.591997,4.732513
cuda,pytorch_CycleGAN_and_pix2pix,1,0.254665,3.988712,1.248608,0.497519,2.365626,1.511616,0.649277,0.057895,8.213980,9.869847
cuda,pytorch_stargan,16,0.264823,3.125511,0.840084,0.376941,1.117971,0.702452,0.240808,0.043984,30.473863,31.161730
cuda,pytorch_struct,200,0.178657,0.760871,0.238436,0.118920,0.323484,0.142250,0.074910,0.017631,15.484950,15.698565
cuda,pytorch_unet,1,0.275059,3.638606,1.564968,0.483980,2.279349,1.501481,0.497022,0.054996,15.491351,16.723647
cuda,resnet18,16,0.252893,3.420052,1.515080,0.472271,1.984630,1.227426,0.493442,0.053439,21.165763,22.137507
cuda,resnet50,32,0.473999,7.999432,2.846175,1.038210,3.860743,2.451251,0.967438,0.132594,26.464423,28.597296
cuda,resnet50_quantized_qat,32,1.750717,17.157131,5.105689,2.326868,7.606893,5.154239,1.686403,0.257432,4.978790
cuda,resnext50_32x4d,8,0.491817,7.860382,2.503568,0.959306,3.437431,2.191574,0.822292,0.123797,30.662536,32.639854
cuda,shufflenet_v2_x1_0,128,0.549623,9.282631,3.679275,1.443888,5.803192,3.487614,1.813436,0.150179,0.000005,3.659776
cuda,squeezenet1_1,32,0.216896,1.798730,0.799114,0.259656,0.978170,0.543331,0.281019,0.029134,9.695535,10.146626
cuda,timm_efficientnet,32,1.285019,10.176803,3.794947,1.398701,6.138889,3.662246,1.775677,0.173776,40.760024,44.610367
cuda,timm_nfnet,128,1.446319,16.141317,6.120194,2.134953,7.077761,4.966391,1.478859,0.203422,39.323598,42.566309
cuda,timm_regnet,32,1.612290,11.255751,3.218750,1.243307,4.572393,2.942416,1.110042,0.185737,31.363632,34.085385
cuda,timm_resnest,32,0.340427,5.154288,2.586394,0.737938,4.141397,2.640369,1.071529,0.077622,43.848131,46.182050
cuda,timm_vision_transformer,8,0.583211,6.241252,2.144216,1.058877,3.569257,2.369743,0.915243,0.129022,0.000005,2.555606
cuda,timm_vovnet,32,1.179920,7.137571,3.162702,0.912001,5.075839,3.240273,1.307434,0.109813,0.000009,2.887784
cuda,vgg16,64,0.167423,1.199905,0.576914,0.144175,0.886952,0.578957,0.189789,0.018625,6.680908,7.143590
