dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,BERT_pytorch,16,1.1242,8.8782,0.3199
cuda,Background_Matting,4,0.8669,5.2780,0.3585
cuda,LearningToPaint,96,0.8623,2.1544,0.3415
cuda,Super_SloMo,6,0.8686,5.1632,0.3577
cuda,alexnet,128,0.7954,0.9379,0.4571
cuda,attention_is_all_you_need_pytorch,256,0.7589,8.8287,0.2868
cuda,dcgan,32,1.2386,0.7155,0.4813
cuda,demucs,4,1.0001,0.5918,0.9998
cuda,densenet121,4,2.1784,15.0879,0.3364
cuda,dlrm,0,0.0000
cuda,drq,1,1.6135,0.9885,0.5541
cuda,fastNLP_Bert,6,0.7498,8.1012,0.3229
cuda,functorch_dp_cifar10,64,1.8994,2.1666,0.4861
cuda,hf_Albert,8,0.7461,7.1669,0.2807
cuda,hf_Bart,4,0.7176,9.3435,0.3045
cuda,hf_Bert,4,0.7129,7.2210,0.3172
cuda,hf_BigBird,2,0.8654,28.4402,0.4107
cuda,hf_DistilBert,8,0.6678,4.5142,0.2862
cuda,hf_GPT2,4,0.7200,7.0182,0.3343
cuda,hf_Longformer,0,0.0000
cuda,hf_Reformer,4,0.9800,4.1749,0.2611
cuda,hf_T5,0,0.0000
cuda,lennard_jones,1000,1.0107,0.6686,0.9913
cuda,mnasnet1_0,32,0.8350,4.5767,0.3334
cuda,mobilenet_v2,96,0.7314,4.7374,0.3069
cuda,mobilenet_v2_quantized_qat,0,0.0000
cuda,mobilenet_v3_large,32,0.9890,5.1109,0.3294
cuda,moco,32,0.9961,2.0509,1.0070
cuda,nvidia_deeprecommender,256,0.5263,0.6313,0.5540
cuda,pytorch_CycleGAN_and_pix2pix,1,1.1051,2.8498,0.3700
cuda,pytorch_stargan,16,0.8643,2.7194,0.4061
cuda,pytorch_struct,200,0.8716,1.2391,0.4889
cuda,pytorch_unet,1,0.8467,2.1771,0.3401
cuda,resnet18,16,1.1278,2.0899,0.3533
cuda,resnet50,32,0.7604,4.9887,0.3308
cuda,resnet50_quantized_qat,0,0.0000
cuda,resnext50_32x4d,8,1.2304,4.9628,0.3523
cuda,shufflenet_v2_x1_0,128,0.8173,5.9818,0.3534
cuda,soft_actor_critic,256,1.1084,0.5496,0.4717
cuda,speech_transformer,0,0.0000
cuda,squeezenet1_1,32,1.0057,1.8105,0.3387
cuda,tacotron2,0,0.0000
cuda,timm_efficientdet,1,1.4306,72.4439,0.2858
cuda,timm_efficientnet,32,0.5852,13.9098,0.2629
cuda,timm_nfnet,0,0.0000
cuda,timm_regnet,32,0.7772,18.2425,0.3267
cuda,timm_resnest,32,0.7857,3.0338,0.3051
cuda,timm_vision_transformer,8,1.4196,4.8754,0.3068
cuda,timm_vovnet,32,0.5476,8.7143,0.3143
cuda,tts_angular,64,0.9858,0.6214,0.9838
cuda,vgg16,64,0.8574,1.4243,0.3177
cuda,yolov3,16,0.7906,8.9767,0.3281
