dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,adv_inception_v3,128,1.3554,92.6439,0.8986
cuda,beit_base_patch16_224,64,1.0094,55.1658,0.9685
cuda,botnet26t_256,128,1.2272,141.5856,0.8241
cuda,cait_m36_384,2,1.1171,148.4711,0.9691
cuda,coat_lite_mini,0,0.0000
cuda,convit_base,32,1.2619,102.3183,1.0840
cuda,convmixer_768_32,32,1.0612,19.4381,1.2752
cuda,convnext_base,32,1.1492,179.7986,0.8791
cuda,crossvit_9_240,64,1.1893,122.9418,0.6393
cuda,cspdarknet53,64,1.0916,74.7318,0.8748
cuda,deit_base_distilled_patch16_224,64,1.1060,40.9265,0.9807
cuda,dla102,0,0.0000
cuda,dm_nfnet_f0,128,1.4484,22.9135,1.0182
cuda,dpn107,0,0.0000
cuda,eca_botnext26ts_256,64,1.1711,165.0728,1.0900
cuda,eca_halonext26ts,64,1.1659,157.8004,1.0799
cuda,ese_vovnet19b_dw,128,1.1555,49.1414,0.9899
cuda,fbnetc_100,128,1.0900,66.8530,0.8510
cuda,fbnetv3_b,128,1.0500,95.3302,1.0011
cuda,gernet_l,128,1.0090,37.3428,0.7919
cuda,ghostnet_100,128,1.7497,124.9217,1.1484
cuda,gluon_inception_v3,128,1.3558,28.0566,0.8986
cuda,gluon_xception65,32,1.0458,63.9641,1.1251
cuda,gmixer_24_224,64,1.0975,176.3017,1.2557
cuda,gmlp_s16_224,64,1.1638,101.7202,0.9284
cuda,hrnet_w18,2,4.2295,163.6125,0.6627
cuda,inception_v3,128,1.3539,27.9552,0.8986
cuda,jx_nest_base,32,1.2746,176.1555,0.9104
cuda,lcnet_050,128,1.3671,38.1189,0.9626
cuda,mixer_b16_224,0,0.0000
cuda,mixnet_l,64,1.0128,129.8188,1.0079
cuda,mnasnet_100,128,1.1173,45.0413,0.9237
cuda,mobilenetv2_100,128,1.0828,38.6380,1.0092
cuda,mobilenetv3_large_100,128,1.1544,41.9338,1.0159
cuda,mobilevit_s,32,1.0650,218.0192,0.9699
cuda,nfnet_l0,64,1.3593,64.9728,1.2814
cuda,pit_b_224,64,1.2299,98.6353,0.8320
cuda,pnasnet5large,16,1.1906,160.9193,1.2806
cuda,poolformer_m36,64,1.1560,57.4551,1.0511
cuda,regnety_002,128,1.4265,49.7204,0.8596
cuda,repvgg_a2,128,1.0502,25.6127,0.7662
cuda,res2net101_26w_4s,64,1.2052,110.0496,0.9236
cuda,res2net50_14w_8s,2,1.0618,123.8838,0.7979
cuda,res2next50,2,1.1002,58.7883,0.7982
cuda,resmlp_12_224,128,0.8597,62.0583,0.9505
cuda,resnest101e,32,1.3028,110.0243,0.9273
cuda,rexnet_100,128,1.1601,152.7371,1.1165
cuda,sebotnet33ts_256,64,1.1660,140.6848,0.9772
cuda,selecsls42b,128,1.2331,50.0721,0.9992
cuda,spnasnet_100,128,1.0544,20.9041,0.9302
cuda,swin_base_patch4_window7_224,64,1.1407,306.6116,0.8999
cuda,swsl_resnext101_32x16d,32,1.0934,34.4054,0.8715
cuda,tf_efficientnet_b0,128,1.1611,72.0573,1.1228
cuda,tf_mixnet_l,64,1.0354,55.2149,1.0812
cuda,tinynet_a,128,1.0391,97.3643,1.1275
cuda,tnt_s_patch16_224,64,1.4474,96.7429,0.7283
cuda,twins_pcpvt_base,32,0.9982,321.5898,0.9315
cuda,visformer_small,128,1.0344,85.5799,0.9336
cuda,vit_base_patch16_224,64,1.0979,22.7310,0.9836
cuda,volo_d1_224,0,0.0000
cuda,xcit_large_24_p8_224,5,1.2314,195.7926,1.0320
