dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,36.982845,30.643482,8.365648,2.897794,11.350309,4.717350,1.971501,0.364688,13.351058,6.332952
cuda,Background_Matting,4,31.065039,26.489823,9.616320,4.319500,12.324470,6.123260,3.137004,0.284827,7.149440
cuda,LearningToPaint,96,12.307873,10.587163,4.104261,1.872650,4.515326,1.452193,0.697435,0.094271,2.333208
cuda,Super_SloMo,6,36.111704,30.960404,10.743469,4.855079,12.675215,6.818823,2.470162,0.183021,6.889791
cuda,alexnet,128,4.125499,3.691878,2.278613,0.333941,3.617565,0.999867,0.313208,0.020924,1.681186
cuda,attention_is_all_you_need_pytorch,256,34.870780,29.778037,9.595549,2.722034,12.749007,5.378116,2.170929,0.432954,14.220112,6.229666
cuda,dcgan,32,3.616658,3.282455,2.088242,0.337262,2.613111,0.240187,0.106192,0.015983,0.872501
cuda,demucs,4,3.280149,1.761992,1.554439,0.128688,1.418759,0.166459,0.082276,0.013428
cuda,densenet121,4,75.063368,65.031811,25.495651,13.424256,27.181781,14.703485,5.656809,0.790137,15.951217
cuda,drq,1,4.302806,3.762399,2.298094,0.266150,3.268165,0.226280,0.115239,0.020344,1.246212
cuda,fastNLP_Bert,6,36.410083,30.220377,10.162818,2.596430,13.599259,4.983555,2.048442,0.367166,5.732632,6.372174
cuda,functorch_dp_cifar10,64,10.617289,9.364860,4.413580,2.165534,6.552784,2.407681,0.817193,0.084248,4.354637,0.636976
cuda,hf_Albert,8,26.509566,22.053868,5.121449,1.896033,8.325145,3.330263,1.280587,0.158225,4.123744,5.584190
cuda,hf_Bart,4,46.291855,38.332366,10.896180,3.247871,15.190022,6.050931,2.461901,0.507898,4.341216,7.694731
cuda,hf_Bert,4,33.949120,27.420420,7.202566,2.500412,10.088534,4.148811,1.876018,0.350731,2.080577,5.503270
cuda,hf_Bert_large,4,64.983347,52.519021,13.036777,5.227226,18.154882,9.207711,3.611873,0.954488,1.876572,10.571335
cuda,hf_DistilBert,8,18.320705,15.338995,5.253118,1.559241,7.229837,2.099481,1.011586,0.145201,5.182276,3.599399
cuda,hf_GPT2,4,29.889156,24.457435,6.639399,2.488222,9.603657,4.074870,1.706120,0.302094,3.475109,5.561208
cuda,hf_GPT2_large,4,85.966451,69.591395,18.228385,7.529816,27.749145,14.746887,4.948994,1.522900,2.820782,17.728479
cuda,hf_Longformer,2,81.993424,69.760346,33.002989,7.045677,40.660616,18.136450,5.909517,0.451700,4.534116,15.348677
cuda,hf_Reformer,4,17.481515,13.870342,9.396706,1.271629,9.908572,1.486235,0.762144,0.071288,3.088650,1.832800
cuda,hf_T5,8,33.526170,27.952848,9.189270,2.885786,12.885168,5.189700,2.087576,0.355770,6.946303,6.725240
cuda,hf_T5_large,2,127.200988,104.532748,32.198420,10.612154,47.325376,26.015855,7.991087,2.934259,26.476030,27.933573
cuda,lennard_jones,1000,2.795548,2.484683,1.568590,0.080612,2.115202,0.102810,0.062925,0.008796,0.632576
