dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,26.919536,22.426165,5.235783,1.910630,10.133994,3.542212,1.276380,0.159993,1.299481,1.480585,8.201885
cuda,AlbertForQuestionAnswering,4,27.111615,22.637260,5.351455,1.903818,10.145025,3.524223,1.262743,0.155378,0.916049,1.041096,7.708287
cuda,AllenaiLongformerBase,4,81.774430,69.053491,32.987472,6.527513,40.798214,17.521384,6.084830,0.454819,16.537191,3.278796,31.257944
cuda,BartForCausalLM,4,32.900630,26.947593,8.001889,2.145913,11.173142,4.087371,1.834171,0.348627,2.142509,2.370236,7.765737
cuda,BartForConditionalGeneration,2,83.838964,68.037063,18.495863,6.137582,25.109153,11.458509,4.662240,1.431528,0.566106,1.302556,13.627416
cuda,BertForMaskedLM,16,33.809332,27.418787,7.113904,2.247940,10.283091,4.397210,1.868355,0.350209,1.783144,2.216311,7.323601
cuda,BertForQuestionAnswering,16,33.890900,27.507636,7.276652,2.257550,10.363993,4.398320,1.872208,0.343302,1.373603,1.757727,6.841663
cuda,BlenderbotSmallForCausalLM,64,21.509835,17.537498,4.692491,1.410326,7.093343,2.506416,1.248572,0.205414,2.965730,6.856059,2.750170
cuda,BlenderbotSmallForConditionalGeneration,64,55.858896,45.372212,12.473850,3.924352,16.608892,7.544106,3.152218,0.765582,1.902305,1.877919,10.165688
cuda,CamemBert,16,33.921559,27.545651,7.292153,2.258072,10.360273,4.418010,1.868766,0.353955,0.683507,1.071497,6.132194
cuda,DebertaForMaskedLM,4,46.648947,35.783790,16.986135,3.286306,20.815308,5.817079,2.722830,0.405641,15.672824,2.731477,23.069568
cuda,DebertaForQuestionAnswering,8,46.496792,35.651797,16.880058,3.264209,20.480304,5.763508,2.710990,0.401433,16.150359,3.095176,23.296645
cuda,DebertaV2ForMaskedLM,1,84.155080,58.198669,19.972791,4.632262,23.451789,7.259449,3.765634,0.703844,34.924754,1.741871,43.512287
cuda,DebertaV2ForQuestionAnswering,2,83.982605,58.106356,19.793042,5.231068,23.878889,8.758968,4.419667,0.715722,34.879211,0.537765,44.670218
cuda,DistilBertForMaskedLM,128,19.020057,16.000068,5.624130,1.182891,7.659683,2.341633,1.029450,0.147508,1.410285,4.019370,4.693018
cuda,DistilBertForQuestionAnswering,256,18.862464,15.854008,5.470685,1.165670,7.575384,2.384873,1.020779,0.141780,0.808841,3.013137,4.143701
cuda,DistillGPT2,16,16.608649,13.877500,4.739850,1.326897,6.754565,2.213069,0.937485,0.133030,1.701677,2.718872,5.100384
cuda,ElectraForCausalLM,32,35.971059,29.457457,8.920902,2.281414,14.868064,4.581685,1.936350,0.358011,3.604752,4.090397,11.964736
cuda,ElectraForQuestionAnswering,64,34.062858,27.673832,7.336176,2.268701,12.570310,4.446995,1.875141,0.361407,2.164041,2.416270,9.790993
cuda,GPT2ForSequenceClassification,4,29.573350,24.065615,6.732430,2.807629,9.540025,4.052862,1.725167,0.309091,1.778887,2.647237,7.503492
cuda,LayoutLMForMaskedLM,16,35.895236,29.169175,8.406434,2.307323,11.624185,4.518635,1.892143,0.360020,1.869341,2.636740,7.519430
cuda,LayoutLMForSequenceClassification,16,36.116239,29.418105,8.681464,2.365169,13.501302,5.321709,2.181720,0.352758,6.243584,7.008151,13.553086
cuda,M2M100ForConditionalGeneration,16,81.504804,66.030767,17.069717,6.162532,24.547590,10.121940,4.645469,1.014426,4.319072,11.413966,18.263547
cuda,MBartForCausalLM,4,33.046438,27.100423,8.165005,2.288190,11.763195,4.323516,1.899700,0.374591,2.130995,2.264937,8.137942
cuda,MBartForConditionalGeneration,2,82.712752,66.953785,17.317021,6.379939,24.904401,12.029914,5.438620,1.559256,0.563337,0.639545,14.857219
cuda,MT5ForConditionalGeneration,16,46.250676,38.541135,11.617406,4.047796,17.250675,7.828372,2.894223,0.570637,3.664963,23.120079,13.556092
cuda,MegatronBertForCausalLM,4,65.277644,52.732660,13.295470,4.882586,19.352559,9.453962,3.778597,1.043665,1.039562,1.841534,12.227805
cuda,MegatronBertForQuestionAnswering,8,65.341453,52.766760,13.183254,5.111917,18.930984,9.298933,3.716508,1.038194,1.324229,1.625145,12.427540
cuda,MobileBertForMaskedLM,64,108.212796,87.893783,12.710734,6.774907,29.383247,15.324435,6.228571,4.082715,3.094548,4.262309,26.943889
cuda,MobileBertForQuestionAnswering,128,108.978647,88.532278,12.822857,6.783009,29.597904,15.233692,6.272505,4.139294,2.686023,2.859481,26.647201
cuda,OPTForCausalLM,2,32.094923,26.359447,7.824012,2.225103,10.930321,4.573884,1.948403,0.339537,2.337693,3.087980,7.969961
cuda,PLBartForCausalLM,8,18.753029,15.643812,5.448700,1.124325,7.644560,2.147803,0.961232,0.142607,1.342278,1.521600,4.723556
cuda,PLBartForConditionalGeneration,4,43.873837,35.894421,9.607214,3.136981,13.530435,5.500429,2.417218,0.507545,2.577790,2.760232,9.797906
cuda,PegasusForCausalLM,32,32.460914,26.476434,7.931186,2.376378,11.781404,4.063240,1.884292,0.368824,2.621994,2.477834,8.968944
