dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function
cuda,AlbertForMaskedLM,4,6.066774,4.111519,4.097657
cuda,AlbertForQuestionAnswering,4,6.126110,4.051785,4.034578
cuda,AllenaiLongformerBase,4,26.803971,19.479834,19.463824
cuda,BartForCausalLM,4,7.248322,4.167329,4.153121
cuda,BartForConditionalGeneration,2,17.911839,10.289513,10.271234
cuda,BertForMaskedLM,16,7.582688,4.107640,4.093811
cuda,BertForQuestionAnswering,16,7.748822,4.170332,4.155591
cuda,BlenderbotForCausalLM,4,14.614497,8.023709,8.006593
cuda,BlenderbotSmallForCausalLM,64,4.825311,2.713732,2.700014
cuda,BlenderbotSmallForConditionalGeneration,64,11.840739,6.735024,6.720061
cuda,CamemBert,16,7.602404,4.121150,4.103326
cuda,DebertaForMaskedLM,4,11.049962,4.985079,4.952469
cuda,DebertaForQuestionAnswering,8,10.632901,4.888853,4.858549
cuda,DebertaV2ForMaskedLM,1,19.236378,8.252958,8.205014
cuda,DebertaV2ForQuestionAnswering,2,19.019929,8.164016,8.117392
cuda,DistilBertForMaskedLM,128,3.727347,2.181697,2.168167
cuda,DistilBertForQuestionAnswering,256,3.665193,2.146267,2.133143
cuda,DistillGPT2,16,3.767922,2.089931,2.076558
cuda,ElectraForCausalLM,32,7.642731,4.142358,4.128049
cuda,ElectraForQuestionAnswering,64,7.710690,4.201070,4.186664
cuda,GPT2ForSequenceClassification,4,7.146361,3.854058,3.839880
cuda,GoogleFnet,16,3.966980,2.097036,2.083494
cuda,LayoutLMForMaskedLM,16,8.003820,4.209355,4.195112
cuda,LayoutLMForSequenceClassification,16,7.962463,4.189428,4.174760
cuda,M2M100ForConditionalGeneration,16,18.177154,10.610347,10.593847
cuda,MBartForCausalLM,4,7.269492,3.996281,3.981573
cuda,MBartForConditionalGeneration,2,17.941893,10.341460,10.324320
cuda,MT5ForConditionalGeneration,16,14.749080,8.665930,8.650060
cuda,MegatronBertForCausalLM,4,15.235674,8.113786,7.965600
cuda,MegatronBertForQuestionAnswering,8,15.169705,8.119515,8.103882
cuda,MobileBertForMaskedLM,64,31.636153,16.283653,16.260770
cuda,MobileBertForQuestionAnswering,128,30.873085,15.945087,15.922617
cuda,OPTForCausalLM,2,7.005481,4.193455,4.178631
cuda,PLBartForCausalLM,8,3.844748,2.156753,2.142227
cuda,PLBartForConditionalGeneration,4,9.415691,5.549235,5.400023
cuda,PegasusForCausalLM,32,7.085287,4.062460,4.047626
cuda,PegasusForConditionalGeneration,32,14.632549,10.050272,10.033222
cuda,RobertaForCausalLM,16,7.727407,4.147422,4.133370
cuda,RobertaForQuestionAnswering,16,7.633717,4.148555,4.133996
cuda,Speech2Text2ForCausalLM,256,3.760364,2.081370,2.067347
cuda,T5ForConditionalGeneration,4,10.462405,6.212599,6.197711
cuda,T5Small,4,10.177228,6.038850,6.024700
cuda,TrOCRForCausalLM,32,7.160050,3.972141,3.957498
cuda,XGLMForCausalLM,8,14.178586,8.389428,8.373489
cuda,XLNetLMHeadModel,8,21.543926,14.201182,14.184843
cuda,YituTechConvBert,16,11.373634,6.341102,6.326269
