dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio,eager_peak_mem,dynamo_peak_mem,calls_captured,unique_graphs,graph_breaks,unique_graph_breaks
cuda,BERT_pytorch,16,1.9262,24.5148,59.2009,1.1114,2.9107,2.6191,538,1,5,4
cuda,Background_Matting,4,1.0651,171.6199,60.3648,1.0422,11.5230,11.0564,183,1,5,4
cuda,LearningToPaint,96,1.0284,13.2957,41.8350,0.8274,0.9495,1.1477,71,1,5,4
cuda,Super_SloMo,6,1.1385,104.1936,36.7937,1.3192,6.3301,4.7985,374,1,5,4
cuda,alexnet,128,1.1118,11.0212,13.4173,1.0006,1.6092,1.6082,22,1,5,4
cuda,attention_is_all_you_need_pytorch,256,1.0645,67.7353,66.8210,0.9488,4.7293,4.9845,548,1,5,4
cuda,dcgan,32,0.8355,2.2427,6.8916,0.9932,0.0783,0.0788,13,1,5,4
cuda,demucs,4,1.0306,72.6382,26.5108,0.9982,5.1808,5.1902,83,4,7,5
cuda,densenet121,4,0.9867,47.7982,129.6030,0.7767,0.6722,0.8654,431,1,5,4
cuda,dlrm,1024,1.1176,3.1871,6.9036,1.0010,4.3721,4.3678,36,1,4,3
cuda,drq,1,0.9503,2.6029,8.4644,0.9801,0.0588,0.0600,30,2,4,3
cuda,fastNLP_Bert,6,1.3714,43.2725,40.4982,1.2176,5.3672,4.4079,445,6,9,6
cuda,functorch_dp_cifar10,64,1.2151,7.6301,50.7009,0.4230,0.1866,0.4411,69,1,5,4
cuda,gat,0,0.0000
cuda,gcn,0,0.0000
cuda,hf_Albert,8,1.6523,45.9459,35.8240,1.1711,6.5757,5.6148,436,1,4,3
cuda,hf_Bart,4,1.2927,49.7730,41.9358,1.0392,5.7607,5.5436,642,1,4,3
cuda,hf_Bert,4,1.2315,34.3106,31.8571,0.9889,4.1537,4.2005,367,1,4,3
cuda,hf_Bert_large,4,1.1436,80.4222,52.6589,1.0278,9.5187,9.2615,715,1,4,3
cuda,hf_BigBird,2,1.5581,121.6071,113.5587,1.0398,6.1191,5.8848,2905,64,60,8
cuda,hf_DistilBert,8,1.1776,33.6840,26.4011,0.9835,4.3259,4.3983,203,1,4,3
cuda,hf_GPT2,4,1.3883,36.0420,36.3368,1.1129,5.7904,5.2030,635,1,4,3
cuda,hf_GPT2_large,4,1.3815,173.8162,85.7799,1.1216,26.2394,23.3945,1883,1,4,3
cuda,hf_Longformer,0,0.0000
cuda,hf_Reformer,4,1.0908,74.9551,36.3546,0.7865,1.5087,1.9181,490,45,98,10
cuda,hf_T5,8,1.3866,131.4552,42.6747,1.1711,19.2917,16.4731,795,1,4,3
cuda,hf_T5_large,2,1.4685,131.8890,148.4461,1.1293,17.3599,15.3720,2883,1,4,3
cuda,lennard_jones,1000,0.8471,1.3940,5.4195,1.0000,0.0184,0.0184,9,1,5,4
cuda,mnasnet1_0,32,1.0239,25.4610,102.8806,0.8718,1.5430,1.7698,152,1,5,4
cuda,mobilenet_v2,96,1.3531,51.2628,122.5813,1.2559,7.7733,6.1895,153,1,5,4
cuda,mobilenet_v2_quantized_qat,0,0.0000
cuda,mobilenet_v3_large,32,1.1085,23.7059,132.0747,0.9270,1.6518,1.7819,187,1,5,4
cuda,moco,0,0.0000
cuda,nvidia_deeprecommender,256,0.9672,8.8338,8.5918,0.9844,3.2850,3.3370,13,1,5,4
cuda,phlippe_densenet,128,0.9934,26.7100,152.8584,0.9199,1.3470,1.4644,186,1,5,4
cuda,phlippe_resnet,128,0.9947,8.3129,29.7077,0.4791,0.2265,0.4728,71,1,5,4
cuda,pytorch_CycleGAN_and_pix2pix,1,1.5460,8.4302,28.3987,0.7105,0.5067,0.7132,91,1,5,4
cuda,pytorch_stargan,16,1.1976,19.6870,45.1447,1.0715,1.1983,1.1183,56,1,5,4
cuda,pytorch_struct,200,1.0530,4.0014,23.5383,0.7355,0.7118,0.9678,41,1,5,4
cuda,pytorch_unet,1,1.1758,49.5930,50.2748,0.9923,3.5526,3.5800,71,1,5,4
cuda,resnet152,32,1.0014,86.5870,96.2657,0.9666,6.2603,6.4766,515,1,5,4
cuda,resnet18,16,0.9805,9.7663,40.4058,0.6974,0.5304,0.7606,69,1,5,4
cuda,resnet50,32,1.1240,33.9408,60.4919,0.9346,3.0592,3.2731,175,1,5,4
cuda,resnet50_quantized_qat,0,0.0000
cuda,resnext50_32x4d,8,0.9741,20.2823,50.3427,0.9190,1.2832,1.3962,175,1,5,4
cuda,sage,0,0.0000
cuda,shufflenet_v2_x1_0,128,1.1856,28.2336,78.4968,1.0655,2.8612,2.6854,271,1,5,4
cuda,soft_actor_critic,256,0.7561,1.6818,6.7008,0.9997,0.0329,0.0329,17,2,4,3
cuda,speech_transformer,32,1.3843,43.2893,68.2361,0.8440,1.1026,1.3063,767,9,14,6
cuda,squeezenet1_1,32,1.2454,8.2589,21.1203,0.9868,0.7667,0.7770,66,1,5,4
cuda,tacotron2,0,0.0000
cuda,timm_efficientnet,32,1.0903,34.0836,135.2971,1.0585,3.0656,2.8962,362,1,5,4
cuda,timm_nfnet,128,1.3967,138.6452,66.9203,1.1331,13.2213,11.6684,615,1,5,4
cuda,timm_regnet,32,1.0457,88.3569,65.2207,0.9823,6.6300,6.7492,520,1,5,4
cuda,timm_resnest,32,1.3411,23.1630,90.0494,1.0031,2.3735,2.3661,148,1,5,4
cuda,timm_vision_transformer,32,1.1076,26.7419,38.4271,0.9267,2.5476,2.7491,373,1,5,4
cuda,timm_vovnet,32,0.9755,38.5035,59.7830,0.9531,2.7041,2.8371,208,1,5,4
cuda,torchrec_dlrm,0,0.0000
cuda,tts_angular,64,1.0028,9.3706,5.4353,1.0000,0.3911,0.3911,2,1,6,5
cuda,vgg16,64,1.1606,92.2816,14.4536,0.9999,6.5739,6.5744,40,1,5,4
cuda,yolov3,16,1.1464,86.6330,110.8132,1.1038,7.7353,7.0078,262,1,5,4
