dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,17.595957,15.622997,12.692262,7.354265,1.792624,12.372098,3.192574,1.420896,0.142900,7.124766,8.894469
cuda,AlbertForQuestionAnswering,4,17.663326,15.723552,12.849869,7.468814,1.778135,12.577606,3.182436,1.420148,0.141252,3.257751,9.003461
cuda,BartForCausalLM,4,20.713241,17.383091,14.088902,8.327281,2.288651,12.422863,2.583919,1.531013,0.254333,1.556181,8.742340
cuda,BartForConditionalGeneration,2,43.699458,35.949781,32.803812,17.086550,5.151887,21.915241,7.775995,3.793022,1.044058,0.442513,16.127702
cuda,BertForMaskedLM,16,22.434121,18.811219,15.330594,8.727886,1.943436,13.201082,3.170644,1.585387,0.264363,2.504825,9.221975
cuda,BertForQuestionAnswering,16,21.945506,18.426922,14.997109,8.730908,1.894626,13.251010,2.880121,1.816389,0.256774,2.276831,9.151550
cuda,BlenderbotForCausalLM,4,32.306474,25.524058,22.600445,11.280410,3.770374,16.974202,5.879970,3.056786,0.659029,8.782817,13.929733
cuda,BlenderbotSmallForCausalLM,64,14.702819,12.554484,9.008222,5.194776,1.415055,8.726827,2.037764,1.066926,0.152829,2.779980,6.546734
cuda,BlenderbotSmallForConditionalGeneration,64,29.586253,24.665590,21.618611,11.672065,3.194394,16.557384,5.162885,2.587751,0.547884,2.320093,11.959951
cuda,CamemBert,16,21.992871,18.424271,15.266311,9.040916,1.930072,12.712898,3.418426,1.588374,0.265118,1.255247,8.041085
cuda,DebertaForMaskedLM,4,31.338318,25.231542,21.823062,15.333377,1.820358,23.145140,3.370380,1.995143,0.255702,3.012321,12.349921
cuda,DebertaForQuestionAnswering,8,29.765616,24.049405,20.945343,14.573904,2.027071,22.635946,3.400008,1.816048,0.257264,3.146434,12.767708
cuda,DebertaV2ForMaskedLM,1,41.603187,30.884482,27.748909,16.671280,2.401682,21.659148,3.909968,2.648749,0.483360,1.401335,12.478466
cuda,DebertaV2ForQuestionAnswering,2,41.083252,29.304009,26.128934,14.527727,3.087128,20.038127,4.883938,3.003868,0.496089,13.553336
cuda,DistilBertForMaskedLM,128,16.241480,14.367415,11.373998,8.020903,1.027838,11.612440,1.802388,0.887486,0.112573,8.577077,5.885401
cuda,DistilBertForQuestionAnswering,256,17.197662,15.243555,11.355937,8.064361,1.050648,12.501247,1.846065,0.903776,0.109160,9.649461,6.850540
cuda,DistillGPT2,16,15.480471,13.496642,10.427609,7.519897,1.087832,11.213302,1.892779,0.870887,0.098431,4.005632,5.948304
