dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,37.738463,33.872610,30.452698,18.756451,4.728823,24.959070,8.623421,5.075757,0.564553,43.297114,100.745436,59.245184
cuda,beit_base_patch16_224,64,19.579123,17.006491,13.570694,8.649062,1.577258,12.794471,3.291849,1.717177,0.233113,0.633467,2.878868,8.375784
cuda,botnet26t_256,128,24.653225,22.367399,18.931163,14.469377,2.360336,19.552311,5.792046,2.374299,0.127606,27.214568,55.151028,36.449067
cuda,cait_m36_384,4,50.816150,42.035814,38.443860,18.946317,5.842252,30.707389,12.633978,6.419744,1.903720,7.189974,18.644007,32.499067
cuda,coat_lite_mini,128,23.597424,21.294245,17.872538,13.025216,2.129856,23.796036,6.721788,2.629394,0.211801,13.347213,39.322205,28.216609
cuda,convit_base,64,22.345819,19.892780,15.759908,9.978015,2.193511,16.251723,4.487861,2.102688,0.251075,6.141284,8.810841,16.919533
cuda,convmixer_768_32,32,19.953305,18.467158,15.021790,7.156685,2.930583,9.633176,2.575476,2.019188,0.260037,3.749096,12.384305,3.187247
cuda,convnext_base,64,23.649730,19.085526,15.768219,9.334147,3.066053,17.037288,4.654428,2.356152,0.440917,5.681923,7.145736,19.473865
cuda,crossvit_9_240,128,27.310207,23.722592,20.274599,12.000657,2.717850,22.192121,6.139064,3.001298,0.379243,21.985175,33.310106,38.147490
cuda,cspdarknet53,64,28.612056,24.166614,20.850754,12.041824,3.243577,16.213493,4.527732,2.390851,0.328184,22.270891,50.434986,33.141662
cuda,deit_base_distilled_patch16_224,64,17.411011,15.363918,11.928450,7.670793,1.308216,13.288592,2.712307,1.705007,0.185188,2.303737,3.590067,10.969427
cuda,dla102,128,36.024629,31.670457,28.367648,15.732275,4.944942,19.982568,7.175078,3.504214,0.543380,18.478182,41.654425,32.809878
cuda,dm_nfnet_f0,128,24.475742,19.847290,16.776148,8.880402,3.662619,14.718887,4.613266,2.098224,0.250196,22.656127,28.034884,35.574950
cuda,dpn107,32,45.054332,37.369405,33.879143,18.682474,5.594548,24.044655,7.255625,3.995692,0.515437,13.947536,25.887017,30.852222
cuda,eca_botnext26ts_256,128,26.782772,24.350414,20.113935,15.073656,2.873524,19.598340,5.666065,2.620114,0.145020,31.543875,60.843371,41.008114
cuda,ese_vovnet19b_dw,128,18.020912,16.167970,11.756258,8.724778,1.398840,13.069740,3.129487,1.461292,0.106467,23.732783,45.559527,30.799695
cuda,fbnetc_100,128,29.059193,25.446911,20.951797,13.616956,3.185682,17.960099,4.387678,2.519396,0.270410,44.810510,95.582196,55.407187
cuda,fbnetv3_b,128,42.296210,36.197571,31.735782,18.374774,5.597311,23.852183,7.951619,3.768632,0.603972,54.043620,103.201390,70.349890
cuda,gernet_l,128,24.138631,20.370108,16.259602,9.634494,2.427053,12.608599,2.863826,1.681010,0.208126,23.877764,45.599923,31.915827
cuda,ghostnet_100,128,39.484801,33.927846,29.640407,18.462353,4.316225,27.517797,7.779517,4.239337,0.459494,99.570734,176.541512,117.330534
cuda,gluon_inception_v3,128,38.543516,34.511311,30.189492,18.873245,4.694370,25.095361,8.907254,5.162242,0.551944,44.488486,99.299637,60.221457
cuda,gluon_xception65,32,40.490945,35.426914,31.449241,16.068153,5.580303,18.310535,6.624239,3.172508,0.659328,15.740453,32.350092,29.579133
cuda,gmixer_24_224,128,24.713605,21.251305,17.222898,10.017075,2.114588,16.452471,5.125060,2.506032,0.376188,0.002490,6.158312,11.606064
cuda,gmlp_s16_224,128,25.427591,21.846141,18.402224,10.620080,2.420422,18.555839,5.251247,2.622463,0.374385,0.002748,12.275796,13.674181
cuda,hrnet_w18,128,101.289172,92.583523,89.139190,46.161362,17.565310,53.702256,25.640996,11.177881,4.777452,41.634749,89.546192,82.536766
cuda,inception_v3,128,38.321467,34.434030,30.977986,19.205992,4.782035,25.161494,8.751668,5.103245,0.548435,43.400367,99.867508,59.226456
cuda,jx_nest_base,32,34.391161,29.713971,26.363560,16.335910,3.487715,25.975462,8.941038,3.764681,0.547638,11.347762,19.972437,28.536081
cuda,lcnet_050,128,17.918926,16.219314,12.787380,9.074865,1.783002,12.578824,2.735964,1.390200,0.114749,40.318774,72.523464,47.368884
cuda,mixer_b16_224,128,16.222359,14.211404,10.923249,7.140708,1.413777,11.038180,1.797104,1.048226,0.132698,0.002609,5.178888,6.856793
cuda,mixnet_l,128,35.515751,29.275861,25.933356,15.934991,4.058481,22.148452,5.918902,3.381861,0.473840,62.915293,99.121572,77.317232
cuda,mnasnet_100,128,24.448487,21.580891,18.154041,12.104327,2.389308,15.631665,3.612991,1.884791,0.198262,39.866890,78.932139,48.521952
cuda,mobilenetv2_100,128,24.461649,21.589129,18.148038,11.852192,2.437667,15.577651,3.774001,1.879647,0.209011,42.197529,92.854218,50.934618
cuda,mobilenetv3_large_100,128,25.227440,22.319803,18.871152,12.601526,2.664081,18.670750,4.407115,2.147972,0.227480,64.462734,114.195941,75.775658
cuda,mobilevit_s,64,38.745240,34.986242,31.623017,24.117954,3.867497,36.056419,12.695842,6.090343,0.325586,52.794889,127.882746,71.739585
cuda,nfnet_l0,128,24.031111,20.237727,16.803028,9.059314,2.738971,15.338342,4.547479,1.996773,0.248411,29.689041,37.951722,41.763876
cuda,pit_b_224,64,19.995327,17.694902,14.320311,9.258979,1.596615,14.676150,3.693194,1.741966,0.207610,8.018726,11.324814,17.048757
cuda,pnasnet5large,16,71.097312,63.346042,59.911412,32.319140,11.327295,40.841386,18.686824,8.931052,1.805707,26.769352,46.977915,57.313642
cuda,poolformer_m36,64,37.181278,31.871134,28.569323,16.913589,5.659813,28.539762,14.104167,5.902196,0.542255,9.264134,23.344506,31.675200
cuda,regnety_002,128,22.698075,19.257538,15.901677,10.058607,2.372604,14.279812,3.373221,2.059250,0.226402,36.255965,63.927688,45.310342
cuda,repvgg_a2,128,23.155819,19.475521,16.164829,9.543631,2.561418,12.163489,3.229389,1.525294,0.198583,11.723431,24.491801,19.592305
cuda,res2net101_26w_4s,64,59.239156,52.156544,48.804211,26.203049,8.290750,31.619617,13.706084,6.545482,1.466227,27.764229,54.907442,50.216022
cuda,res2net50_14w_8s,128,54.969130,49.027621,45.695048,24.249515,7.494823,30.762286,12.531546,6.233525,1.237247,19.165247,36.358105,41.532492
cuda,res2next50,128,32.400203,29.038619,25.668306,14.799392,4.155347,19.390396,6.764305,3.527376,0.453672,17.083886,37.146081,30.047602
cuda,resmlp_12_224,128,13.742368,11.828370,8.437691,5.993568,0.891549,19.609625,1.756022,1.169372,0.118639,0.002428,7.178879,15.655451
cuda,resnest101e,64,52.151973,44.763271,41.433488,21.804677,6.660682,29.097992,11.258335,5.584306,1.075508,40.858402,73.881562,62.394587
cuda,rexnet_100,128,33.274495,29.212298,25.866972,17.027716,3.494154,26.002524,5.900881,2.905544,0.297321,142.783641,230.817385,158.827971
cuda,sebotnet33ts_256,64,30.832810,27.720001,24.234983,17.808355,3.508150,23.728802,8.075541,3.192159,0.201016,36.978418,69.855166,49.046653
cuda,selecsls42b,128,19.871309,18.281752,15.017053,10.096503,2.011914,15.440527,3.977229,1.940507,0.155604,28.417167,58.796517,37.719051
cuda,spnasnet_100,128,27.136545,23.637377,20.169392,12.946929,3.117149,17.348084,4.253728,2.483301,0.262803,46.087127,96.408562,56.597801
cuda,swin_base_patch4_window7_224,64,42.156971,35.790596,32.406225,20.344257,4.303149,34.542292,12.383715,5.879488,0.608657,19.395818,36.639235,42.566307
cuda,swsl_resnext101_32x16d,32,33.352731,29.332437,25.867648,12.960373,4.416637,15.232519,5.414862,2.604355,0.437240,6.398288,9.876400,18.194303
cuda,tf_efficientnet_b0,128,26.992720,23.473703,20.002725,12.872532,3.229815,18.872021,5.034261,2.407091,0.276466,63.736336,108.100240,76.067523
cuda,tf_mixnet_l,128,36.463846,29.625162,26.306187,16.336566,3.850028,22.939135,6.297534,3.618087,0.476902,61.979605,97.745923,76.877799
cuda,tinynet_a,128,30.768657,26.611233,23.235245,14.376196,3.522960,20.237358,5.710006,2.700220,0.346531,64.043252,106.730358,77.438450
cuda,tnt_s_patch16_224,128,31.362897,26.859919,23.569905,12.938033,3.465745,19.724784,6.338111,3.413168,0.622965,7.756100,12.806990,22.245996
