dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,BERT_pytorch,16,3.462169,0.000206
cuda,Background_Matting,4,2.187590,0.000114
cuda,LearningToPaint,96,0.946488,0.000062
cuda,Super_SloMo,6,2.072176,0.000150
cuda,alexnet,128,0.305492,0.000047
cuda,attention_is_all_you_need_pytorch,256,3.018932,0.000187
cuda,dcgan,32,0.286556,0.000043
cuda,demucs,4,0.809110,0.000154
cuda,densenet121,4,4.955379,0.000234
cuda,dlrm,1024,0.305993,0.000062
cuda,drq,1,0.474101,0.000086
cuda,fastNLP_Bert,6,3.597372,0.000318
cuda,functorch_dp_cifar10,64,0.723344,0.000062
cuda,hf_Albert,8,2.001653,0.000225
cuda,hf_Bart,4,3.953335,0.000225
cuda,hf_Bert,4,3.491654,0.000154
cuda,hf_Bert_large,4,7.142461,0.000240
cuda,hf_BigBird,2,10.337804,0.002747
cuda,hf_DistilBert,8,1.614771,0.000117
cuda,hf_GPT2,4,3.466407,0.000269
cuda,hf_GPT2_large,4,10.873448,0.000761
cuda,hf_Longformer,2,7.338645,0.000651
cuda,hf_Reformer,4,3.626355,0.001544
cuda,hf_T5,8,4.393773,0.000282
cuda,hf_T5_large,2,21.557842,0.001213
cuda,lennard_jones,1000,0.249132,0.000042
cuda,mnasnet1_0,32,1.875766,0.000097
cuda,mobilenet_v2,96,1.920237,0.000104
cuda,mobilenet_v2_quantized_qat,96,2.740550,0.000114
cuda,mobilenet_v3_large,32,2.165831,0.000141
cuda,moco,32,29.988438,0.697608
cuda,nvidia_deeprecommender,256,0.321432,0.000048
cuda,phlippe_densenet,128,2.130647,0.000117
cuda,phlippe_resnet,128,0.887454,0.000166
cuda,pytorch_CycleGAN_and_pix2pix,1,0.778630,0.000076
cuda,pytorch_stargan,16,0.800682,0.000064
cuda,pytorch_struct,200,0.468485,0.000066
cuda,pytorch_unet,1,1.048362,0.000076
cuda,resnet152,32,5.830685,0.000183
cuda,resnet18,16,0.864512,0.000062
cuda,resnet50,32,1.965502,0.000100
cuda,resnet50_quantized_qat,32,2.525543,0.000107
cuda,resnext50_32x4d,8,1.964617,0.000095
cuda,shufflenet_v2_x1_0,128,2.135203,0.000136
cuda,soft_actor_critic,256,0.302375,0.000070
cuda,speech_transformer,32,3.734503,0.000525
cuda,squeezenet1_1,32,0.616620,0.000059
cuda,timm_efficientnet,32,3.383551,0.000352
cuda,timm_nfnet,128,4.523904,0.000292
cuda,timm_regnet,32,4.776985,0.000466
cuda,timm_resnest,32,1.196756,0.000092
cuda,timm_vision_transformer,32,1.976217,0.000151
cuda,timm_vovnet,32,2.567266,0.000274
cuda,tts_angular,64,0.268486,0.000038
cuda,vgg16,64,0.424659,0.000052
cuda,yolov3,16,3.456422,0.000133
