dev,name,batch_size,speedup
cuda,adv_inception_v3,128,1.3474
cuda,beit_base_patch16_224,64,0.9594
cuda,botnet26t_256,128,1.5857
cuda,cait_m36_384,2,1.3409
cuda,coat_lite_mini,0,0.0000
cuda,convit_base,0,0.0000
cuda,convmixer_768_32,0,0.0000
cuda,convnext_base,32,1.1125
cuda,crossvit_9_240,0,0.0000
cuda,cspdarknet53,64,1.1640
cuda,deit_base_distilled_patch16_224,0,0.0000
cuda,densenet121,64,1.5211
cuda,dla102,0,0.0000
cuda,dm_nfnet_f0,128,1.1766
cuda,dpn107,32,1.1968
cuda,eca_botnext26ts_256,64,1.2797
cuda,eca_halonext26ts,64,1.2661
cuda,ecaresnet101d,64,1.5279
cuda,ese_vovnet19b_dw,128,1.4829
cuda,fbnetc_100,0,0.0000
cuda,fbnetv3_b,128,1.5294
cuda,gernet_l,128,1.3644
cuda,ghostnet_100,128,1.5642
cuda,gluon_inception_v3,128,1.3464
cuda,gluon_senet154,32,1.3722
cuda,gluon_xception65,32,1.1811
cuda,gmixer_24_224,0,0.0000
cuda,gmlp_s16_224,64,1.0256
cuda,hardcorenas_a,0,0.0000
cuda,hrnet_w18,0,0.0000
cuda,inception_v3,128,1.3472
cuda,jx_nest_base,0,0.0000
cuda,lcnet_050,128,2.0432
cuda,legacy_senet154,0,0.0000
cuda,mixer_b16_224,0,0.0000
cuda,mixnet_l,0,0.0000
cuda,mnasnet_100,0,0.0000
cuda,mobilenetv2_100,0,0.0000
cuda,mobilenetv3_large_100,0,0.0000
cuda,mobilevit_s,0,0.0000
cuda,nasnetalarge,0,0.0000
cuda,nfnet_l0,64,1.1381
cuda,pit_b_224,0,0.0000
cuda,pnasnet5large,0,0.0000
cuda,poolformer_m36,0,0.0000
cuda,regnety_002,128,1.6899
cuda,repvgg_a2,0,0.0000
cuda,res2net101_26w_4s,64,1.4966
cuda,res2net50_14w_8s,2,1.3985
cuda,res2next50,2,1.3953
cuda,resmlp_12_224,0,0.0000
cuda,resnest101e,0,0.0000
cuda,resnet18,128,1.5051
cuda,rexnet_100,0,0.0000
cuda,sebotnet33ts_256,64,1.2497
cuda,selecsls42b,128,1.5637
cuda,spnasnet_100,0,0.0000
cuda,swin_base_patch4_window7_224,64,1.0134
cuda,swsl_resnext101_32x16d,32,1.2229
cuda,tf_efficientnet_b0,128,1.2329
cuda,tf_mixnet_l,0,0.0000
cuda,tinynet_a,128,1.2868
cuda,tnt_s_patch16_224,0,0.0000
cuda,twins_pcpvt_base,32,1.3748
cuda,visformer_small,0,0.0000
cuda,vit_base_patch16_224,64,0.9715
cuda,volo_d1_224,0,0.0000
cuda,xcit_large_24_p8_224,0,0.0000
