dev,name,batch_size,speedup
cuda,AlbertForMaskedLM,2,0.8061
cuda,AlbertForQuestionAnswering,2,0.8055
cuda,AllenaiLongformerBase,1,0.5794
cuda,BartForCausalLM,2,0.9668
cuda,BartForConditionalGeneration,1,0.7404
cuda,BertForMaskedLM,64,0.9610
cuda,BertForQuestionAnswering,64,0.9750
cuda,BigBird,1,0.7853
cuda,BlenderbotSmallForCausalLM,64,0.9129
cuda,BlenderbotSmallForConditionalGeneration,32,0.8143
cuda,CamemBert,1,0.7140
cuda,DebertaForMaskedLM,4,0.6815
cuda,DebertaForQuestionAnswering,4,0.6716
cuda,DistilBertForMaskedLM,16,0.7303
cuda,DistilBertForQuestionAnswering,32,0.7339
cuda,DistillGPT2,1,0.7611
cuda,ElectraForCausalLM,1,0.7077
cuda,ElectraForQuestionAnswering,64,0.9861
cuda,GPT2ForSequenceClassification,4,0.9751
cuda,LayoutLMForMaskedLM,16,0.9692
cuda,LayoutLMForSequenceClassification,16,0.9783
cuda,M2M100ForConditionalGeneration,2,0.6808
cuda,MBartForCausalLM,16,0.8260
cuda,MBartForConditionalGeneration,8,0.7456
cuda,MT5ForConditionalGeneration,2,0.7533
cuda,MegatronBertForCausalLM,2,0.7182
cuda,MegatronBertForQuestionAnswering,8,0.7223
cuda,MobileBertForMaskedLM,16,0.7033
cuda,MobileBertForQuestionAnswering,32,0.6993
cuda,OPTForCausalLM,4,0.7089
cuda,PLBartForCausalLM,16,0.8454
cuda,PLBartForConditionalGeneration,8,0.7095
cuda,PegasusForCausalLM,8,0.6967
cuda,PegasusForConditionalGeneration,4,0.6933
cuda,RobertaForCausalLM,4,0.7132
cuda,RobertaForQuestionAnswering,64,0.9764
cuda,Speech2Text2ForCausalLM,64,0.7034
cuda,T5ForConditionalGeneration,4,0.9319
cuda,T5Small,1,0.7826
cuda,TrOCRForCausalLM,8,0.7224
cuda,XGLMForCausalLM,1,0.6746
cuda,XLNetLMHeadModel,4,0.9099
cuda,YituTechConvBert,1,0.6951
