dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,28.931922,25.013114,22.628377,14.269245,8.452013,16.896233,5.078503,2.219270,0.298681,24.370012,11.306686
cuda,Background_Matting,4,26.065083,22.806979,18.734773,11.316062,2.793398,17.776013,5.819503,3.147556,0.251266,28.921289,9.475919
cuda,LearningToPaint,96,14.074579,12.964861,9.941913,6.927972,1.269478,10.030264,1.593768,0.811687,0.085007,25.194294,4.462167
cuda,Super_SloMo,6,22.002821,19.660310,17.039250,10.276803,2.677543,14.799958,5.335443,2.883114,0.150604,7.564277,7.813833
cuda,alexnet,128,6.386599,6.034781,3.480226,3.067538,0.733903,6.357726,0.931596,0.324090,0.016389,4.037984,4.752963
cuda,attention_is_all_you_need_pytorch,256,29.274796,25.641842,23.146242,14.389112,10.493669,17.303625,4.793916,2.360708,0.388324,31.281436,13.658490
cuda,dcgan,32,5.734057,5.408425,2.801841,2.280526,0.207139,3.112924,0.345020,0.122021,0.014053,1.058101
cuda,demucs,4,13.662265,12.608375,9.876642,8.532239,0.807197,12.370787,1.323190,0.704596,0.047387,9.641467,4.696436
cuda,densenet121,4,55.570839,48.125433,45.312328,26.340981,7.601806,36.178773,14.546023,6.754023,0.755397,57.552132,18.024338
cuda,dlrm,1024,4.594247,4.293232,1.893527,1.451088,1.267315,2.486474,0.338012,0.135239,0.015179,2.315060
cuda,drq,1,8.327821,7.802398,4.210015,3.706150,0.760559,4.951201,0.384001,0.110415,0.017166,2.022503
cuda,fastNLP_Bert,6,30.884660,26.597233,23.708729,16.134208,8.356024,18.474640,4.056655,2.353093,0.311737,6.550685,10.914669
cuda,functorch_dp_cifar10,64,13.851398,12.743893,9.663509,6.857450,1.515481,12.321177,2.223643,0.993128,0.070015,35.685829,7.063947
cuda,hf_Albert,8,26.827293,24.724626,21.504540,15.548108,7.759731,21.554303,3.523354,1.537723,0.163121,9.255148,14.101335
cuda,hf_Bart,4,39.229538,31.733503,28.535972,18.478456,10.506597,22.453261,4.899703,2.709533,0.320990,3.631161,15.007985
cuda,hf_Bert,4,28.495887,23.026247,20.552112,13.252614,8.324326,15.761244,3.578666,2.004331,0.320212,8.091926,11.045506
cuda,hf_Bert_large,4,49.689853,38.236772,35.669408,21.007886,15.296215,23.991314,8.013145,3.920079,0.811178,11.807361,19.047983
cuda,hf_BigBird,2,77.645269,66.720019,63.971775,36.374390,25.580819,47.556102,22.103322,10.557048,0.606038,8.840009,37.449844
cuda,hf_DistilBert,8,19.045402,17.105380,13.397202,9.562907,4.618362,12.058117,2.122597,1.080007,0.130995,5.343346,7.222214
cuda,hf_GPT2,4,26.243726,22.502882,19.255158,12.335711,6.789531,14.151639,4.770666,1.939786,0.268849,2.795686,8.798878
cuda,hf_GPT2_large,4,64.291311,49.843556,47.029243,26.937793,19.517927,29.342912,13.043029,5.793903,1.366172,1.866239,22.496468
cuda,hf_Reformer,4,22.931416,20.031073,17.534158,14.930503,2.336068,16.823779,1.440130,0.843505,0.067293,5.516791,4.338740
cuda,hf_T5,8,36.765086,31.516418,27.864821,19.058463,9.779200,23.586189,4.085295,1.887484,0.286937,8.549921,14.552440
cuda,hf_T5_large,2,109.227050,86.096242,82.729054,47.820606,38.507468,49.970501,16.947486,7.171085,1.825621,36.941455,41.938237
cuda,lennard_jones,1000,4.525362,4.243637,1.910582,1.639583,0.651451,2.093138,0.077725,0.058635,0.008132,1.114480
cuda,mnasnet1_0,32,24.654656,21.958034,19.335543,12.002691,2.977388,16.392119,3.953007,2.119761,0.234155,78.746924,7.588752
cuda,mobilenet_v2,96,25.684829,23.122538,20.494759,12.789266,3.130885,17.089638,4.603997,2.287067,0.261674,98.575722,7.663507
cuda,mobilenet_v3_large,32,26.145947,23.104670,20.424209,12.524798,3.447382,17.978680,4.420480,2.321729,0.265974,103.623018,9.134278
cuda,nvidia_deeprecommender,256,5.126976,4.780200,2.382923,1.962666,1.126081,4.016157,0.124861,0.081669,0.011079,3.192728,0.488084
cuda,phlippe_densenet,128,27.714913,25.014303,22.242886,14.914649,3.129204,20.330034,4.900624,2.734754,0.251546,129.246920,8.772571
cuda,phlippe_resnet,128,12.135951,10.878118,8.266297,5.427741,1.176739,7.900247,1.137737,0.756066,0.079279,14.938850,3.731925
cuda,pytorch_CycleGAN_and_pix2pix,1,12.203560,11.278665,8.652453,5.760559,1.070440,8.740172,1.972768,1.011437,0.075192,14.607142,4.248968
cuda,pytorch_stargan,16,12.463138,11.477813,8.857948,5.629624,0.983581,8.566513,1.332637,0.608772,0.070297,29.394979,4.009535
cuda,pytorch_struct,200,7.892294,7.359495,4.936929,4.178938,1.493838,7.038687,0.258155,0.169406,0.024642,12.075348,4.377508
cuda,pytorch_unet,1,15.186717,13.868484,11.242684,7.672557,1.239601,11.706585,2.601432,1.256857,0.095565,33.142179,5.373969
cuda,resnet152,32,56.052654,46.213104,43.377878,20.422092,9.042312,24.008766,10.157678,5.160036,1.043873,34.194308,13.311011
cuda,resnet18,16,13.464078,12.387530,9.685951,6.785046,1.296419,10.376742,1.941429,0.932719,0.080240,26.238378,4.974676
cuda,resnet50,32,23.168495,20.583646,17.955594,10.200397,2.906872,13.829918,3.994421,1.996564,0.236588,34.249852,6.757370
cuda,resnext50_32x4d,8,23.011416,20.348129,17.668455,10.095001,2.934531,13.601561,3.577185,2.096979,0.227538,22.603043,6.669321
cuda,shufflenet_v2_x1_0,128,25.639535,22.790786,20.083989,11.867352,3.736602,15.711348,4.559078,3.211615,0.300011,47.590548,7.830688
cuda,soft_actor_critic,256,6.329716,6.000972,3.012361,2.757303,0.528688,3.965879,0.074667,0.052149,0.007465,1.745853
cuda,speech_transformer,32,35.401005,30.307717,27.874444,17.897582,11.286391,22.222259,5.425434,2.813737,0.359951,29.076364,16.067092
cuda,squeezenet1_1,32,8.269403,7.459420,4.838103,3.737715,0.515457,7.721239,1.432776,0.903961,0.048637,4.533887,10.401190
cuda,timm_efficientdet,1,98.132052,70.656939,67.548931,35.991248,14.286138,51.443627,19.384788,7.973338,1.570551,141.504932,30.686618
cuda,timm_efficientnet,32,29.312849,24.973658,22.121885,13.298292,4.000952,18.803642,5.007748,2.641146,0.332926,104.012687,9.775623
cuda,timm_nfnet,128,28.932941,22.953724,20.068717,10.566492,4.467770,16.992666,5.816391,2.676985,0.342355,29.532100,11.172246
cuda,timm_regnet,32,31.222937,25.178729,22.339684,12.387775,3.968538,16.236357,5.320426,2.589534,0.398066,30.180157,8.366341
cuda,timm_resnest,32,17.768279,16.270388,13.530718,9.767018,1.620950,15.038144,3.393065,2.109188,0.118182,72.679172,7.004992
cuda,timm_vision_transformer,32,20.917764,18.304459,15.530650,10.254076,6.634652,13.050726,2.955853,1.775540,0.223120,15.631519,9.593775
cuda,timm_vovnet,32,21.230864,18.253642,15.529501,9.936349,2.261082,15.203615,4.295548,2.042380,0.173634,33.385170,7.692015
cuda,tts_angular,64,5.285555,4.963700,2.523184,2.242205,0.154971,2.674500,0.113821,0.080051,0.006017,0.724120
cuda,vgg16,64,7.274040,6.596685,3.937085,3.258178,0.962907,6.167649,0.938465,0.438729,0.028717,3.897670,4.692028
cuda,yolov3,16,35.185248,30.806115,27.985352,17.019084,4.429383,22.800621,7.595867,3.450700,0.416359,67.133728,10.556409
