dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,25.792366,23.746424,20.674610,15.008607,7.896100,23.111841,3.040661,1.513722,0.158991,7.189922,16.147118
cuda,AlbertForQuestionAnswering,4,24.361440,22.321125,19.384804,13.672466,7.856692,20.543677,3.014180,1.492291,0.156631,3.527169,14.875316
cuda,BartForCausalLM,4,29.126102,24.533262,21.403766,14.337669,7.716711,18.072245,3.249973,2.095357,0.231108,1.834037,11.666341
cuda,BartForConditionalGeneration,2,58.342517,46.176378,43.055357,24.897004,20.168558,25.583969,9.864757,4.872521,1.162428,0.443965,21.698381
cuda,BertForMaskedLM,16,30.568266,25.559137,22.491955,14.941180,8.207864,19.678354,4.101613,2.021601,0.308121,6.334997,13.159895
cuda,BertForQuestionAnswering,16,30.152222,24.948213,21.855168,14.430824,7.766842,17.893036,4.111921,2.022063,0.308285,6.015388,11.764092
cuda,BlenderbotForCausalLM,4,43.912644,34.783814,31.708103,18.089681,15.122083,21.269591,6.639163,4.196867,0.459216,9.243605,18.956098
cuda,BlenderbotSmallForCausalLM,64,22.558398,19.591506,16.270505,11.471508,5.303139,17.635736,2.924018,1.449708,0.157851,2.382268,11.614698
cuda,BlenderbotSmallForConditionalGeneration,64,39.455600,32.503119,29.423177,16.867162,13.555572,18.989659,6.322853,3.319524,0.649477,2.256256,16.029216
cuda,CamemBert,16,30.413949,25.354092,22.182157,14.480160,8.205887,17.927291,4.135491,2.029237,0.311540,5.056033,11.868286
cuda,DebertaForMaskedLM,4,33.044781,26.289517,23.127102,16.191522,6.537625,22.563299,3.832401,2.111454,0.286944,3.210888,13.193695
cuda,DebertaForQuestionAnswering,8,34.421715,27.622005,24.325887,17.075584,6.987270,24.010522,3.818462,2.119308,0.285024,2.989666,14.213139
cuda,DebertaV2ForMaskedLM,1,51.187449,37.694011,34.571826,21.777138,14.313899,22.852901,4.724385,3.111013,0.568789,1.313629,16.217193
cuda,DebertaV2ForQuestionAnswering,2,49.222448,35.906528,32.739357,19.929805,14.797524,22.137343,5.683210,4.412942,0.584430,17.547692
cuda,DistilBertForMaskedLM,128,18.564195,16.602212,13.535950,9.728160,4.403980,12.840385,2.349570,1.095877,0.135238,8.385465,7.627758
cuda,DistilBertForQuestionAnswering,256,18.758082,16.813426,13.719626,9.908479,4.309387,13.223023,2.383145,1.077933,0.129564,10.227272,7.733370
cuda,DistillGPT2,16,17.556190,15.621010,12.505646,9.010067,3.895565,12.291297,2.383866,1.063244,0.118129,2.064646,7.275105
cuda,ElectraForCausalLM,32,35.213828,30.029709,26.919932,18.957659,8.363232,29.088598,4.017031,2.076764,0.314668,12.909979,18.711861
