dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,BERT_pytorch,16,4.024935,0.000583
cuda,Background_Matting,4,2.925962,0.000445
cuda,LearningToPaint,96,1.100136,0.000217
cuda,Super_SloMo,6,2.378980,0.000332
cuda,alexnet,128,0.352333,0.000094
cuda,attention_is_all_you_need_pytorch,256,3.756860,0.000571
cuda,dcgan,32,0.309074,0.000078
cuda,demucs,4,1.022748,0.000262
cuda,densenet121,4,7.048454,0.000826
cuda,dlrm,1024,0.282938,0.000046
cuda,drq,1,0.515587,0.000128
cuda,fastNLP_Bert,6,4.151092,0.000613
cuda,functorch_dp_cifar10,64,0.926554,0.000197
cuda,hf_Albert,8,2.010418,0.000289
cuda,hf_Bart,4,7.369558,0.000870
cuda,hf_Bert,4,5.134442,0.000565
cuda,hf_Bert_large,4,11.167184,0.001121
cuda,hf_BigBird,2,11.066060,0.002672
cuda,hf_DistilBert,8,1.934198,0.000303
cuda,hf_GPT2,4,3.790945,0.000521
cuda,hf_GPT2_large,4,13.621701,0.001522
cuda,hf_Longformer,2,10.083588,0.004500
cuda,hf_Reformer,4,2.719900,0.000698
cuda,hf_T5,8,4.912227,0.000656
cuda,hf_T5_large,2,22.076866,0.001984
cuda,lennard_jones,1000,0.273944,0.000072
cuda,mnasnet1_0,32,2.479641,0.000360
cuda,mobilenet_v2,96,2.537717,0.000361
cuda,mobilenet_v2_quantized_qat,96,3.199819,0.000418
cuda,mobilenet_v3_large,32,2.787606,0.000405
cuda,moco,32,25.322857,0.665766
cuda,nvidia_deeprecommender,256,0.338909,0.000081
cuda,phlippe_densenet,128,2.778497,0.000393
cuda,phlippe_resnet,128,1.061234,0.000194
cuda,pytorch_CycleGAN_and_pix2pix,1,0.915504,0.000196
cuda,pytorch_stargan,16,0.982214,0.000208
cuda,pytorch_struct,200,0.520968,0.000131
cuda,pytorch_unet,1,1.307849,0.000226
cuda,resnet152,32,9.790865,0.001028
cuda,resnet18,16,1.061714,0.000196
cuda,resnet50,32,2.586119,0.000373
cuda,resnet50_quantized_qat,32,3.086312,0.000417
cuda,resnext50_32x4d,8,2.586773,0.000439
cuda,shufflenet_v2_x1_0,128,2.825818,0.000460
cuda,soft_actor_critic,256,0.317800,0.000100
cuda,speech_transformer,32,4.922473,0.000879
cuda,squeezenet1_1,32,0.780992,0.000176
cuda,timm_efficientdet,1,26.474044,0.001912
cuda,timm_efficientnet,32,4.385949,0.000685
cuda,timm_nfnet,128,5.658890,0.000728
cuda,timm_regnet,32,6.077429,0.000844
cuda,timm_resnest,32,1.460004,0.000246
cuda,timm_vision_transformer,32,2.549493,0.000401
cuda,timm_vovnet,32,3.158230,0.000435
cuda,tts_angular,64,0.310646,0.000082
cuda,vgg16,64,0.534701,0.000121
cuda,yolov3,16,4.544760,0.000560
