dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,9.908864,141.438421,3.281451,279.787961,10.642291,4.212799,0.632118,83.250359,225.079882
cuda,beit_base_patch16_224,64,5.009773,26.438030,1.388443,52.133543,3.330961,1.383071,0.242241,9.627968,36.821751
cuda,botnet26t_256,128,2.843193,133.743578,2.233486,287.471015,6.593455,2.627624,0.161160,142.729519,298.773570
cuda,cait_m36_384,2,50.949645,48.988876,4.409468,104.903319,12.924845,5.274225,1.789555,69.303790,130.006204
cuda,coat_lite_mini,128,3.616231,133.006321,2.461572,307.080004,5.846341,2.121939,0.199510,221.081048,397.722008
cuda,convit_base,32,4.580886,48.480785,1.802832,104.274438,4.355216,1.738739,0.269980,51.725669,109.446680
cuda,convmixer_768_32,32,8.237049,23.142606,1.421664,49.412787,3.958175,2.173825,0.309563,10.360156,38.194610
cuda,convnext_base,32,12.606421,80.466843,2.851169,202.922191,8.363316,3.099931,0.499104,96.189343,221.674185
cuda,crossvit_9_240,64,8.170312,56.132281,2.532214,126.497374,5.652739,2.516791,0.380413,107.320179,180.380455
cuda,cspdarknet53,64,7.067131,151.355038,2.256797,286.357168,5.724450,2.383053,0.407675,93.420960,230.831204
cuda,deit_base_distilled_patch16_224,64,3.361664,20.482788,1.277166,50.534062,3.837908,1.331104,0.205517,13.437700,44.862488
cuda,dla102,64,12.580698,195.455137,2.535760,404.325528,9.024970,3.294405,0.642193,69.103207,280.747452
cuda,dm_nfnet_f0,128,7.397070,48.587769,2.544176,102.672322,6.811384,2.109110,0.276369,2.614559,59.451809
cuda,dpn107,32,15.400502,296.132042,3.063420,413.822890,10.199146,3.778990,0.630656,14.275148,135.301685
cuda,eca_botnext26ts_256,64,3.019194,121.375770,2.343908,264.174399,7.213985,2.430795,0.172701,248.726905,393.961777
cuda,eca_halonext26ts,64,3.148040,102.746455,2.846948,223.665307,11.403168,3.683363,0.186285,198.001395,321.864710
cuda,ese_vovnet19b_dw,128,2.271318,117.727700,0.986641,233.410816,4.635575,1.958786,0.137583,64.275693,181.165802
cuda,fbnetc_100,128,6.620338,138.008313,1.841697,305.033694,6.521287,2.378093,0.346913,192.501756,361.505665
cuda,fbnetv3_b,128,14.744014,151.755044,3.046420,362.324947,10.137063,3.567699,0.779111,206.204806,420.056013
cuda,gernet_l,128,5.773993,72.162138,1.415215,184.481951,3.610000,2.072022,0.268866,55.272024,169.128722
cuda,ghostnet_100,128,10.681853,223.203407,2.596166,418.862962,10.110274,3.855040,0.550967,133.278959,331.719800
cuda,gluon_inception_v3,128,9.864229,93.827389,3.373627,197.242856,10.581658,4.191742,0.642179,8.525337,115.512828
cuda,gluon_xception65,32,17.805129,104.197139,2.733818,222.128903,8.916749,3.183687,0.826283,36.979186,157.898874
cuda,gmixer_24_224,64,9.172088,32.515055,1.474450,62.466704,5.628260,2.069458,0.368259,26.051835,57.621061
cuda,gmlp_s16_224,64,9.685204,35.803104,2.045105,65.351742,8.283120,2.659692,0.365287,29.442963,61.212823
cuda,hrnet_w18,2,112.621529,184.236220,6.700753,432.553289,23.553565,6.601347,2.966809,357.190763,612.918958
cuda,inception_v3,128,10.239361,94.310157,3.347462,191.840383,10.586931,4.170473,0.642169,1.397432,102.472201
cuda,jx_nest_base,32,10.586081,79.903243,3.260694,189.736584,11.349759,3.869367,0.550438,80.654298,194.333254
cuda,lcnet_050,128,2.281004,85.407514,1.119402,153.275225,3.589298,1.348850,0.149832,43.269243,112.326805
cuda,mixer_b16_224,64,3.116897,35.781632,1.110002,64.337187,3.168591,1.405239,0.146394,12.183978,41.943463
cuda,mixnet_l,64,14.730000,214.403905,2.289444,382.173608,7.921323,3.324345,0.592332,69.725247,239.969949
cuda,mnasnet_100,128,4.919626,111.611854,1.517394,240.645012,5.569128,1.998194,0.254024,126.051097,256.710640
cuda,mobilenetv2_100,128,4.917695,112.237746,1.617889,224.592869,5.510577,2.393204,0.271599,85.232711,199.322203
cuda,mobilenetv3_large_100,128,5.322790,134.943789,1.734181,261.910361,6.593370,2.240174,0.292797,50.396982,179.217296
cuda,mobilevit_s,32,6.755782,188.705017,4.277037,401.396477,18.870913,7.689640,0.354171,234.263356,451.370291
cuda,nfnet_l0,64,6.935340,103.052792,1.493037,212.259056,4.638522,1.639145,0.267074,80.676479,191.519631
cuda,pit_b_224,64,3.976664,49.490478,1.687176,109.163950,3.516911,1.382551,0.224149,0.271997,61.958929
cuda,pnasnet5large,16,67.006888,314.387930,6.151888,625.592856,23.898280,9.229071,2.576059,235.771889,553.599897
cuda,poolformer_m36,64,13.815066,110.718198,4.119695,205.977997,14.798639,4.814382,0.690868,13.595463,113.243678
cuda,regnety_002,128,5.678153,96.408643,1.418743,234.781131,4.420008,2.230632,0.268578,89.754052,229.664094
cuda,repvgg_a2,128,5.636687,52.863096,1.274632,105.128781,3.649245,1.253773,0.228187,10.346020,63.999022
cuda,res2net101_26w_4s,64,29.985314,107.741394,4.355420,283.140673,14.847304,5.511580,1.634522,51.065073,231.183101
cuda,res2net50_14w_8s,2,23.186157,97.755837,3.169430,281.328419,11.315486,3.843707,0.908298,370.548216,558.161811
cuda,res2next50,2,8.690006,71.904233,1.894536,184.618060,6.725175,2.560156,0.422436,143.135216,257.932170
cuda,resmlp_12_224,128,2.955280,27.158060,0.753147,68.143142,2.041780,0.947376,0.127126,15.451941,57.257268
cuda,resnest101e,32,30.353594,114.598944,4.156829,277.807293,12.961328,4.843629,1.207087,144.190840,311.913090
