dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,BERT_pytorch,16,1.8550,174.2309,0.8250
cuda,Background_Matting,4,1.1164,141.2310,0.9139
cuda,LearningToPaint,96,1.2620,189.1747,0.6444
cuda,Super_SloMo,6,1.1704,86.5013,1.1857
cuda,alexnet,128,1.1646,15.6905,0.7430
cuda,attention_is_all_you_need_pytorch,256,1.0474,261.9771,0.8264
cuda,dcgan,32,1.6235,15.4419,0.7670
cuda,demucs,4,0.9995,0.7216,0.9886
cuda,densenet121,4,4.6393,1532.0131,0.6617
cuda,dlrm,2048,0.9396,17.1468,0.6973
cuda,drq,1,2.4508,19.6268,0.6427
cuda,fastNLP_Bert,6,1.3537,142.9017,0.8343
cuda,functorch_dp_cifar10,64,3.6153,204.5091,0.4037
cuda,hf_Albert,8,1.6645,79.1676,0.8804
cuda,hf_Bart,4,1.1822,150.9699,0.8530
cuda,hf_Bert,4,1.1577,76.0375,0.8517
cuda,hf_BigBird,2,1.0781,58.7916,0.8205
cuda,hf_DistilBert,8,1.1516,49.8976,0.7841
cuda,hf_GPT2,4,1.4269,139.3171,0.9505
cuda,hf_GPT2_large,0,0.0000
cuda,hf_Longformer,0,0.0000
cuda,hf_Reformer,4,1.1094,73.2447,0.2990
cuda,hf_T5,0,0.0000
cuda,hf_T5_large,2,1.4038,1068.5147,0.8237
cuda,lennard_jones,1000,1.6670,5.2309,0.5646
cuda,mnasnet1_0,32,1.1302,843.7609,0.7268
cuda,mobilenet_v2,96,0.8650,623.2404,0.9975
cuda,mobilenet_v2_quantized_qat,96,0.9984,2.2628,0.9992
cuda,mobilenet_v3_large,32,1.3430,787.0648,0.7041
cuda,moco,32,0.8381,677.8514,0.7670
cuda,nvidia_deeprecommender,256,0.9044,11.5989,0.5598
cuda,pytorch_CycleGAN_and_pix2pix,1,1.7290,31.9732,0.8941
cuda,pytorch_stargan,16,1.1176,145.2698,0.9023
cuda,pytorch_struct,200,1.7059,103.7880,0.4222
cuda,pytorch_unet,1,1.2030,56.5606,0.8590
cuda,resnet18,16,1.7636,185.4883,0.6163
cuda,resnet50,32,0.7785,145.4030,0.7255
cuda,resnet50_quantized_qat,32,0.9980,2.4968,1.0001
cuda,resnext50_32x4d,8,1.4019,591.0255,0.6614
cuda,shufflenet_v2_x1_0,128,1.1504,449.5994,0.8447
cuda,soft_actor_critic,256,1.2641,10.3899,0.6428
cuda,speech_transformer,32,1.4912,251.9521,0.8960
cuda,squeezenet1_1,32,1.6496,366.1201,0.8159
cuda,tacotron2,0,0.0000
cuda,timm_efficientdet,1,3.8674,1764.6785,1.0218
cuda,timm_efficientnet,32,1.0950,539.9275,1.0652
cuda,timm_nfnet,128,1.4741,136.1473,1.0220
cuda,timm_regnet,32,0.7707,317.6042,0.8481
cuda,timm_resnest,32,1.0351,348.1886,0.6861
cuda,timm_vision_transformer,8,2.5786,196.1347,0.7120
cuda,timm_vision_transformer_large,8,1.0520,174.6423,0.7222
cuda,timm_vovnet,32,0.9172,265.4777,0.8252
cuda,tts_angular,64,0.9919,4.2127,0.9842
cuda,vgg16,64,1.1723,19.7724,0.6471
cuda,yolov3,0,0.0000
