dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,adv_inception_v3,128,1.1247,74.7227,0.8800
cuda,beit_base_patch16_224,64,0.9541,17.4960,0.8606
cuda,botnet26t_256,128,1.2249,42.0424,0.7497
cuda,cait_m36_384,2,0.9966,92.2057,0.9202
cuda,coat_lite_mini,128,1.0739,16.5631,0.7873
cuda,convit_base,32,1.1944,21.3229,0.9506
cuda,convmixer_768_32,32,1.0610,20.2715,0.9807
cuda,convnext_base,32,1.0411,31.7707,0.7678
cuda,crossvit_9_240,64,1.0961,32.9177,0.7290
cuda,cspdarknet53,64,1.1831,52.2796,0.8797
cuda,deit_base_distilled_patch16_224,64,1.0189,12.9275,0.8242
cuda,dla102,64,1.2857,71.5604,0.9541
cuda,dm_nfnet_f0,128,1.2112,34.6682,0.9515
cuda,dpn107,32,1.0290,87.0993,0.8949
cuda,eca_botnext26ts_256,64,1.0172,49.7973,0.7679
cuda,eca_halonext26ts,64,1.0166,51.8466,0.7731
cuda,ese_vovnet19b_dw,128,1.1442,31.8386,0.9369
cuda,fbnetc_100,128,1.1839,50.2826,0.7507
cuda,fbnetv3_b,128,1.1334,85.5758,0.7861
cuda,gernet_l,128,1.0979,39.0823,0.8012
cuda,ghostnet_100,128,1.2490,65.5230,0.9470
cuda,gluon_inception_v3,128,1.1222,74.6038,0.8800
cuda,gluon_xception65,32,1.0409,55.4597,0.9001
cuda,gmixer_24_224,64,0.9942,23.6592,0.9825
cuda,gmlp_s16_224,64,0.9982,21.2325,0.9660
cuda,hrnet_w18,2,1.4906,297.4634,0.8869
cuda,inception_v3,128,1.1244,74.2407,0.8800
cuda,jx_nest_base,32,1.2243,66.1140,0.7112
cuda,lcnet_050,128,1.5001,31.8492,0.7722
cuda,mixer_b16_224,64,0.9836,12.7396,0.8644
cuda,mixnet_l,64,1.0055,69.3248,0.7938
cuda,mnasnet_100,128,1.1533,40.2794,0.8368
cuda,mobilenetv2_100,128,1.0141,39.9188,0.7679
cuda,mobilenetv3_large_100,128,1.1625,67.2751,0.8819
cuda,mobilevit_s,32,0.9566,45.1615,0.7431
cuda,nfnet_l0,64,1.0535,30.9432,0.8130
cuda,pit_b_224,64,1.0601,15.3574,0.6417
cuda,pnasnet5large,16,1.0821,183.5509,1.2062
cuda,poolformer_m36,64,1.0061,34.6550,0.9368
cuda,regnety_002,128,1.3588,49.7585,0.7759
cuda,repvgg_a2,128,1.1211,46.5715,0.6633
cuda,res2net101_26w_4s,64,1.1757,106.9702,0.8959
cuda,res2net50_14w_8s,2,1.4439,87.1183,0.8474
cuda,res2next50,2,1.3722,47.8730,0.8404
cuda,resmlp_12_224,0,0.0000
cuda,resnest101e,32,1.2040,100.0700,0.9449
cuda,rexnet_100,128,0.9830,106.2673,0.8710
cuda,sebotnet33ts_256,64,1.0537,53.6861,0.6852
cuda,selecsls42b,128,1.2088,40.3432,0.9039
cuda,spnasnet_100,128,1.1386,46.8295,0.8496
cuda,swin_base_patch4_window7_224,64,0.9982,68.8397,0.8300
cuda,swsl_resnext101_32x16d,32,1.1076,49.4830,0.8684
cuda,tf_efficientnet_b0,128,0.9849,65.7641,0.8426
cuda,tf_mixnet_l,64,1.0062,69.8174,0.8605
cuda,tinynet_a,128,0.9712,67.6541,0.7845
cuda,tnt_s_patch16_224,64,1.5683,34.8234,0.8518
cuda,twins_pcpvt_base,32,1.3525,69.8539,0.8351
cuda,visformer_small,128,1.0204,25.6553,0.9475
cuda,vit_base_patch16_224,64,0.9778,11.5018,0.8229
cuda,volo_d1_224,64,1.1385,32.6511,0.7472
cuda,xcit_large_24_p8_224,0,0.0000
