dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,5.551086,90.601419,1.555345,104.233983,4.240238,1.213507,0.245589,0.000013,15.299283
cuda,Background_Matting,4,4.533759,56.374237,1.133721,104.929902,4.075052,2.110700,0.173971,15.114830,64.880939
cuda,LearningToPaint,96,1.156741,77.967145,0.490688,132.886737,1.040480,0.457168,0.066239,14.986215,70.431358
cuda,Super_SloMo,6,2.794908,49.670062,1.138628,77.253763,3.738408,1.458242,0.088053,0.408545,29.196502
cuda,alexnet,128,0.203236,8.183895,0.100684,14.833768,0.359544,0.162082,0.010772,0.142174,6.898694
cuda,attention_is_all_you_need_pytorch,256,4.680783,102.156901,1.621993,132.307819,4.137714,1.400238,0.303169,13.641346,45.525868
cuda,dcgan,32,0.200767,7.338690,0.097625,14.516659,0.136949,0.059008,0.010497,0.122391,7.405171
cuda,demucs,4,0.782613
cuda,densenet121,4,14.931048,358.989136,2.827944,551.671439,13.425384,4.729063,0.662858,65.543538,261.288482
cuda,dlrm,2048,0.532475,4.775355,0.234498,15.470987,0.348881,0.099338,0.013603,0.145792,11.083824
cuda,drq,1,0.300506,9.464726,0.069230,18.298945,0.096238,0.044749,0.011688,0.291140,9.203571
cuda,fastNLP_Bert,6,5.284450,79.366020,1.350588,97.426011,3.740077,1.240198,0.237013,12.210367,31.726520
cuda,functorch_dp_cifar10,64,0.791401,33.895930,0.629073,75.549842,2.068616,0.575898,0.057769,44.492465,86.821254
cuda,hf_Albert,8,1.461390,11.542956,1.145798,42.266932,2.411794,0.886351,0.132514,22.658355,54.611652
cuda,hf_Bart,4,7.726449,55.577643,1.921014,108.620729,3.639547,1.475128,0.332738,18.769249,73.860178
cuda,hf_Bert,4,5.353278,36.908803,1.567065,52.444180,3.149403,1.096138,0.247053,1.477349,18.673896
cuda,hf_BigBird,2,12.394053,10.972680,1.119811,25.073299,1.997300,0.869653,0.180485,9.149408,24.481099
cuda,hf_DistilBert,8,1.850957,17.379989,0.750123,35.510962,1.609360,0.580570,0.103117,8.541640,27.471768
cuda,hf_GPT2,4,3.825875,77.419472,1.170651,92.573684,3.157925,1.078231,0.196113,8.529322,24.941351
cuda,hf_Reformer,4,3.539676,36.175463,0.506204,44.652307,1.057172,0.529510,0.055764,10.099171,19.140141
cuda,hf_T5_large,2,39.523882,303.921526,5.596010,883.596256,15.773581,4.510099,1.996428,25.795337,611.556538
cuda,lennard_jones,1000,0.137667,1.569607,0.047563,4.615280,0.040965,0.025819,0.005413,0.110286,3.208158
