dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,adv_inception_v3,128,0.9987,15.6215,0.8694
cuda,beit_base_patch16_224,64,0.9743,9.1219,0.9575
cuda,botnet26t_256,128,0.9850,5.6863,0.8494
cuda,cait_m36_384,2,0.9894,65.4215,0.9024
cuda,coat_lite_mini,128,0.9994,7.0172,0.8826
cuda,convit_base,32,0.9931,8.8518,0.8879
cuda,convmixer_768_32,32,0.9999,11.8401,0.9868
cuda,convnext_base,32,0.9940,16.2310,0.9077
cuda,crossvit_9_240,64,0.9992,13.9238,0.8721
cuda,cspdarknet53,64,0.9504,11.2112,0.8562
cuda,deit_base_distilled_patch16_224,64,0.9980,6.3740,0.9476
cuda,dla102,64,0.9967,18.9579,0.9181
cuda,dm_nfnet_f0,128,0.9994,11.8243,0.8970
cuda,dpn107,32,0.9514,24.7932,0.9285
cuda,eca_botnext26ts_256,64,0.7695,6.3653,0.7705
cuda,eca_halonext26ts,64,0.7769,6.5040,0.7717
cuda,ese_vovnet19b_dw,128,0.9775,4.1691,0.8938
cuda,fbnetc_100,128,0.9619,10.4927,0.8597
cuda,fbnetv3_b,128,0.9584,20.6589,0.7866
cuda,gernet_l,128,0.9690,9.9219,0.7965
cuda,ghostnet_100,128,0.9939,16.0244,0.8872
cuda,gluon_inception_v3,128,0.9986,15.8574,0.8694
cuda,gluon_xception65,32,0.9976,24.9327,0.9384
cuda,gmixer_24_224,64,0.8428,14.0553,0.9684
cuda,gmlp_s16_224,64,0.9964,14.1574,0.9766
cuda,hrnet_w18,2,1.0877,128.2568,0.8792
cuda,inception_v3,128,0.9982,15.7713,0.8694
cuda,jx_nest_base,32,0.9942,17.4674,0.8980
cuda,lcnet_050,128,0.9466,4.1662,0.7721
cuda,mixer_b16_224,64,0.9973,5.1905,0.9615
cuda,mixnet_l,64,0.8727,20.6526,0.8486
cuda,mnasnet_100,128,0.9634,7.8445,0.9126
cuda,mobilenetv2_100,128,0.9604,8.0722,0.7664
cuda,mobilenetv3_large_100,128,0.9624,8.2150,0.8686
cuda,mobilevit_s,32,0.7654,11.2171,0.7692
cuda,nfnet_l0,64,0.7979,11.4931,0.8298
cuda,pit_b_224,64,0.9976,7.4214,0.7962
cuda,pnasnet5large,16,0.9982,80.4982,1.0110
cuda,poolformer_m36,64,0.9985,19.2828,0.9533
cuda,regnety_002,128,0.9883,9.0104,0.8290
cuda,repvgg_a2,128,0.9621,8.9330,0.8145
cuda,res2net101_26w_4s,64,0.9969,41.9511,0.9307
cuda,res2net50_14w_8s,2,1.0270,34.3528,0.8387
cuda,res2next50,2,1.0445,14.7597,0.8353
cuda,resmlp_12_224,128,0.9997,4.8475,0.9525
cuda,resnest101e,32,1.0180,40.6878,0.9458
cuda,rexnet_100,128,0.8138,12.2169,0.7879
cuda,sebotnet33ts_256,64,0.8072,8.4122,0.7109
cuda,selecsls42b,128,0.9983,5.5553,0.8982
cuda,spnasnet_100,128,0.9581,10.3948,0.9207
cuda,swin_base_patch4_window7_224,64,0.9787,21.8090,0.9309
cuda,swsl_resnext101_32x16d,32,0.9989,18.3546,0.8983
cuda,tf_efficientnet_b0,128,0.7833,10.6433,0.7727
cuda,tf_mixnet_l,64,0.8744,21.1891,0.8610
cuda,tinynet_a,128,0.7755,13.3784,0.7831
cuda,tnt_s_patch16_224,64,0.9961,21.1815,0.9752
cuda,twins_pcpvt_base,32,0.9738,36.7425,0.9127
cuda,visformer_small,128,1.0006,5.4314,0.9442
cuda,vit_base_patch16_224,64,0.9982,6.2339,0.9469
cuda,volo_d1_224,64,0.9952,12.6315,0.9247
cuda,xcit_large_24_p8_224,5,0.9883,52.7637,0.9206
