dev,name,batch_size,speedup,start_latency,peak_memory
cuda,BERT_pytorch,16,1.1068,9.0372,9.0700
cuda,Background_Matting,4,0.8679,6.5782,32.1319
cuda,LearningToPaint,96,0.8595,2.1516,2.7829
cuda,Super_SloMo,6,0.8676,5.4611,17.6930
cuda,alexnet,128,0.7948,0.9801,3.5122
cuda,attention_is_all_you_need_pytorch,256,0.7600,9.2768,16.4498
cuda,dcgan,32,1.2288,0.7313,0.1676
cuda,demucs,4,0.9995,0.8022,5.1691
cuda,densenet121,4,2.2908,16.0305,1.8352
cuda,dlrm,0,0.0000
cuda,drq,1,1.5971,0.9667,0.1231
cuda,fastNLP_Bert,6,0.7508,8.2910,16.6018
cuda,hf_Albert,8,0.7543,7.4139,23.1920
cuda,hf_Bart,4,0.7295,9.7617,18.5259
cuda,hf_Bert,4,0.7263,7.1987,12.5730
cuda,hf_BigBird,0,0.0000
cuda,hf_DistilBert,8,0.6839,4.2391,14.0292
cuda,hf_GPT2,4,0.7346,7.3314,16.4813
cuda,hf_Longformer,0,0.0000
cuda,hf_Reformer,4,0.9948,2.8463,1.7434
cuda,hf_T5,0,0.0000
cuda,mnasnet1_0,32,0.8446,4.8250,4.6461
cuda,mobilenet_v2,96,0.7315,5.0661,25.3687
cuda,mobilenet_v2_quantized_qat,0,0.0000
cuda,mobilenet_v3_large,32,0.9787,5.1486,4.6985
cuda,moco,32,0.9946,2.3217,3.8191
cuda,nvidia_deeprecommender,256,0.5263,0.6318,7.3988
cuda,pytorch_CycleGAN_and_pix2pix,1,1.1889,2.9493,1.3711
cuda,pytorch_stargan,16,0.8649,2.6913,2.9504
cuda,pytorch_struct,200,0.8651,1.2735,1.4582
cuda,pytorch_unet,1,0.8471,2.3296,10.4447
cuda,resnet18,16,1.1351,2.1926,1.4879
cuda,resnet50,32,0.7621,5.4836,9.2532
cuda,resnet50_quantized_qat,0,0.0000
cuda,resnext50_32x4d,8,1.1623,5.1389,3.3723
cuda,shufflenet_v2_x1_0,128,0.7923,5.9453,8.1868
cuda,soft_actor_critic,256,1.1163,0.5348,0.0610
cuda,speech_transformer,0,0.0000
cuda,squeezenet1_1,32,1.0181,1.9198,2.2859
cuda,tacotron2,0,0.0000
cuda,timm_efficientdet,1,1.4645,73.8081,5.6122
cuda,timm_efficientnet,32,0.5894,14.1365,11.2878
cuda,timm_nfnet,0,0.0000
cuda,timm_regnet,32,0.7758,18.9195,20.2126
cuda,timm_resnest,32,0.7883,3.1538,7.1067
cuda,timm_vision_transformer,8,1.3931,4.9386,2.5360
cuda,timm_vovnet,32,0.5463,8.7983,8.6141
cuda,tts_angular,64,0.9988,0.6686,0.3898
cuda,vgg16,64,0.8566,1.7256,20.7298
cuda,yolov3,16,0.7600,14.8740,24.3432
